src1.lognorm src2.lognorm src3.lognorm src1.logkT src1.lognH
-4.485365168497313704e+00 -4.366064649290818167e+00 -4.553299979530654795e+00 5.544991182937308860e-01 2.075810061627782233e+01
-4.419046951117127975e+00 -4.414742314342916529e+00 -4.570694942536446703e+00 7.037119268485971801e-01 2.040249710333548450e+01
-4.480406647159680844e+00 -4.406366570030695762e+00 -4.535562482702703235e+00 6.845802760393884245e-01 2.000353007064974165e+01
-4.500510158002447803e+00 -4.403445720664068475e+00 -4.490822945304947744e+00 6.002038781988345839e-01 2.057675896135197036e+01
-4.499157278278801186e+00 -4.424845636905209822e+00 -4.543951675938771473e+00 7.362503794943140445e-01 1.941044022278615699e+01
-4.502411584376961429e+00 -4.450113562687998403e+00 -4.500686754784374521e+00 7.528289701435919579e-01 1.978809835542743656e+01
-4.517340616771747364e+00 -4.401627160663856841e+00 -4.546647510984448637e+00 7.113448202789831587e-01 1.983933699365549685e+01
-4.485129343325360729e+00 -4.456559662498004393e+00 -4.516059024407022449e+00 6.738166555241249522e-01 2.046892549608894996e+01
-4.545263816355552322e+00 -4.430486968441837092e+00 -4.500954604750255328e+00 6.526115530874376791e-01 1.921049964834804058e+01
-4.540736920083181971e+00 -4.402605703686615968e+00 -4.547501627022930037e+00 6.301938324971363414e-01 1.992177710477777097e+01
-4.521388372783221143e+00 -4.356714657178136108e+00 -4.514674724823017904e+00 6.076693369548895607e-01 2.023705061054601018e+01
-4.471285693748092704e+00 -4.402828179674433073e+00 -4.553376175424044270e+00 7.274223093704890175e-01 1.981650505642124216e+01
-4.480383951286993849e+00 -4.447702496972800290e+00 -4.517623101335914271e+00 6.367150387861448824e-01 2.025087749179486352e+01
-4.524885951321131472e+00 -4.462773572376448783e+00 -4.512071162617844244e+00 7.366819929497887554e-01 1.992250340421302823e+01
-4.491944557543455119e+00 -4.410939676282508159e+00 -4.519188575261670948e+00 6.665838875753851145e-01 1.913637037836384991e+01
-4.531467797031279332e+00 -4.427182358217493174e+00 -4.541286442909394871e+00 6.295274506870596198e-01 1.901230175295268054e+01
-4.456366372566215261e+00 -4.428959607061957904e+00 -4.567422036055572399e+00 7.751403274594756976e-01 1.919761890273468907e+01
-4.570863007496756225e+00 -4.428790279999949675e+00 -4.547179823542301769e+00 6.771996913029045828e-01 1.946074909332119773e+01
-4.499216925316904536e+00 -4.394602472846934837e+00 -4.509471202328676043e+00 6.204014869984793012e-01 2.038713675081131527e+01
-4.536976228857264815e+00 -4.410293408740542098e+00 -4.514896771445351398e+00 7.035197622909998838e-01 1.925725943309513610e+01
-4.509852559333875632e+00 -4.387561418122406742e+00 -4.537262936769103305e+00 7.916657231911681247e-01 1.917092189722442797e+01
-4.536656890189328273e+00 -4.418498884766981938e+00 -4.522118518676887078e+00 6.763631698231504785e-01 1.997526006571216328e+01
-4.495198517230809543e+00 -4.459804530449181570e+00 -4.524253088737846262e+00 7.163042815523046336e-01 1.961743935727360366e+01
-4.498720249902730117e+00 -4.391812196002035762e+00 -4.511742859485639912e+00 5.313572429783888218e-01 1.962596050153429772e+01
-4.580165559709106660e+00 -4.414019391532159275e+00 -4.481900500134209153e+00 7.402557782593375268e-01 2.027967988023204526e+01
