weight logl src1.lognorm src2.lognorm src3.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -2.019804406941500187e+09 1.690119014478494108e+00 1.849280834564863696e+00 1.750363782230532905e-01 -1.983315914118375378e-01 2.091855645477745185e+01
0.000000000000000000e+00 -9.122723439935925007e+08 1.625954381964048068e+00 -3.659592527739386369e+00 1.041729863099268627e+00 -1.620483206186285052e-02 1.925620014253423307e+01
0.000000000000000000e+00 -8.142335834396605492e+08 7.430335462674957370e-01 3.352054970216205021e-01 1.909418204028259680e+00 8.313756385179762454e-01 2.087406713077165676e+01
0.000000000000000000e+00 -7.444774409318845272e+08 1.639179170519188489e+00 -7.421720929140159129e+00 -6.059140114165375124e+00 -2.276267512278308258e-01 2.086850440595724265e+01
0.000000000000000000e+00 -7.195935723285214901e+08 -4.064085308061402557e-01 -1.078365665340593083e+00 1.757745013167742343e+00 -5.670519815878813930e-01 2.036992230423506101e+01
0.000000000000000000e+00 -6.663925593926734924e+08 -1.740127677241051884e+00 -6.546631768382091821e+00 1.690342265481996620e+00 -5.526705680242092189e-01 1.999194102328688061e+01
0.000000000000000000e+00 -6.426226862088546753e+08 1.841246549609218519e+00 -2.012913683153534805e+00 -6.963221029209788249e+00 9.441213824899434837e-01 1.934791525479322871e+01
0.000000000000000000e+00 -6.372567287746441364e+08 1.325241157484363441e+00 1.732506535175630802e+00 -3.762718855436572696e+00 -2.707796211110563567e-01 2.155804362514170691e+01
0.000000000000000000e+00 -6.041208302338756323e+08 1.714703608690271608e+00 -1.424218882016703880e+00 -1.062987094544901367e+00 1.008901061456488613e-01 2.089406592427449993e+01
0.000000000000000000e+00 -5.983443473617146015e+08 -1.799047740266249917e+00 -7.730433621274034550e+00 1.787513060182526203e+00 3.816161511144331442e-01 2.070416068569970491e+01
0.000000000000000000e+00 -5.789031402473572493e+08 -3.578687225570504893e-01 -2.914045315039655470e+00 1.736754427687984048e+00 3.642524722706717011e-01 1.963369745554818735e+01
0.000000000000000000e+00 -5.533108597153365612e+08 1.910573500677807957e+00 -3.775479859219473155e+00 1.334775617786291946e+00 1.065788846942353540e+00 2.179902963872642374e+01
0.000000000000000000e+00 -5.384693355052524805e+08 -9.426909527271547518e-01 -4.484921879790826793e+00 1.790938398478644444e+00 1.186184816502125816e+00 2.078545518505803003e+01
0.000000000000000000e+00 -5.201649273656609058e+08 4.990848331333719301e-01 1.379610551636847759e+00 -3.865063371762624378e+00 -1.110827851957593149e-01 1.917920405244393578e+01
0.000000000000000000e+00 -4.029641892135580778e+08 -5.795324768907661905e+00 -2.391035706017199836e+00 1.456657907897627169e+00 1.053991681916179868e-01 1.988371291840827837e+01
0.000000000000000000e+00 -3.977746573338639736e+08 1.581482477778139994e+00 -4.185017832685928418e+00 -7.411135245418384976e+00 8.788901952616345881e-02 2.120699435939036803e+01
