"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-2.009235444356689104e+00,9.721497040655772970e-02,-2.005816592386842956e+00,-2.107173959888360315e+00,-1.909864788919124479e+00,-2.483998069324349078e+00,1.231560893065584000e-01,-2.479644533500256820e+00,-2.605906605590641689e+00,-2.359288500217260776e+00,-1.237759094229066298e-01,2.830248730768402179e-02,-1.238785111341895728e-01,-1.525297926095631473e-01,-9.542354211480885695e-02,1.966193411231270360e+01,4.221354260127445635e-01,1.962001880626677064e+01,1.920413114802553167e+01,2.011621264015992594e+01
