"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.112435140489690610e+00,3.164900448049787207e-02,-4.112536509595122070e+00,-4.143892988106204101e+00,-4.080814764238091641e+00,8.833966801068313668e-01,1.510505087966101945e-01,8.618860991805904481e-01,7.414327395421889122e-01,1.030407126258799266e+00,2.102174379147946581e+01,3.599147897410499564e-01,2.110462188199102940e+01,2.082950589965530241e+01,2.128706219270995348e+01
