src1.lognorm pl1.PhoIndex src1.lognH
-4.768536536433463091e+00 1.903319726671657719e+00 2.075945694570616240e+01
-4.802463834007319576e+00 1.772691484707554999e+00 2.118487285951227861e+01
-4.738163907284988596e+00 2.228813221990729510e+00 2.091264889469281485e+01
-4.742336893796453623e+00 2.034114897474369243e+00 2.003589291463128674e+01
-4.783172113215051979e+00 1.966955875212788918e+00 1.981478929673911082e+01
-4.875006999322986090e+00 1.727357461515889092e+00 2.028028587435199981e+01
-4.940008125892201285e+00 1.745560024341305194e+00 1.915675733473535303e+01
-4.846320574258845326e+00 2.037935363840040814e+00 2.066734290938202889e+01
-4.855215439119538345e+00 1.642560605686512076e+00 1.904736322792034287e+01
-4.766849010167754308e+00 1.952793012821949503e+00 1.901581458891161702e+01
-4.748994241493396551e+00 2.145172814375538195e+00 2.047347192225522150e+01
-4.919894949094843817e+00 1.917019789782336225e+00 1.926169534287466689e+01
-4.966704840193047588e+00 1.437733863045510319e+00 1.907329061607721243e+01
-4.771724291510672344e+00 1.834843876771699911e+00 2.092140322620697646e+01
-4.920227525469870855e+00 1.648808452437752869e+00 2.057926488727547820e+01
-4.899422983251215058e+00 1.799337772869225027e+00 1.909441056429917438e+01
-4.787990056836640029e+00 1.871008963540703007e+00 2.086704053680395532e+01
-4.851665978228437481e+00 1.718811723540684788e+00 1.942887632348249127e+01
-4.780811130698127798e+00 1.954928634463805714e+00 1.998423322927169821e+01
-4.808097613136877335e+00 2.072086759344370144e+00 2.081336554481132595e+01
-4.928258241026367337e+00 1.836881256457688849e+00 1.939707057344664420e+01
-4.808097613136877335e+00 2.072086759344370144e+00 2.081336554481132595e+01
-4.810428990780248881e+00 2.020637694065769097e+00 2.064263281970620767e+01
-4.752776997887436572e+00 2.196358335380399041e+00 1.986599092082315821e+01
-4.820504169899910707e+00 1.946875552962975320e+00 1.965081067290109829e+01
-4.841161455113404344e+00 1.930386838177107656e+00 2.068009744496536229e+01
-4.857804657225877953e+00 1.980799128541042897e+00 1.987568086324158756e+01
-4.850894653642424004e+00 1.840916376907113516e+00 1.900592492128473410e+01
-4.904517838184077050e+00 1.747870776209551558e+00 2.094940921345121154e+01
-4.913664834934760250e+00 1.651203758494069973e+00 1.911162351951632843e+01
-4.893529976157838135e+00 1.762004857399265489e+00 1.954092391518637584e+01
-4.893377188940526423e+00 1.708605480351248929e+00 1.965602755246758093e+01
-4.723701621791820848e+00 1.969863417255934834e+00 2.108313882561775188e+01
-4.884498878202853334e+00 1.665547864869656003e+00 1.908472643835589366e+01
-4.922366478875737528e+00 1.583938089205915389e+00 2.066529373811814452e+01
-4.874934368752457559e+00 1.926978616866653837e+00 2.040895616067670559e+01
-4.848409989376283313e+00 1.886293369507499484e+00 1.911127199977444491e+01
-4.901061644061073252e+00 1.810828365495338765e+00 1.900591069213139406e+01
-4.927846203244946821e+00 1.699410177752117335e+00 2.070788553799475551e+01
-4.790680101749536846e+00 1.905509738306255585e+00 2.100811852128915902e+01
-4.748625206839790280e+00 2.064821172507973479e+00 2.108313783498015681e+01
-4.840320315049908118e+00 1.622899555560925577e+00 2.070864197741655488e+01
-4.703761422896077349e+00 2.096438208366786071e+00 2.151420805239662926e+01
-4.944139360285580764e+00 1.659462514017843837e+00 1.934984205559840831e+01
-4.799635993524395516e+00 1.863484173722381065e+00 2.103046836538995734e+01
-4.809956152884446112e+00 1.800870028433038783e+00 2.120794680223032103e+01
-4.780866250228815062e+00 1.873312807057991414e+00 2.018249665990694552e+01
-4.744809237308567518e+00 2.066157032893179313e+00 2.101499302644668887e+01
-4.857179195204071931e+00 1.840520152109045959e+00 1.960559777963574390e+01
-4.813231673103007147e+00 2.014550318237963822e+00 1.977948666218010842e+01
-4.805401860622510846e+00 1.888759354347406827e+00 2.131157994264703959e+01
-4.861838663632509494e+00 1.856586940039002265e+00 2.044943682681599029e+01
-4.877000091689570382e+00 1.666994887286879390e+00 1.970041076652941925e+01
-4.855710909518230700e+00 1.688787765536275742e+00 1.903673426410189151e+01
-4.750639052402867435e+00 2.246161396082957395e+00 2.107649365907582251e+01
-4.842477298388102369e+00 1.912782608087460368e+00 2.005951515918865624e+01
-4.712415735800187022e+00 1.890092415131564785e+00 2.146013142192380840e+01
