"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.869135198771370021e+00,5.005871751076709786e-02,-4.868038388177103215e+00,-4.919438251854558075e+00,-4.819954491454135237e+00,-4.245316577632227251e+00,2.268685678328313110e-02,-4.245554558746759355e+00,-4.267865550764613047e+00,-4.222541237379155987e+00,8.280528843821671758e-01,1.077285920396913871e-01,8.165409271786281398e-01,7.291871329519405975e-01,9.280522642943358491e-01,1.978197054989948356e+01,4.987420120477976671e-01,1.975129087577132125e+01,1.922870324327388758e+01,2.035635288940594023e+01
