weight logl src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -1.252851885982099304e+11 9.656258236361920932e-01 2.385434793124542319e-01 3.780364290760884760e-02 4.415358651827163694e-01
0.000000000000000000e+00 -7.960805333584291077e+10 9.270750482922686109e-01 9.909713718847991126e-01 9.137671615573328410e-02 8.110259431031874300e-02
0.000000000000000000e+00 -7.208475689974435425e+10 1.324543700812453872e-01 9.221576069245740470e-01 5.426339860283624361e-03 2.898581203092002179e-01
0.000000000000000000e+00 -5.932669162179998779e+10 9.858009210472056250e-01 9.482482018861670969e-02 9.707793215938231857e-02 2.139092898527361619e-02
0.000000000000000000e+00 -3.051539520759232712e+10 4.566012764973960136e-01 9.967987829225442020e-01 9.923233078765947290e-01 1.621147318796100079e-01
0.000000000000000000e+00 -2.345150750506377411e+10 3.387544548896403995e-02 8.736422187409659257e-01 2.966509439745634857e-03 4.646794722821968593e-01
0.000000000000000000e+00 -2.242463573581109238e+10 9.624879201422235075e-01 8.845750795627829177e-01 1.253864963756818884e-01 2.221279546178100972e-01
0.000000000000000000e+00 -2.155757482949080658e+10 1.401367778705442380e-02 9.604947802278234192e-01 1.091763953879179017e-01 3.420246308862504581e-01
0.000000000000000000e+00 -1.631857516111307144e+10 2.147967904378789150e-01 9.510957706510305698e-01 1.134910640978696872e-01 1.126575778402595374e-01
0.000000000000000000e+00 -1.219471291583870697e+10 9.392563035463936671e-01 4.897929292766152187e-01 1.224415021595477437e-01 1.563165381561477663e-01
0.000000000000000000e+00 -9.103103237588909149e+09 8.532365003450812502e-01 9.515549697076173263e-01 1.396062592008495695e-01 5.034997172730107939e-01
0.000000000000000000e+00 -6.632305433631723404e+09 9.135487520911254045e-01 5.577519124625561764e-01 1.233506612614390097e-01 1.100291950810080577e-01
0.000000000000000000e+00 -6.466870774242115974e+09 4.492663695014404990e-01 8.430550855140119815e-01 3.410807997372766742e-02 2.313271643039256364e-01
0.000000000000000000e+00 -4.968021963178590775e+09 9.486287834755560144e-01 3.698349357437886731e-01 8.642862690409985893e-01 6.012531320747827035e-02
0.000000000000000000e+00 -4.327599458769106865e+09 9.846587548305012483e-01 3.027495180140655773e-01 7.603450803909572731e-01 5.631555196514248518e-02
0.000000000000000000e+00 -4.099647921671582222e+09 6.284465672327705921e-01 8.422438982691008436e-01 5.609073759902016842e-02 2.453882594258748329e-01
0.000000000000000000e+00 -3.903287677424428463e+09 9.997501752813401366e-01 8.314763929365691641e-01 2.806143023345991638e-01 1.956534894870316510e-01
0.000000000000000000e+00 -3.513974021437042236e+09 6.855582887321454155e-02 9.381430786340523298e-01 1.832932909287603440e-01 1.062341270408453386e-01
0.000000000000000000e+00 -3.427117690815511227e+09 9.460572867557047738e-01 4.717394438651870692e-01 2.009640906503913360e-01 4.632360107871158483e-03
0.000000000000000000e+00 -3.377704337877248764e+09 8.912069044366630610e-01 2.284549223017309227e-01 1.301894169538571067e-01 3.559310526433461241e-01
0.000000000000000000e+00 -2.926017157011971951e+09 7.089600883777870122e-01 8.604674697161939223e-01 9.603293875285234815e-02 1.317376655899100690e-01
0.000000000000000000e+00 -2.837770538672120094e+09 9.756435069049598230e-01 9.936564564848852088e-01 3.513991100360461806e-01 1.982714562545320192e-01
0.000000000000000000e+00 -2.415978713606633186e+09 2.174249378074578631e-01 8.123817016767527210e-01 4.735424459566828226e-02 3.345332503052043105e-01
0.000000000000000000e+00 -2.267527105417918205e+09 8.567347217081873190e-01 6.351134495195551732e-01 9.884769103619682751e-01 3.262157226972317581e-02
0.000000000000000000e+00 -2.226235916505139828e+09 8.216637588493149735e-01 8.943585449360746953e-01 1.618721201283372935e-01 7.912374562691681934e-02
0.000000000000000000e+00 -2.041240520752370596e+09 9.268059648347707347e-01 8.063908415966863918e-01 9.311559684669072912e-01 2.973002881131111552e-01
0.000000000000000000e+00 -1.883567076513218164e+09 2.187130698398754847e-01 9.535416417959743374e-01 8.074070244279868414e-01 1.798681865726189377e-01
0.000000000000000000e+00 -1.872456044855487823e+09 8.934153681934097202e-01 4.563255522218366833e-01 1.459326558993380152e-01 5.521700489926458788e-01
0.000000000000000000e+00 -1.737855905110017300e+09 8.823494311525184042e-01 4.179057520543676407e-01 1.557748975572370576e-01 1.732589297145925578e-01
0.000000000000000000e+00 -1.733224928208933830e+09 9.316602132175598738e-01 9.177803298657002395e-01 7.740004347533148144e-01 2.106688979871782497e-01
0.000000000000000000e+00 -1.481203093874239922e+09 4.173855798062778844e-01 9.649392804880934094e-01 2.001106649386771297e-01 6.311905847079185561e-01
0.000000000000000000e+00 -1.247462814643356562e+09 1.951937552893358019e-01 9.852046676045121965e-01 3.677084725986687896e-01 1.922262352035997157e-01
0.000000000000000000e+00 -1.106522407803364754e+09 8.580309132571407593e-01 3.359162987800711209e-01 9.213420100213288721e-01 6.668787170471102144e-02
0.000000000000000000e+00 -1.004203224601716638e+09 9.813584814913184351e-01 7.775328394188733006e-01 4.105939272290217712e-01 1.958040365551863005e-01
0.000000000000000000e+00 -1.003638888151160598e+09 8.624266700596427970e-01 1.765466900510351822e-01 5.645096515000880277e-02 7.258373163277985762e-01
0.000000000000000000e+00 -9.302934609070699215e+08 9.334013846945267145e-01 7.874087563451709348e-01 7.541816198279468475e-01 2.369624147286483185e-01
0.000000000000000000e+00 -8.991079283567339182e+08 6.682967775504511376e-01 9.859851125842145070e-01 4.204014026376473590e-01 2.794536738393891273e-01
0.000000000000000000e+00 -8.551672988165347576e+08 4.560696921622329203e-01 9.396112233554120285e-01 2.337665335928583721e-01 5.438221717154543278e-01
0.000000000000000000e+00 -8.192531883383166790e+08 5.641942830488078098e-01 8.806955888982885838e-01 1.831935252366679867e-01 4.295223844482548570e-01
0.000000000000000000e+00 -8.054600234285855293e+08 8.100363312653822145e-01 8.052360635479471895e-02 9.957699798513424128e-01 9.822727893619986883e-02
0.000000000000000000e+00 -7.751183936457650661e+08 7.604238100187855620e-01 9.392059161713084414e-02 2.603456077681176595e-02 6.413114315706227586e-01
0.000000000000000000e+00 -7.171849669435703754e+08 1.739972762567363329e-01 9.633085510995030853e-01 3.815977344657920378e-01 9.509994735035998126e-03
0.000000000000000000e+00 -7.068280850251131058e+08 8.981924364680178297e-01 9.393370243503653683e-01 6.371230278851991446e-01 9.008114904727326788e-02
0.000000000000000000e+00 -6.786955195554921627e+08 3.279570412252745815e-01 9.576031861843335991e-01 6.228736035133776161e-01 7.173889643350861434e-03
0.000000000000000000e+00 -6.758790661246718168e+08 9.342037111208031375e-01 5.861996120248622599e-01 6.763926553249860474e-01 1.376330673052524878e-01
0.000000000000000000e+00 -6.684824651837337017e+08 1.348641549012907781e-02 8.669904296773481844e-01 1.842640158355778324e-01 2.172667704655939502e-01
0.000000000000000000e+00 -6.645250112342206240e+08 4.139327638174459256e-01 9.701018143186134202e-01 4.503472551820270064e-01 1.217008296118414767e-01
0.000000000000000000e+00 -5.397963036459922791e+08 2.392085618455879192e-01 9.507121477984183944e-01 6.195708477685611948e-01 1.585470167120728302e-01
0.000000000000000000e+00 -5.249346208264181018e+08 9.537019268530713134e-01 2.584663671203213386e-02 5.082104175833661586e-01 2.103812748586730841e-03
