"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.560361618657038818e+00,4.378383832989075214e-02,-4.565217062196595954e+00,-4.599800567735494283e+00,-4.519344714456482670e+00,-5.526504856647349584e+00,5.930063105434961457e-02,-5.528093141403833677e+00,-5.584350907040474432e+00,-5.470438303727113372e+00,2.663347395695240927e+00,1.537331885579254764e-01,2.649757404476335232e+00,2.519090011698885689e+00,2.801410027852511142e+00,2.007474857906447951e+01,5.861284828682812309e-01,2.010692263596786589e+01,1.936728331284253102e+01,2.073577762935989810e+01
