weight logl src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -1.073554821791618347e+11 -2.483340804465061780e-02 1.728720782056598182e+00 -1.785506972924896907e+00 2.195458951509045065e+01
0.000000000000000000e+00 -6.180181122131785583e+10 1.317179882687481651e+00 -2.317860992066443693e+00 -2.829157493962158654e+00 2.104801572445228075e+01
0.000000000000000000e+00 -4.864694830533581543e+10 1.365193150744746120e+00 -2.313283033215685514e+00 -2.633189626496198699e+00 2.166144122958654350e+01
0.000000000000000000e+00 -3.829080148653870392e+10 -6.194673251047741580e+00 1.636716162799764618e+00 -1.239456019644888274e+00 2.109230806295051153e+01
0.000000000000000000e+00 -3.102122633173366547e+10 -5.568446599169153188e+00 1.016298647541240996e+00 -2.061926294489449418e+00 2.238385709926952671e+01
0.000000000000000000e+00 -2.161101127863662720e+10 -5.636644236415154552e+00 1.170815750211289696e+00 -1.925671883892204228e+00 2.335567816991982681e+01
0.000000000000000000e+00 -2.142159667236201859e+10 1.688417659302601237e+00 -2.064469465291189465e+00 -1.773177528388493407e+00 2.256441006444309849e+01
0.000000000000000000e+00 -2.016681229178280258e+10 -7.512435701893473095e+00 1.425093735359670433e-01 -2.948532318901324167e+00 2.182957066924953082e+01
0.000000000000000000e+00 -1.987238776738962555e+10 -1.401819883845183412e+00 1.098201493274649110e+00 -2.622853542483925882e+00 2.399880136349380066e+01
0.000000000000000000e+00 -1.345608488262738228e+10 -6.010410973582191119e+00 1.865995730940264608e+00 7.935565599613470411e+00 1.950435977185201608e+01
0.000000000000000000e+00 -1.063838368952026176e+10 7.337186496133298874e-01 -1.850973778462867259e+00 -2.579846255241171171e+00 1.975606581399057404e+01
0.000000000000000000e+00 -9.581731041751478195e+09 -6.161466453834468560e+00 1.595451711276039575e+00 8.382699512447874923e+00 1.907626726485020541e+01
0.000000000000000000e+00 -8.169119209111242294e+09 8.828912551874577019e-01 -1.244941164047395077e-01 -2.026543376067899249e+00 2.095914977413423230e+01
