weight logl src1.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -1.619196681976199722e+10 9.594970679520324897e-01 8.022397309894346851e-02 4.605234870736482078e-01
0.000000000000000000e+00 -9.396484619133762360e+09 9.006977333013382880e-01 4.566560889257997857e-02 2.186932694115267806e-01
0.000000000000000000e+00 -7.579355753568553925e+09 8.608929602499066913e-01 1.377441422695324658e-02 4.338953839217096764e-02
0.000000000000000000e+00 -5.058049526544207573e+09 9.421658546863671546e-01 1.216664921922183673e-01 6.750304438249965511e-02
0.000000000000000000e+00 -3.472908612194351673e+09 9.977721502600126469e-01 2.025523732257595855e-01 4.471023608195656696e-01
0.000000000000000000e+00 -2.678625830959644318e+09 8.495935850394144007e-01 4.929781883681949584e-02 2.093505961996871001e-01
0.000000000000000000e+00 -2.570937592829175949e+09 9.676583078689494632e-01 8.912876408941354800e-01 2.007712255093141440e-01
0.000000000000000000e+00 -1.791362932292079449e+09 8.656819802544403197e-01 8.557700801529088963e-02 2.913512107983184940e-01
0.000000000000000000e+00 -1.408492182037870646e+09 9.196619797328313695e-01 9.238582034091653572e-01 1.194727553711353307e-01
0.000000000000000000e+00 -1.326243274117863178e+09 8.617075240120081192e-01 9.528156027877010548e-02 3.429171102958444850e-01
0.000000000000000000e+00 -5.815364075669827461e+08 8.644077071689657554e-01 8.742964978551093225e-03 7.520673318207260483e-01
0.000000000000000000e+00 -5.659468451952142715e+08 8.089414218066020013e-01 3.181421801079997724e-02 6.714728578473547760e-01
0.000000000000000000e+00 -5.244951625346685648e+08 9.951262401002544111e-01 5.804073915628029656e-01 2.254642048198544080e-01
0.000000000000000000e+00 -5.226224812190300822e+08 9.683712219187983195e-01 6.707877643610966611e-01 2.214823793231079918e-02
0.000000000000000000e+00 -3.897981760593709946e+08 9.426386668935364810e-01 2.346434869468215778e-01 5.369801586504971969e-01
0.000000000000000000e+00 -3.890204627464579940e+08 9.012105211195556853e-01 8.356335533147019046e-01 1.236746820207471620e-01
0.000000000000000000e+00 -3.796593737810385227e+08 9.464005026025574807e-01 7.004283145529138777e-01 6.499989361896252316e-02
0.000000000000000000e+00 -3.592012745819331408e+08 8.833315596668619429e-01 5.278939673479743355e-02 7.467082700655316430e-01
0.000000000000000000e+00 -3.575906060633401871e+08 9.025020453644285734e-01 4.833727964578771186e-02 7.613980282975688629e-01
0.000000000000000000e+00 -3.246003875277172327e+08 8.426326775486876475e-01 1.450725902846786708e-01 2.173881462454981817e-01
0.000000000000000000e+00 -2.901303051458686590e+08 9.434690072194121813e-01 3.146364058717103784e-01 6.559801937251474868e-04
0.000000000000000000e+00 -2.891208681303234100e+08 9.744101749269804547e-01 4.193553109251616506e-01 2.687531800941926896e-01
0.000000000000000000e+00 -2.721257457017490864e+08 9.427762863307034280e-01 6.480007762760531254e-02 7.781502260414474570e-01
0.000000000000000000e+00 -2.646516464444835782e+08 9.673926259802170247e-01 3.084060370203616230e-01 4.756023861411877718e-01
0.000000000000000000e+00 -2.448091208430402279e+08 9.141313028983482081e-01 7.425540410795550272e-01 7.884042600900476039e-02
0.000000000000000000e+00 -2.170597698744264245e+08 9.729135395711674406e-01 3.583141644081405675e-01 4.246200586726203152e-01
0.000000000000000000e+00 -2.149303877204814553e+08 8.620944551334254191e-01 1.563228690450279013e-01 5.995866654181938316e-01
0.000000000000000000e+00 -2.000004690114092529e+08 8.287821919125172299e-01 1.541020706680310548e-01 1.015503805376537505e-01
0.000000000000000000e+00 -1.422389322271515131e+08 8.838567234776891768e-01 7.644997081806083061e-01 1.131579436176146647e-01
0.000000000000000000e+00 -1.365897630777403712e+08 8.312790417847881752e-01 1.690718114207472311e-01 4.630379976355800675e-01
0.000000000000000000e+00 -1.361042974543957710e+08 9.177899736061272407e-01 7.359972273089780970e-01 2.864052347864413095e-01
0.000000000000000000e+00 -1.212334831442934573e+08 9.466936335079371156e-01 4.950231885124736220e-01 2.959531334001560543e-01
0.000000000000000000e+00 -1.116910451561567485e+08 9.092989470854392353e-01 3.344262738598393625e-01 1.062509910984292816e-01
0.000000000000000000e+00 -1.069263832235336155e+08 9.355996600889296966e-01 3.349076384192407607e-01 4.437809330417306075e-01
0.000000000000000000e+00 -9.179007322450971603e+07 8.802518443763397427e-01 7.133867157402886683e-01 6.187264448210716417e-03
0.000000000000000000e+00 -8.432862521214082837e+07 9.043188841040410431e-01 6.433283549360822029e-01 2.231778380452887900e-01
0.000000000000000000e+00 -7.962338122434782982e+07 8.902138756027074828e-01 3.221300350831757253e-01 6.840727512037969582e-02
0.000000000000000000e+00 -7.136149540442721546e+07 9.043702794838447412e-01 5.634134976757485536e-01 1.078702012119248099e-02
0.000000000000000000e+00 -6.302363939335386455e+07 8.782584406890235895e-01 7.573299801344569593e-01 2.857536299533941504e-01
0.000000000000000000e+00 -6.100490265243330598e+07 8.760813346188794926e-01 6.672971860611039974e-01 2.971061584147127732e-02
0.000000000000000000e+00 -5.912819842620250583e+07 7.929600395823062087e-01 8.960869922006700072e-01 8.880486355628236517e-02
0.000000000000000000e+00 -5.835414238116499782e+07 8.905391990092308419e-01 3.667678722864099461e-01 1.385757951264495746e-01
0.000000000000000000e+00 -5.603881938226523250e+07 8.932360948540459811e-01 3.181915724589801098e-01 4.222833107237128347e-01
0.000000000000000000e+00 -5.526773190445362777e+07 7.067354377224351891e-01 7.717652455088741537e-02 2.086153780783805978e-03
0.000000000000000000e+00 -5.167307700220651180e+07 6.879802955120104535e-01 5.992456669382839607e-02 5.034775891334664077e-02
0.000000000000000000e+00 -5.091688252443546057e+07 6.912604165314428784e-01 5.141606028665768324e-02 5.678246889688208787e-01
0.000000000000000000e+00 -4.331428313198392093e+07 7.765853725935127905e-01 8.516193481122880105e-02 7.040807738399281757e-01
0.000000000000000000e+00 -4.036956514946424961e+07 9.728920612241784838e-01 6.471284881929948440e-01 4.264047468968276133e-01
0.000000000000000000e+00 -3.413622053813093156e+07 8.494712628951810451e-01 7.100951024376652709e-01 2.301794220844376460e-01
0.000000000000000000e+00 -2.790846304677796364e+07 8.992666607155439529e-01 4.896036975002782121e-02 8.049260579071297883e-01
0.000000000000000000e+00 -2.767594841435509920e+07 6.491278191760916361e-01 2.672611492566157043e-02 6.118752165292556944e-01
0.000000000000000000e+00 -2.352539009360506013e+07 8.034679500385503159e-01 8.163781170288986200e-02 7.513534436779014669e-01
0.000000000000000000e+00 -1.756054795524544641e+07 8.838582659564336863e-01 4.538055508688505491e-01 3.882202989372166568e-01
0.000000000000000000e+00 -1.468575127624006756e+07 6.639341314691253881e-01 8.940594309612559520e-02 4.640441903497940501e-01
0.000000000000000000e+00 -1.008301276857318729e+07 8.288900716024897308e-01 7.903115887578038290e-01 3.473108523711084805e-01
0.000000000000000000e+00 -7.673858946284917183e+06 9.167255961463370850e-01 7.844930956681307466e-01 4.327905659016866302e-01
0.000000000000000000e+00 -7.638012523100174032e+06 6.948456498162211004e-01 1.639247090335078649e-01 1.667988581876574949e-01
0.000000000000000000e+00 -6.618583517344336957e+06 7.785998393318730448e-01 7.137826892902714437e-01 2.377472078958250412e-01
0.000000000000000000e+00 -6.246737721623712219e+06 9.616493341582251775e-01 7.978284228785357257e-01 4.692786277306874032e-01
0.000000000000000000e+00 -5.713534827094864100e+06 8.371325634443510522e-01 4.051022051057524553e-01 4.311846272206897313e-01
0.000000000000000000e+00 -5.319106894097383134e+06 7.940800772522366158e-01 4.089110204546003713e-01 8.563713267008477015e-02
0.000000000000000000e+00 -4.692106196357481182e+06 5.615085982903488260e-01 3.614813001833339090e-02 1.065597363604459114e-01
0.000000000000000000e+00 -4.319382547599797137e+06 7.212404902036902987e-01 8.362456038089211008e-01 2.434766182677192692e-01
0.000000000000000000e+00 -4.098858386735290755e+06 5.982225987890394947e-01 7.992714613637241783e-02 4.231890222963714532e-01
0.000000000000000000e+00 -4.048888022800919600e+06 7.853712048466147122e-01 4.412949278592046554e-01 6.607616436764929269e-02
0.000000000000000000e+00 -3.939301645253532566e+06 7.399449002329080427e-01 9.878716889233009057e-01 3.538655389439925303e-01
0.000000000000000000e+00 -3.769703689763810020e+06 6.549478579587875160e-01 1.524036262307275624e-01 7.413260612462302390e-02
0.000000000000000000e+00 -3.715599092445174232e+06 6.563876991566396368e-01 1.546508342269075076e-01 2.436940318191480603e-01
0.000000000000000000e+00 -3.615391322766465601e+06 7.548831946085757805e-01 6.748455210988436592e-01 1.686347317878074126e-01
0.000000000000000000e+00 -3.422941933150492143e+06 8.082765440211241437e-01 6.481644903543294367e-01 3.539143252208147850e-01
0.000000000000000000e+00 -3.094572490025495645e+06 6.777831302761669896e-01 1.921047269081439524e-01 2.917540101010499543e-01
0.000000000000000000e+00 -2.766682211011938285e+06 9.069977952084103956e-01 5.085289412599071079e-01 5.218974645071253748e-01
0.000000000000000000e+00 -2.436162424733040854e+06 8.204876080059849697e-01 3.358828128964740367e-01 5.811970978401129750e-01
0.000000000000000000e+00 -2.360616734266411513e+06 7.478021549524151990e-01 3.549298415487484037e-01 2.877315206612029996e-02
0.000000000000000000e+00 -2.208475182236814406e+06 5.392026441715599416e-01 4.476361842024256799e-02 4.510425383546585731e-01
0.000000000000000000e+00 -2.161993286587743554e+06 6.867831367357053463e-01 8.013875882680969731e-01 1.300848777096297315e-02
0.000000000000000000e+00 -2.094310777588214958e+06 6.610062149265301112e-01 9.888230409460078141e-01 3.048150352083890402e-01
0.000000000000000000e+00 -1.860220489882796071e+06 9.130735493528561175e-01 8.458056578936592462e-01 4.682909030536651640e-01
0.000000000000000000e+00 -1.790481306574102724e+06 7.059950097066516328e-01 2.771786889093726947e-01 1.035225635299213964e-01
0.000000000000000000e+00 -1.424063881037317449e+06 7.103057486668323817e-01 6.851378246221415669e-01 1.435764071478046189e-01
0.000000000000000000e+00 -1.418024959753463045e+06 7.740205435230278486e-01 4.097201482038880238e-01 4.199550170688685080e-01
0.000000000000000000e+00 -1.260990109555210685e+06 6.531328685654110844e-01 3.681409814177882822e-02 7.659690768201142808e-01
0.000000000000000000e+00 -1.258261678402752616e+06 5.953852042414632395e-01 1.137792155748762468e-01 5.889844027682895611e-01
0.000000000000000000e+00 -1.187850583122570068e+06 6.437635339830999337e-01 9.854003693059693036e-01 3.121605298997769395e-01
0.000000000000000000e+00 -1.169341324381389888e+06 7.352544207121346487e-01 4.091262926781836784e-01 2.875578435981489545e-01
0.000000000000000000e+00 -1.141644956419864204e+06 9.063093089427627369e-01 4.307701519083703134e-01 6.438773768897668726e-01
0.000000000000000000e+00 -1.104189576313637896e+06 8.065773792983907953e-01 6.865202850925822275e-02 8.124206359011656442e-01
0.000000000000000000e+00 -9.636456926952474751e+05 7.398878785513061107e-01 8.049614684806429832e-01 3.639449176346924997e-01
0.000000000000000000e+00 -9.281654716967735440e+05 9.505260920509768230e-01 4.977445692916003805e-01 6.394810484427470021e-01
0.000000000000000000e+00 -9.016886119275545934e+05 7.770615840562468124e-01 9.453892767953836485e-01 4.096185652485384576e-01
0.000000000000000000e+00 -6.520802334168311208e+05 5.455065024436990262e-01 1.125444206130891134e-01 2.099547478041786652e-01
0.000000000000000000e+00 -5.613292846738599474e+05 4.760358082285081061e-01 4.320184585083930440e-02 1.695446139757921244e-01
0.000000000000000000e+00 -5.468433293052257504e+05 6.961877253312401814e-01 4.156599642214582335e-01 7.716232346207174686e-02
0.000000000000000000e+00 -5.417414760098856641e+05 6.483254144746520842e-01 2.661360112966755231e-01 2.008701633749243598e-02
0.000000000000000000e+00 -4.769826312717098044e+05 7.667178806031247351e-01 2.188223458101220542e-01 7.422872533291398067e-01
0.000000000000000000e+00 -4.729535115205798065e+05 7.128192792755693175e-01 9.936161647947729936e-01 3.952858755236546839e-01
