src1.lognorm src2.lognorm src1.logkT src1.lognH
-3.593874878768047232e+00 -3.599375222089491899e+00 1.084233515228050670e+00 2.325027369298975799e+01
-3.393859065119034568e+00 -3.300455745743397173e+00 7.889689903913192914e-01 2.342891608920310986e+01
-3.457956585783010794e+00 -3.374579841814291825e+00 9.528968406213869091e-01 2.341510873257405478e+01
-3.351786659073836994e+00 -3.433181120090811334e+00 8.643311702226268434e-01 2.341400384956135383e+01
-3.678116180185815765e+00 -3.429336134624757726e+00 1.304040887004754179e+00 2.328109330855759396e+01
-3.429574106092481145e+00 -3.335960425423067477e+00 1.022846782475701044e+00 2.349532371479115511e+01
-3.560027790876463705e+00 -3.400931639459298772e+00 1.045829106680152165e+00 2.336094232469416099e+01
-3.394683752190269743e+00 -3.332386345988354037e+00 7.372751040233493924e-01 2.339945230539795062e+01
-3.640920832699115373e+00 -3.479388545568913749e+00 1.299085653284929975e+00 2.335062121829710691e+01
-3.558561126058031654e+00 -3.390897256806962190e+00 1.276095758129608182e+00 2.339924556637943454e+01
-3.406788831995353206e+00 -3.315835529915482027e+00 1.334529655377353574e+00 2.349589645422382489e+01
-3.356069808267517551e+00 -3.488808721221206888e+00 1.238472231004597024e+00 2.345489152294393520e+01
-3.422819001958061769e+00 -3.407592344567199838e+00 1.449202816667511939e+00 2.336903630065095072e+01
-3.457830971276114163e+00 -3.358940450021837165e+00 9.813466037487283966e-01 2.341711396983202675e+01
-3.520246316271687270e+00 -3.546280730980786444e+00 1.409777996573792880e+00 2.339261080140094862e+01
-3.483922615191792360e+00 -3.446489233624983939e+00 1.256776591525206932e+00 2.334651038656164701e+01
-3.541166673648790564e+00 -3.637095170486211337e+00 1.436465240472872384e+00 2.323802659034240037e+01
-3.171232477358298496e+00 -3.179416368541536642e+00 6.713151518777134008e-01 2.355248681137258160e+01
-3.451618988503516228e+00 -3.329270447793802212e+00 1.019058282454151421e+00 2.344751315681417481e+01
-3.380918187796279284e+00 -3.374151257549252492e+00 7.713114958430316026e-01 2.343568834149148472e+01
-3.475282679581283674e+00 -3.444087084035539981e+00 1.366063696645102521e+00 2.345493819418580017e+01
-3.486845155934326534e+00 -3.447305148812356279e+00 9.454947943633316143e-01 2.334863300662208729e+01
-3.661172210606414623e+00 -3.404720985654190457e+00 1.170557962292008813e+00 2.336169029300457822e+01
-3.455096048810706755e+00 -3.458277850069437775e+00 9.756773148310022847e-01 2.335726317634904348e+01
-3.419969935924791926e+00 -3.406041099562195029e+00 1.033002970781562890e+00 2.339271016864834252e+01
-3.430769535255060454e+00 -3.380654535334591593e+00 9.723021887216363179e-01 2.342097121525072367e+01
-3.420981597470692748e+00 -3.430639450522788181e+00 1.181109558052554132e+00 2.350539985801031762e+01
-3.359089024091278297e+00 -3.426744988313751961e+00 1.127774963597521385e+00 2.341346208452634059e+01
-3.460851490188142421e+00 -3.312161498939863336e+00 1.234028051474068022e+00 2.342631728723659279e+01
-3.553992516467796570e+00 -3.488547216553715913e+00 1.193222524435511467e+00 2.335538356766431889e+01
-3.414043935082553993e+00 -3.351058374545599960e+00 1.445083769450012046e+00 2.352179722322383881e+01
-3.374931337160107070e+00 -3.437482837725266194e+00 9.744940422367285304e-01 2.343342905240209717e+01
-3.386026743644492853e+00 -3.449542337008415949e+00 1.476405771791878596e+00 2.339264832593513077e+01
-3.476182187451442474e+00 -3.325218642547556946e+00 8.646965707108347221e-01 2.343968998634909440e+01
-3.481531843271935323e+00 -3.500585758652597690e+00 1.209231844942444845e+00 2.341795915203323375e+01
-3.434180801407914707e+00 -3.487187077515335965e+00 9.554843474015286553e-01 2.337760341813056186e+01
-3.582674845168504874e+00 -3.679231280814117433e+00 9.639688783910143055e-01 2.319208125900609829e+01
-3.486679793090799784e+00 -3.389043000461396282e+00 1.470872767743482967e+00 2.337393352363692500e+01
-3.588644099474945115e+00 -3.500470355869230943e+00 9.856386797889844509e-01 2.338094477581153541e+01
-3.624116232426693784e+00 -3.463529020646058498e+00 1.093535398913517476e+00 2.336331509477373203e+01
-3.566113157495919062e+00 -3.585238176867695969e+00 1.463987817302954131e+00 2.334156482373877495e+01
-3.532734478782378673e+00 -3.399215148662404040e+00 1.031512795383648484e+00 2.335655059464686545e+01
-3.616730644693807228e+00 -3.449747765018094547e+00 9.222178697607006370e-01 2.329710301778337822e+01
-3.535984475780219682e+00 -3.497851699961604055e+00 1.083700551351429286e+00 2.330876177771922642e+01
-3.487794139550775441e+00 -3.460357003009191246e+00 9.988307427681513140e-01 2.335835879804127302e+01
-3.719216435594937309e+00 -3.646468247304703425e+00 1.179574392550653439e+00 2.326840854143971171e+01
-3.686715905253023173e+00 -3.347691684695573322e+00 9.090913771596782489e-01 2.333447760349100975e+01
-3.532966546425871712e+00 -3.414989827110167298e+00 1.331022356092899539e+00 2.338804702159208659e+01
-3.424315330611150898e+00 -3.378089259771654085e+00 1.139060653283050062e+00 2.339647733617480441e+01
-3.505967557686949121e+00 -3.530696938846539901e+00 1.434884830301724534e+00 2.330336313458789022e+01
-3.524971315838075547e+00 -3.545010946925101436e+00 1.088928444392777806e+00 2.337827484861882255e+01
-3.449772836834039680e+00 -3.433158022855801406e+00 1.256996250359080580e+00 2.347708296065466271e+01
-3.487283741667789982e+00 -3.348676929782236300e+00 1.468386158945025777e+00 2.340590897066009290e+01
-3.487638260455962147e+00 -3.476031846044499218e+00 1.349097620846358314e+00 2.344766726879887386e+01
-3.632715617166626387e+00 -3.659947531818059652e+00 1.298327403829799387e+00 2.326161542190570586e+01
-3.662324745912174606e+00 -3.620512051360653238e+00 1.268235635032990416e+00 2.317649140126960461e+01
-3.454050999163857938e+00 -3.467427248261738981e+00 1.415234710495247850e+00 2.334509235987854936e+01
-3.491349350355804404e+00 -3.394853998903855086e+00 1.268959699789383055e+00 2.339867412285830994e+01
-3.433636908508164609e+00 -3.487524598657845587e+00 1.388507211575716660e+00 2.348089402087317978e+01
-3.310599782872648333e+00 -3.409549474325382690e+00 8.000250547886054164e-01 2.353905327974077721e+01
-3.503878516995209580e+00 -3.294965085355872958e+00 1.112125601420753007e+00 2.346365712068789833e+01
-3.534267547391645614e+00 -3.564564874885158829e+00 1.215154713906184014e+00 2.335109112745817583e+01
-3.639307178358333950e+00 -3.523590567374902172e+00 1.231491961854218609e+00 2.326005525795171280e+01
-3.568042370069752778e+00 -3.565553585403606007e+00 1.423683070084221125e+00 2.330011913462694650e+01
-3.346928554363653774e+00 -3.289992705153588659e+00 8.961623155894866688e-01 2.344482792956424078e+01
-3.571325600628323826e+00 -3.492668834273850109e+00 8.893182289610508384e-01 2.335524294541760426e+01
-3.608576277369728302e+00 -3.575840985057242349e+00 1.260654305572113554e+00 2.331693618251888367e+01
-3.558647956834469106e+00 -3.590045235275587387e+00 1.224939214572095203e+00 2.337386418158461865e+01
-3.377440842578371516e+00 -3.187837172727116197e+00 8.897869105339326623e-01 2.352834175836895270e+01
-3.509849738769884375e+00 -3.612594994735522036e+00 1.125014235393758444e+00 2.331065752859433005e+01
-3.580637993084362591e+00 -3.538735816672314627e+00 1.261400906506903841e+00 2.333659313005898639e+01
-3.409000988130479470e+00 -3.319897800046110348e+00 9.088994574346169752e-01 2.349260497717937568e+01
-3.639307178358333950e+00 -3.523590567374902172e+00 1.231491961854218609e+00 2.326005525795171280e+01
-3.517503257958409790e+00 -3.414249097225919627e+00 1.244229344772526780e+00 2.340602058355153758e+01
-3.620232601145472628e+00 -3.464671533946390269e+00 9.680925315924533425e-01 2.338328306612271490e+01
-3.665225112021749609e+00 -3.577675272308010967e+00 1.079397176986832019e+00 2.329863527133795742e+01
-3.526345858523578514e+00 -3.399584293578534755e+00 8.797276169262373546e-01 2.335996012512520892e+01
-3.598672621060335253e+00 -3.473318798478529423e+00 1.436415690364420517e+00 2.333125026977761252e+01
-3.523301181380512404e+00 -3.347617284432067741e+00 1.272320477139651906e+00 2.343875260076159606e+01
-3.537060969079032446e+00 -3.456180213778461408e+00 1.472487656218032015e+00 2.338992741890196569e+01
-3.340757631897302460e+00 -3.393505080106109517e+00 1.241952723186840579e+00 2.351315182147172322e+01
-3.444043237054842166e+00 -3.425745606925136855e+00 1.285757430878490926e+00 2.337790231001068264e+01
-3.519800737284889181e+00 -3.561358057095691088e+00 1.232688257744280147e+00 2.332780388811760020e+01
-3.590615149138183249e+00 -3.436368631284125286e+00 9.601880355928256172e-01 2.337778573635435109e+01
