weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -4.546473878338342309e+08 9.964038467917548658e-01 7.974201295991666383e-01 1.304670031250400042e-01
0.000000000000000000e+00 -3.338451505768404603e+08 9.824520592278819242e-01 7.023808691293901285e-01 3.858868753028643628e-02
0.000000000000000000e+00 -2.571348981362944841e+08 9.735003038191301084e-01 6.300276986691965009e-01 2.272868454896308510e-01
0.000000000000000000e+00 -2.146242134817851782e+08 9.806198532715273419e-01 6.547764434211936768e-01 3.899690512421751798e-01
0.000000000000000000e+00 -2.082298594985808134e+08 9.631669568050259533e-01 6.419132112546037661e-01 1.684639821868790799e-01
0.000000000000000000e+00 -1.912808952847269773e+08 9.628112116869307346e-01 8.868252220933805496e-01 2.678437996364964047e-01
0.000000000000000000e+00 -1.623778665353652835e+08 9.525279801307101613e-01 8.231036786425256491e-01 1.878395400450830754e-01
0.000000000000000000e+00 -1.569331604690181017e+08 9.551467354100905416e-01 9.584712425345002229e-01 2.089695254947240288e-01
0.000000000000000000e+00 -1.295282790399904996e+08 9.412968999042155005e-01 7.178148193122085852e-01 8.050472334687275300e-02
0.000000000000000000e+00 -1.175772610012883991e+08 9.588486743819626401e-01 7.268160903469742529e-01 4.189405071870655473e-01
0.000000000000000000e+00 -1.146299711844135076e+08 9.979813312127903124e-01 1.660283650025693447e-01 3.579497704257478263e-01
0.000000000000000000e+00 -1.090098087443958819e+08 9.225295986665984493e-01 3.846469736949975626e-01 2.813385063574472822e-01
0.000000000000000000e+00 -7.070704997416283190e+07 9.185363362067353599e-01 6.119786051971842777e-01 2.516564140124074589e-01
0.000000000000000000e+00 -7.058630721229998767e+07 9.183122836842667613e-01 2.192301262796566563e-01 4.375463181283845149e-02
0.000000000000000000e+00 -5.949686989108770341e+07 9.087619230658607883e-01 6.232147688211221448e-01 1.323403390579591665e-01
0.000000000000000000e+00 -5.021690590843052417e+07 9.012792121067374485e-01 7.344226072252288962e-01 2.172334184930946321e-01
0.000000000000000000e+00 -4.179718405876055360e+07 9.657182728865467691e-01 9.677700140359575265e-01 5.759130958502997055e-01
0.000000000000000000e+00 -3.765858453946721554e+07 8.916340932329649416e-01 5.625807899881637431e-01 2.482641658554634034e-01
0.000000000000000000e+00 -3.454430997741337121e+07 8.966260646158344949e-01 9.124808277923134314e-01 3.650536796775140091e-01
0.000000000000000000e+00 -2.787821386460241675e+07 8.954806079035830813e-01 7.309156429993969306e-01 4.157639613678854040e-01
0.000000000000000000e+00 -2.616275649620426074e+07 9.139542465952096295e-01 1.607360523216306847e-01 2.962002728471093693e-01
0.000000000000000000e+00 -2.437851976707074791e+07 8.780839535222192405e-01 9.972551514925803717e-01 2.886555181936554249e-01
0.000000000000000000e+00 -2.395621400040789694e+07 9.769890132583820552e-01 7.055007834509254838e-01 6.239887959258733074e-01
0.000000000000000000e+00 -2.233856654774679616e+07 8.698851269807270636e-01 7.570918294147007677e-01 3.093727104799677274e-01
0.000000000000000000e+00 -2.195056864583307505e+07 9.579237727616997100e-01 4.711036824077320384e-01 5.188630644915305234e-01
0.000000000000000000e+00 -1.925202712902072445e+07 9.005085946202991964e-01 8.115773023969204969e-01 4.918564657899170411e-01
0.000000000000000000e+00 -1.855457201284293085e+07 8.581881889504224814e-01 6.755348683879405236e-01 2.071242080654547291e-01
0.000000000000000000e+00 -1.704569394009917229e+07 8.644285264960090975e-01 2.297043790610621139e-01 2.881337412348373705e-01
0.000000000000000000e+00 -1.508501256976905093e+07 8.310549306839738470e-01 3.190682630967148770e-01 6.288742786432821585e-02
0.000000000000000000e+00 -1.501790956066382863e+07 8.476631268856523738e-01 7.269513851131648163e-01 3.641967717113225866e-02
0.000000000000000000e+00 -1.231714667119807936e+07 8.650369212788763251e-01 1.640865154907495960e-01 1.149057163159890038e-01
0.000000000000000000e+00 -1.138851658889958076e+07 8.256775496267549919e-01 4.302058427114348049e-01 1.863840991608863851e-01
0.000000000000000000e+00 -1.100847357041128352e+07 8.363512503340382320e-01 5.520411964739437849e-01 1.570822404299204722e-01
0.000000000000000000e+00 -9.614019984684882686e+06 8.721779996088069309e-01 7.628940452356304247e-01 4.934078848500316195e-01
0.000000000000000000e+00 -8.119280793491285294e+06 9.082272976874289361e-01 7.736594927036868352e-01 5.972504675289461717e-01
0.000000000000000000e+00 -8.018443429084320553e+06 8.623935283509664984e-01 6.254345685144366840e-01 4.649108772226370201e-01
0.000000000000000000e+00 -7.267984648301558569e+06 9.438929312358877999e-01 3.560071983514900840e-02 1.593424351093911673e-01
0.000000000000000000e+00 -6.724321191816058941e+06 8.707058911635023879e-01 1.118237858041691846e-01 4.296113063199269444e-02
0.000000000000000000e+00 -6.069110858855552971e+06 8.270769138366006468e-01 8.858441119511861750e-01 4.059678753342724766e-01
0.000000000000000000e+00 -5.254622008347355761e+06 9.148819714528515501e-01 3.100130917306568312e-01 4.839783318402478551e-01
0.000000000000000000e+00 -4.952240490970104001e+06 8.085484540845727652e-01 5.619397899346638692e-01 3.205326972509761063e-01
0.000000000000000000e+00 -4.786697126408242621e+06 8.565673633259994757e-01 8.817039787690930108e-01 5.394092048706891074e-01
0.000000000000000000e+00 -4.615837773659856990e+06 8.085185460220736253e-01 7.398858715340496106e-01 3.718873529288123647e-01
0.000000000000000000e+00 -4.521657741666846909e+06 7.991226111849449865e-01 4.466405009487338651e-01 3.341658637780834384e-01
0.000000000000000000e+00 -4.198887116284096614e+06 7.998474360699076025e-01 5.596208117991132713e-01 3.047455675330269509e-01
