"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.798664934840434881e+00,4.578627285652552698e-02,-4.799352220716635919e+00,-4.844889898660636796e+00,-4.753633055141426311e+00,1.068133732096324451e+00,2.076196083352666033e-01,1.056431909284139881e+00,8.473529953646443680e-01,1.306947695900221973e+00,2.060849949528569169e+01,6.383084922314528065e-01,2.081229593465264216e+01,1.987398210192292680e+01,2.119863824810551023e+01
