"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.662615165002992335e+00,1.558580893999808314e-01,-4.664726968084442760e+00,-4.810508741671567279e+00,-4.505805732927915308e+00,-5.443436088893943925e+00,1.658944010710602934e-01,-5.441208267287883871e+00,-5.610621574951528245e+00,-5.284077764298844571e+00,2.767062112157171461e-01,2.341440897668581600e-01,2.714173074887131776e-01,5.231220187580726960e-02,5.108910991817601221e-01,2.209505728653155998e+01,2.202747437247818130e-01,2.212609723675497975e+01,2.194065410455894494e+01,2.226419974290764259e+01
