weight logl src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -1.673306398326292114e+11 7.147875879680223310e-01 9.618409010836189710e-01 3.822388648181929138e-02 9.580890574813083482e-02
0.000000000000000000e+00 -1.546054563029068298e+11 5.976261897192703954e-01 9.349886532084467072e-01 7.894904015474657477e-03 5.141650880289074799e-01
0.000000000000000000e+00 -9.477099875230867004e+10 6.202093822419942892e-01 9.360512132062803747e-01 3.696503554573105088e-02 6.084640291599019424e-02
0.000000000000000000e+00 -7.424535403257171631e+10 9.436087801075252468e-01 9.876563291516501364e-01 1.174279466306618058e-01 2.382725273862698057e-01
0.000000000000000000e+00 -6.957197018996333313e+10 4.528101414918839218e-02 9.653420907042293830e-01 8.398092375891952344e-02 1.851034436193631505e-01
0.000000000000000000e+00 -2.131630941989588547e+10 1.120553487199924536e-01 9.284207253279780359e-01 1.004901320094200301e-01 1.138821315922986521e-01
0.000000000000000000e+00 -1.369378202684022331e+10 6.417621663405302934e-01 9.777012043728159352e-01 1.849059655209791542e-01 1.445522557907797934e-01
0.000000000000000000e+00 -1.350843815268303871e+10 9.791788774431139375e-01 8.931639933979208523e-01 1.819973576842355278e-01 2.597689905627601492e-01
0.000000000000000000e+00 -1.100136390991499710e+10 8.744378054642356624e-01 9.672988894761400669e-01 1.887320425235244903e-01 2.059584189516474595e-01
0.000000000000000000e+00 -1.048814916132132721e+10 9.982714324532723227e-01 1.375140388649430667e-01 8.053041956529760625e-01 5.287429474810478869e-02
0.000000000000000000e+00 -8.784742636193422318e+09 4.372140972493244737e-01 9.774767512322768415e-01 8.726349112895028792e-01 3.151177243998237731e-02
0.000000000000000000e+00 -8.309158517983082771e+09 9.440612095437757034e-01 5.062137544704911063e-01 1.521923569316712133e-01 4.977913693057822719e-02
0.000000000000000000e+00 -6.435241929761222839e+09 9.421972763456084587e-01 4.572956645788901486e-01 1.651434310740069744e-01 1.837774206016760115e-01
0.000000000000000000e+00 -5.564016903634949684e+09 9.546266663508303774e-01 9.336142172454320320e-01 8.352940093609753092e-01 2.273103205700355289e-01
0.000000000000000000e+00 -4.267459079620958328e+09 9.308647809516911176e-01 1.093040928773986176e-01 1.748027329971623134e-01 1.553501149268405879e-01
0.000000000000000000e+00 -4.134471575983157158e+09 6.888935727810737708e-01 9.866429424628250233e-01 2.660407455636930596e-01 3.946394416244198844e-01
0.000000000000000000e+00 -3.721028864173682213e+09 2.592892177410802690e-01 9.692262696439430947e-01 7.978973338481498701e-01 9.143296398936895386e-02
0.000000000000000000e+00 -3.369881066295225143e+09 8.908875304921531901e-01 2.114949934058896197e-02 9.972021135280781934e-01 7.801452606781111854e-03
0.000000000000000000e+00 -3.267935567336887360e+09 1.424753495753510180e-01 9.058766738694790099e-01 3.183876757050563278e-03 7.648650554741504015e-01
0.000000000000000000e+00 -2.853768235046604156e+09 7.319355925493593595e-01 9.104997746749846632e-01 1.697438602780815264e-01 5.159641179903603492e-01
0.000000000000000000e+00 -2.840814630795716763e+09 9.957223464705402538e-01 5.098251016331103447e-01 5.481431167420606210e-01 4.850876792085223599e-02
0.000000000000000000e+00 -2.357223709352129936e+09 9.212290719042162124e-01 7.981695929538635825e-01 1.926709872472036622e-01 4.227509776381658257e-01
