src1.lognorm src1.logkT src1.lognH
-4.652768490638007570e+00 6.044173475482039759e-01 1.990476791907022047e+01
-4.582190629027223849e+00 5.445575284238977076e-01 2.063748479024510019e+01
-4.634758437689895594e+00 4.531803393862354756e-01 1.946698377956820636e+01
-4.641692379204616081e+00 5.449951166657132084e-01 2.059173786962003305e+01
-4.601345905234957456e+00 2.399436236463770022e-01 2.123866137526420772e+01
-4.622798013399405548e+00 6.588283943526374031e-01 1.963207071834713702e+01
-4.671681207340979469e+00 4.502370979223029313e-01 2.091798609586565760e+01
-4.741550198205433553e+00 4.089586637804925040e-01 2.106116300613762604e+01
-4.578599499020397090e+00 1.450056712261323710e+00 1.970795706720911511e+01
-4.591084752966875016e+00 5.457348927112064541e-01 2.087246060755119359e+01
-4.664416679101755392e+00 5.444118174012788636e-01 1.912830413858678114e+01
-4.667176599057849096e+00 4.130596566163904360e-01 2.060768128421342027e+01
-4.655307727000248974e+00 3.338987045336787585e-01 1.931031390577279439e+01
-4.542665747477761862e+00 1.081580480961523261e+00 2.007166172799926684e+01
-4.542665747477761862e+00 1.081580480961523261e+00 2.007166172799926684e+01
-4.540402321293131038e+00 4.580879398863686447e-01 2.094146404224314040e+01
-4.519123270387197522e+00 1.084177718616174513e+00 1.980130962954337548e+01
-4.660619064568384040e+00 6.036141581409057988e-01 1.941799227432404606e+01
-4.596437207677958270e+00 1.391968214971713191e+00 1.958903695405949463e+01
-4.690780480485193138e+00 3.269204196261550344e-01 2.004357120504180401e+01
-4.683606716809862291e+00 7.262793641194054128e-01 1.978644487078791414e+01
-4.623407606066368025e+00 6.260882428012295442e-01 2.013059592014534260e+01
-4.679539430355569962e+00 8.878789975817211744e-01 1.920281413453970387e+01
-4.582330285400566083e+00 1.128513804163156387e+00 2.067443135286779210e+01
-4.518216849211153630e+00 4.729577713820936058e-01 2.008587266578217623e+01
-4.597379105969086943e+00 3.759220631028443727e-01 1.999226521626952291e+01
-4.479423055968574374e+00 6.940233389540886311e-01 1.961498112288393614e+01
-4.587054718027612665e+00 4.331424133582022495e-01 1.989970149442817160e+01
-4.587164467385885125e+00 3.858264829640098981e-01 2.067957815267073229e+01
-4.676671036822627414e+00 5.740862118429304051e-01 1.972548446423126478e+01
-4.655559244894098114e+00 1.009973510577943046e+00 2.016840716119038746e+01
-4.763837599965862424e+00 6.766001291038223897e-01 1.933331690498178901e+01
