weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -1.581624748859378815e+09 1.955376328587860257e+00 1.480860313447138754e-01 1.978829718017121664e+01
0.000000000000000000e+00 -7.423115191585658789e+08 1.468703383740262325e+00 -2.306259276188027396e-01 2.023953480761506185e+01
0.000000000000000000e+00 -5.131944047498037815e+08 1.394059703154226781e+00 4.632390729845359267e-02 2.033838150658144883e+01
0.000000000000000000e+00 -4.686610900209119320e+08 1.257656058387086162e+00 -2.551020088608058067e-01 1.916760341354339658e+01
0.000000000000000000e+00 -4.411965856646325588e+08 1.325492356074366995e+00 -5.166645806986913669e-02 2.100673934050220026e+01
0.000000000000000000e+00 -4.279228440329375267e+08 1.771709339090467239e+00 8.596461142118172472e-01 2.206598451602534539e+01
0.000000000000000000e+00 -2.789591724388021231e+08 1.303556802777455559e+00 1.072605945003243022e+00 2.039729479308907756e+01
0.000000000000000000e+00 -2.788260800607432723e+08 1.983324744944759743e+00 1.336373559806319555e+00 2.287259011055876101e+01
0.000000000000000000e+00 -2.007263450334286690e+08 1.667646977265905051e+00 -2.869575406266239304e-01 2.195969729362076350e+01
0.000000000000000000e+00 -1.737463045352319777e+08 1.813175002762511312e+00 7.872862915667910855e-01 2.283175519463689085e+01
0.000000000000000000e+00 -1.645364830275622308e+08 1.108250321749656209e+00 -5.488963656961924897e-01 2.041488798512906655e+01
0.000000000000000000e+00 -1.459051686882363856e+08 9.025366029533685719e-01 -1.982270565909679538e-01 2.124040503695362503e+01
0.000000000000000000e+00 -1.419895904131442606e+08 9.917462847137592519e-01 4.125087045994699775e-01 2.013230401668907277e+01
0.000000000000000000e+00 -1.411646008632501662e+08 9.795584481488219808e-01 7.455109915363038464e-01 1.931635693761142036e+01
0.000000000000000000e+00 -1.406186624359408915e+08 1.184512415486643988e+00 -6.504323519168416778e-01 1.980340294042195382e+01
0.000000000000000000e+00 -1.228925504818002880e+08 6.824867695871130735e-01 -2.163737363731832453e-01 2.014729360821762683e+01
0.000000000000000000e+00 -1.212812362602448016e+08 1.176225787965046621e+00 5.698253542339999367e-01 2.186320094798982439e+01
0.000000000000000000e+00 -1.114897310700235665e+08 1.660717793490672278e+00 1.029810727313794416e+00 2.298335803022292012e+01
0.000000000000000000e+00 -9.400282198794467747e+07 9.244584115332905583e-01 4.087810169410226457e-01 2.137346909923559934e+01
0.000000000000000000e+00 -8.418992311224049330e+07 1.557562978123421260e+00 1.436460051798246873e+00 2.302459362605711135e+01
0.000000000000000000e+00 -7.886160136528389156e+07 7.618756252561986742e-01 1.223320721998771621e+00 1.944680634158405397e+01
0.000000000000000000e+00 -6.868786645546604693e+07 1.228942611513964778e+00 1.296233403555051567e+00 2.260334747195611982e+01
0.000000000000000000e+00 -6.547566871483729035e+07 6.505591279802587223e-01 4.884113429506955484e-01 1.957042637779860428e+01
