09:36:05 [ultranest] [DEBUG] ReactiveNestedSampler: dims=3+0, resume=True, log_dir=/home/orion51/Desktop/Research/spectral_fitting/FGL_spectral_fitting/Individual_sources/2CXOJ151104.1+055136/bb_out_, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
09:36:05 [ultranest] [INFO] Sampling 400 live points from prior ...
09:36:10 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
09:36:10 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
09:36:10 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
09:36:11 [ultranest] [DEBUG] iteration=0, ncalls=401, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-368843149.59, Lmax=-42.68
09:36:11 [ultranest] [DEBUG] iteration=4, ncalls=405, regioncalls=200, ndraw=40, logz=-53833231.78, remainder_fraction=100.0000%, Lmin=-18801450.32, Lmax=-42.68
09:36:11 [ultranest] [DEBUG] iteration=8, ncalls=409, regioncalls=360, ndraw=40, logz=-11751107.49, remainder_fraction=100.0000%, Lmin=-11030248.26, Lmax=-42.68
09:36:11 [ultranest] [DEBUG] iteration=12, ncalls=413, regioncalls=520, ndraw=40, logz=-5338190.37, remainder_fraction=100.0000%, Lmin=-3714730.42, Lmax=-42.68
09:36:11 [ultranest] [DEBUG] iteration=16, ncalls=417, regioncalls=680, ndraw=40, logz=-1065777.83, remainder_fraction=100.0000%, Lmin=-1036291.83, Lmax=-42.68
09:36:11 [ultranest] [DEBUG] iteration=20, ncalls=421, regioncalls=840, ndraw=40, logz=-371833.20, remainder_fraction=100.0000%, Lmin=-356111.15, Lmax=-42.68
09:36:11 [ultranest] [DEBUG] iteration=24, ncalls=425, regioncalls=1000, ndraw=40, logz=-126524.44, remainder_fraction=100.0000%, Lmin=-67017.59, Lmax=-42.68
09:36:11 [ultranest] [DEBUG] iteration=28, ncalls=429, regioncalls=1160, ndraw=40, logz=-33459.21, remainder_fraction=100.0000%, Lmin=-24361.00, Lmax=-42.68
09:36:12 [ultranest] [DEBUG] iteration=32, ncalls=433, regioncalls=1320, ndraw=40, logz=-23020.27, remainder_fraction=100.0000%, Lmin=-19533.77, Lmax=-42.68
09:36:12 [ultranest] [DEBUG] iteration=36, ncalls=439, regioncalls=1560, ndraw=40, logz=-12721.25, remainder_fraction=100.0000%, Lmin=-10782.47, Lmax=-42.68
09:36:12 [ultranest] [DEBUG] iteration=40, ncalls=443, regioncalls=1720, ndraw=40, logz=-5710.81, remainder_fraction=100.0000%, Lmin=-5434.15, Lmax=-42.68
09:36:12 [ultranest] [DEBUG] iteration=65, ncalls=473, regioncalls=2920, ndraw=40, logz=-236.29, remainder_fraction=100.0000%, Lmin=-201.40, Lmax=-42.68
09:36:12 [ultranest] [DEBUG] Plateau detected at L=-1.988846e+02, not replacing live point.
09:36:12 [ultranest] [DEBUG] Plateau detected at L=-1.988846e+02, not replacing live point.
09:36:12 [ultranest] [DEBUG] Plateau detected at L=-1.988846e+02, not replacing live point.
09:36:12 [ultranest] [DEBUG] Plateau detected at L=-1.988846e+02, not replacing live point.
09:36:12 [ultranest] [DEBUG] Plateau detected at L=-1.988846e+02, not replacing live point.
09:36:12 [ultranest] [DEBUG] Plateau detected at L=-1.988846e+02, not replacing live point.
09:36:12 [ultranest] [DEBUG] Plateau detected at L=-1.988846e+02, not replacing live point.
09:36:12 [ultranest] [DEBUG] Plateau detected at L=-1.988846e+02, not replacing live point.
09:36:12 [ultranest] [DEBUG] Plateau detected at L=-1.988846e+02, not replacing live point.
