weight logl src1.lognorm src2.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -8.713092410413230658e+08 9.803859194712271075e-01 9.650017845296289254e-01 2.441560216279720086e-01 1.677850126749502735e-02
0.000000000000000000e+00 -6.760710021942327023e+08 1.482550742325230431e-01 9.719445344123023300e-01 3.196338499444077996e-01 4.810240136507615283e-02
0.000000000000000000e+00 -6.693551133892171383e+08 8.328920345371123579e-01 9.936358002003683465e-01 5.084065573225333701e-01 2.199891900181881743e-01
0.000000000000000000e+00 -5.441437575220860243e+08 9.927005427708230911e-01 7.256521418441503890e-01 2.355798215141547969e-01 2.779030134386351047e-02
0.000000000000000000e+00 -4.367702103302943707e+08 1.212071240614641665e-01 9.879907511848037283e-01 5.614630897633032802e-01 3.482260709717630576e-01
0.000000000000000000e+00 -4.351283503388869762e+08 9.845073978592135955e-01 8.559025280444467754e-01 7.672842121974071672e-01 1.338004685927105530e-01
0.000000000000000000e+00 -4.228632234410337210e+08 6.623055683809604410e-01 9.638441063421662180e-01 2.440003161672517074e-01 1.154192655476302676e-01
0.000000000000000000e+00 -4.199866674749432206e+08 3.295304009649954180e-01 9.737214584619485747e-01 7.341281765616485266e-01 1.112751581066124817e-01
0.000000000000000000e+00 -4.019693075983543992e+08 3.378610431180738560e-01 9.922582362010674562e-01 2.804777626729606510e-01 3.751912759496327521e-01
0.000000000000000000e+00 -3.930011461454102397e+08 6.267972864553894574e-01 9.869606131973664986e-01 9.443808741315610211e-01 3.703518778163087388e-01
0.000000000000000000e+00 -3.760124911069142818e+08 9.823648857666523737e-01 1.245047242194360360e-01 5.433136859639012828e-01 1.647874882828979093e-01
0.000000000000000000e+00 -3.672057442943624258e+08 9.003553000633118808e-01 9.675293298223138772e-01 9.285446132158560184e-01 2.585501866712391905e-01
0.000000000000000000e+00 -3.607213809718487263e+08 5.604399111010512913e-01 9.719008079088787833e-01 7.103713059481362446e-01 3.003733552025035225e-01
0.000000000000000000e+00 -2.915675792770064473e+08 4.059053267627251715e-01 9.597408626605655746e-01 8.610570391875413954e-01 6.514320896613245981e-02
0.000000000000000000e+00 -2.833799936422318220e+08 9.694087794367729494e-01 3.920243976158678256e-01 6.524233018605396506e-01 1.671510590937806962e-01
0.000000000000000000e+00 -2.696760052173941731e+08 1.666198057621481876e-01 9.602313024858857293e-01 8.965065743442438562e-01 2.724192326515756379e-01
0.000000000000000000e+00 -2.622867247200355530e+08 9.581685198897875733e-01 4.190311360928457018e-01 4.577201274362239225e-01 5.892700794964600419e-02
0.000000000000000000e+00 -2.481051678118354082e+08 3.642297404966104990e-01 9.510640158877611272e-01 5.415107800171495844e-01 1.120256146485858473e-01
0.000000000000000000e+00 -2.401629932617844939e+08 9.542951531524708209e-01 8.747177653880087167e-01 5.435006424148673965e-01 1.482432265999598098e-01
0.000000000000000000e+00 -2.274779199583339095e+08 6.522629589452574317e-01 9.471432025289402423e-01 7.696251434743744957e-01 2.344720622687113121e-02
0.000000000000000000e+00 -1.962723872294840515e+08 5.453098224933491389e-01 9.536722542114102197e-01 7.191461952563271698e-01 3.693840802835020032e-01
0.000000000000000000e+00 -1.930199790189863443e+08 9.571446659330336004e-01 6.911448583105326282e-01 7.120197584301629634e-01 3.139783819138572962e-01
0.000000000000000000e+00 -1.609021318113900721e+08 9.481443759808289018e-01 1.662669436651472710e-01 9.465767887226278487e-01 9.550746029110890323e-02
0.000000000000000000e+00 -1.553251980469082892e+08 5.461096916091897624e-01 9.307027770829070512e-01 5.371852075543986915e-01 1.359604259967666096e-01
0.000000000000000000e+00 -1.541207352164886892e+08 9.418294638807179764e-01 3.058877801167863009e-01 5.074303175209129435e-01 9.447426238292278011e-02
0.000000000000000000e+00 -1.448678993272286952e+08 1.034855654549281523e-01 9.621577768477126424e-01 5.356847394397189488e-01 4.263828369397753004e-01
0.000000000000000000e+00 -1.358594643270251751e+08 3.841228298935521757e-01 9.216931012728716288e-01 4.953681564982863605e-01 3.753131961510325354e-02
0.000000000000000000e+00 -1.251012985473598540e+08 1.582025122114112392e-01 9.243089441608198786e-01 8.875025740304175459e-01 1.776020522287420356e-01
0.000000000000000000e+00 -1.172258762553457022e+08 9.276031250208697232e-01 5.773465869137617279e-02 4.249674999875153736e-01 3.213206647616190237e-01
0.000000000000000000e+00 -1.160776350525473058e+08 4.979761756143484819e-01 8.974196047598257397e-01 3.674295805010613369e-01 2.036627029073435624e-01
0.000000000000000000e+00 -1.158864697116654515e+08 1.207714569188371723e-01 9.776224045447422517e-01 9.689158280028720149e-02 1.019111406963433275e-01
0.000000000000000000e+00 -1.130737248520121872e+08 8.560755504506067926e-01 9.798285846409776623e-01 9.725671781323541598e-01 5.432340647623569163e-01
0.000000000000000000e+00 -1.118616937572221607e+08 5.745312003887741437e-01 9.180978392083460893e-01 8.519374251304033807e-01 1.297924533778754830e-01
0.000000000000000000e+00 -1.063209658154396862e+08 4.319729778737954051e-01 9.408004628955562998e-01 1.523032034435722881e-01 2.221402156041546450e-01
0.000000000000000000e+00 -9.502117691277816892e+07 9.116125000903972930e-01 8.135200802345756710e-01 2.509340417207777119e-01 2.407462502271002780e-01
0.000000000000000000e+00 -9.298477657184258103e+07 7.364018093801549814e-01 9.110138010819580634e-01 8.325191947755414823e-01 2.536496079972431206e-01
0.000000000000000000e+00 -8.574241017398194969e+07 9.167302670345004456e-01 2.993762709862483051e-01 2.215705157762249966e-01 9.340926316261066731e-02
0.000000000000000000e+00 -8.118790943488334119e+07 6.813710090330776792e-01 9.030510115378785896e-01 7.133963556533701178e-01 2.089966896409308772e-01
0.000000000000000000e+00 -8.103054624697101116e+07 1.633311012633004156e-01 9.027035422116806984e-01 5.878932926253145341e-01 2.132324249218042755e-02
0.000000000000000000e+00 -7.721653491671708226e+07 9.184337948207474955e-01 8.918959422551516747e-01 1.494991476703565469e-01 1.866851907447403258e-01
0.000000000000000000e+00 -6.692488234952301532e+07 9.037167059222022125e-01 2.274225343317797243e-01 4.930416525632334013e-01 2.988622995741452293e-02
0.000000000000000000e+00 -6.112525006264366210e+07 8.271350616906453235e-01 9.337043269721775340e-01 5.256790966085284067e-01 4.514294785737942295e-01
0.000000000000000000e+00 -6.034785763285871595e+07 9.014788764191200565e-01 1.876584592060981382e-02 7.568266734819084629e-01 1.335341990377594268e-01
0.000000000000000000e+00 -5.523599782517903298e+07 3.224616656739832665e-01 8.866684514288136754e-01 8.110900842150825518e-01 1.439690270891456070e-01
0.000000000000000000e+00 -5.431370880435454100e+07 9.780382376947678313e-01 4.712510196754869929e-01 9.568865384054792145e-02 2.562079103058180207e-01
0.000000000000000000e+00 -5.230678585164497793e+07 8.366006624515390788e-01 8.380927016781201111e-01 3.224761995815084159e-01 5.753002705552390239e-02
0.000000000000000000e+00 -4.979278075845711678e+07 7.235152778867011136e-01 8.805689250800180501e-01 6.083756688069791307e-01 1.412690113068382214e-02
0.000000000000000000e+00 -4.607413153826486319e+07 2.907658588479919981e-01 8.782733892963821010e-01 7.089873786131919431e-01 1.856551152368814961e-01
0.000000000000000000e+00 -4.302315926759511232e+07 9.032750414946864037e-01 6.508257733271314294e-01 5.818109412960611460e-01 3.739394772016669810e-01
0.000000000000000000e+00 -4.156601562273272872e+07 9.074859971562816430e-01 6.278836093031922028e-01 1.661155149282629306e-01 1.376521682850815331e-01
0.000000000000000000e+00 -3.521184010557802022e+07 8.761481899134153650e-01 7.513655399030881865e-01 8.538272758158695908e-01 3.293768547904907251e-02
0.000000000000000000e+00 -3.513316370233020186e+07 8.828188855948781999e-01 1.111485398943312664e-02 8.887073599715581418e-01 2.766692375431397677e-01
0.000000000000000000e+00 -3.495257565809436142e+07 9.733605826519733384e-01 2.197914909271063699e-01 8.456520886665156445e-01 6.199313051713122302e-01
0.000000000000000000e+00 -3.423401451526425034e+07 8.506504475109940566e-01 8.805835141497593277e-01 1.404120326109730144e-01 1.420150695724331502e-02
0.000000000000000000e+00 -3.387215668456172198e+07 8.644657582066958001e-01 2.527017177167260042e-01 4.156217115603737522e-01 2.387580945746283767e-01
0.000000000000000000e+00 -3.119429451207339764e+07 3.186544871045405847e-01 8.774165138330456415e-01 2.110216776086425439e-01 3.156665426601849012e-01
0.000000000000000000e+00 -2.892618332393339276e+07 5.118124327280691999e-01 8.640262708187509411e-01 9.904637132359433993e-01 7.327711321373298059e-02
0.000000000000000000e+00 -2.700588474320004880e+07 3.612041301581286890e-01 9.344373856279877266e-01 8.277102252339307853e-01 5.775934330578527121e-01
0.000000000000000000e+00 -2.533285587858458981e+07 8.779616711331352796e-01 8.316163808019526593e-01 8.420592888412605781e-01 4.522873526850869075e-01
0.000000000000000000e+00 -2.503087986942398548e+07 7.037151009371970245e-01 9.648816863007982914e-01 4.574472842208887613e-02 2.392416532650654126e-01
0.000000000000000000e+00 -2.314285519118489325e+07 5.811813265111450688e-01 9.165330482473454943e-01 7.993238048572168797e-01 5.504102143705086325e-01
0.000000000000000000e+00 -2.302153755717442930e+07 7.980186849924880699e-01 8.434558103115276095e-01 7.276016517609352752e-01 3.180525794538295870e-01
0.000000000000000000e+00 -2.246702350653270632e+07 6.302738182956713064e-02 9.571192611825757313e-01 9.408743414557894091e-01 6.359588661256069253e-01
0.000000000000000000e+00 -2.115386871871901676e+07 8.601772304005784742e-01 6.478990060677469742e-01 5.059590006587241229e-01 2.918325322855392923e-01
0.000000000000000000e+00 -2.044648691466362029e+07 2.978156490493564235e-01 8.702985085585401848e-01 9.184871459526701143e-01 4.324409054421639587e-01
0.000000000000000000e+00 -2.023091041751282290e+07 7.690141412833425560e-01 9.259182102463021646e-01 6.797746679971239381e-02 1.626845306991172579e-01
0.000000000000000000e+00 -1.867937302402838320e+07 9.385765322268191380e-01 3.854747948208846475e-01 6.534365577405827352e-01 5.721781385517895613e-01
0.000000000000000000e+00 -1.768111161107090116e+07 8.857707854795449087e-01 1.547389712371387560e-01 9.741808620126863882e-01 4.726000300139292509e-01
0.000000000000000000e+00 -1.665700999139160849e+07 9.034866403421681902e-01 2.519926433119231701e-01 1.103454260986972413e-01 1.439954700719316971e-01
0.000000000000000000e+00 -1.382869034934144095e+07 1.946038762388667687e-01 8.255685142565054591e-01 7.682351770714872519e-01 3.893934899246487280e-02
0.000000000000000000e+00 -1.187199173079127818e+07 8.043805787309293853e-01 8.061561828622642034e-01 9.247724289203950176e-01 3.403073943392028733e-01
0.000000000000000000e+00 -1.071299458254023269e+07 8.055859578131285836e-01 3.078021697149920799e-01 3.502656692006256289e-01 3.048991759519870115e-02
0.000000000000000000e+00 -9.178928404890911654e+06 3.738939887234713488e-01 9.306935181365281196e-01 4.345343231691716213e-01 5.387650706133511047e-01
0.000000000000000000e+00 -8.168686245867301710e+06 8.168952297265330564e-01 5.034844733189712818e-01 8.924023202603044158e-01 1.090236811590277188e-01
0.000000000000000000e+00 -8.019489113667839207e+06 1.557065868348805893e-01 9.372794103335243543e-01 8.066762082281989654e-01 6.650771463173373865e-01
0.000000000000000000e+00 -7.699851574164395221e+06 7.977976446802834687e-01 5.970003565265510348e-01 3.164596654185309887e-01 2.574546823062189294e-01
0.000000000000000000e+00 -6.738569100947687402e+06 8.001855576695248162e-01 7.257220481505862741e-01 9.147698937704528133e-01 1.175115586453087113e-01
0.000000000000000000e+00 -6.434306555346151814e+06 1.764462332629591623e-01 7.943494202711184338e-01 5.982953985426009424e-01 2.223223909786462560e-01
0.000000000000000000e+00 -6.217417497794369236e+06 3.247526860868622522e-01 8.339357727267124876e-01 2.760579262061481076e-01 4.068480681586609249e-01
0.000000000000000000e+00 -6.203868672273513861e+06 9.395528992241612976e-01 5.236229908850908998e-02 3.637503172242839700e-02 2.508235105617122596e-01
0.000000000000000000e+00 -5.460965475787147880e+06 2.914288941818299339e-02 9.007621341566032225e-01 7.427103296291911461e-01 6.323540608791603512e-01
0.000000000000000000e+00 -5.309860885198603384e+06 3.706307004800337701e-01 7.815287663415801944e-01 4.847508613171149783e-01 2.191680624345113682e-01
0.000000000000000000e+00 -4.989343319484504871e+06 3.571134061529366299e-01 9.248849038387525479e-01 2.718771166079403390e-02 2.859122444384920581e-01
0.000000000000000000e+00 -4.312320912116755731e+06 3.678182122633144591e-01 7.802066480116018887e-01 6.579020116180771538e-01 3.007357966399807347e-01
0.000000000000000000e+00 -3.893815895478500053e+06 7.830131270379548925e-01 8.696601517627167155e-02 7.351561638324195513e-01 1.976634886990924489e-01
0.000000000000000000e+00 -3.887943419542690739e+06 8.320075999844003256e-01 7.238266725236276455e-01 9.061638193316907675e-01 5.256255922913617429e-01
0.000000000000000000e+00 -3.680605832611279562e+06 7.744917271299395223e-01 4.845073297685680291e-01 2.407830296095673228e-01 5.902058629371975673e-02
0.000000000000000000e+00 -3.537360791231076699e+06 7.813217539246525289e-01 4.603717210438132978e-01 9.070059338923203152e-01 1.672818441764803987e-01
0.000000000000000000e+00 -3.381130704891644884e+06 3.280063408968973970e-01 7.760739252009758449e-01 1.965740821168365793e-01 2.646508816442056933e-01
0.000000000000000000e+00 -3.049369010503254365e+06 5.673149003853644734e-01 7.842655391404962373e-01 1.555519755492362766e-01 2.163675355028543690e-01
0.000000000000000000e+00 -2.831366358173181769e+06 4.004990060799986651e-01 7.586173917584640991e-01 8.651230552612793057e-01 7.866458693293298943e-02
0.000000000000000000e+00 -2.644183126603947021e+06 5.862897491572602870e-01 7.605142781577624023e-01 7.270305398381856632e-01 3.299602031975640282e-01
0.000000000000000000e+00 -2.306397526073624380e+06 8.076171954061805991e-01 3.995507447689270464e-01 9.285976179345476478e-01 5.082113813059311314e-01
0.000000000000000000e+00 -2.217543678548570722e+06 9.177552672556030799e-01 8.931997616976854459e-01 5.317912922260338293e-01 6.586179747585148014e-01
0.000000000000000000e+00 -1.979919641610978637e+06 7.265214350092530360e-03 9.604258857195148158e-01 6.253520960878379276e-01 7.177840952081547821e-01
0.000000000000000000e+00 -1.972018593915370991e+06 8.138970796713340672e-01 3.738668663130414460e-01 1.289133190687754560e-01 3.011348776413974582e-01
