src1.lognorm src2.lognorm src1.logkT src1.lognH
-4.577602624586141644e+00 -5.036793322437231879e+00 1.316208146517779287e+00 1.992082296568300848e+01
-4.679301987735016155e+00 -5.127849555129291304e+00 9.609277676393004342e-01 1.981404118534019432e+01
-4.687078955365673316e+00 -5.150249716873322114e+00 1.094102743470578787e+00 1.938425477104975414e+01
-4.612036088084348506e+00 -5.098685207846080480e+00 1.223596985933842252e+00 1.930791963020944735e+01
-4.582716380169825854e+00 -5.032375779479560940e+00 1.189253106031860963e+00 1.919783244589296700e+01
-4.599148809171797581e+00 -4.949111233510969932e+00 1.010470456650676585e+00 2.004083828853121929e+01
-4.643398339371990424e+00 -5.009378854861512131e+00 1.347436409664241275e+00 1.942287371121542350e+01
-4.631990384961028440e+00 -5.068961842093505865e+00 1.079109912711134989e+00 2.037027833110018449e+01
-4.689226755540257585e+00 -5.135324728799707472e+00 9.074943124146408469e-01 2.025960199654692673e+01
-4.639971188799823842e+00 -5.207565968259896039e+00 1.178017648190388122e+00 1.907426006831349596e+01
-4.650285115746901177e+00 -4.983123672818733141e+00 1.226201958849494122e+00 1.952830706895560908e+01
-4.658276002955110684e+00 -5.063883264817501839e+00 9.051099094616923413e-01 1.926567297531751777e+01
-4.668649725256459604e+00 -5.072232101503526991e+00 9.981761668264150789e-01 2.003210921612542705e+01
-4.623505221681176280e+00 -4.940112475775062073e+00 1.469769174075867824e+00 1.909776076450659943e+01
-4.659818345181018451e+00 -4.980719581361655379e+00 9.779459678727258076e-01 2.023930441713498141e+01
-4.584892928786083566e+00 -5.136931421361078165e+00 9.446366509608492557e-01 2.000798086722182845e+01
-4.579336064642863136e+00 -4.956607256106757120e+00 1.464596876832100936e+00 2.006673177031524702e+01
-4.611605206387357825e+00 -4.921336344401284535e+00 1.340370388255087253e+00 2.072079507209039662e+01
-4.663420096446597718e+00 -5.077226420821415509e+00 9.693273695967548065e-01 1.964138041712669391e+01
-4.639971188799823842e+00 -5.207565968259896039e+00 1.178017648190388122e+00 1.907426006831349596e+01
-4.643590813554423491e+00 -5.123661064172290835e+00 1.152961498184775113e+00 2.015157895580306402e+01
-4.561469890890949230e+00 -5.059374407637486470e+00 1.014487601574116216e+00 2.035176250613435656e+01
-4.643046678134754579e+00 -5.040476195003980031e+00 1.118340152878036342e+00 2.066813148172910886e+01
-4.549134680429526512e+00 -4.963211707264363781e+00 9.578137017534698039e-01 2.065142080971782335e+01
-4.624382389917077951e+00 -5.057723667177064009e+00 6.898769386938898851e-01 1.955147885641892103e+01
-4.621958733199360125e+00 -5.016749864757686694e+00 1.045269950616811716e+00 2.016226143293137341e+01
-4.547827115651042362e+00 -4.996716541024834868e+00 1.154072880276008739e+00 2.018496240815629861e+01
-4.591209391726632560e+00 -4.899385773485487761e+00 1.452790411646421642e+00 2.057826309199565884e+01
-4.653616201775584216e+00 -4.993777990358358565e+00 1.157096462709431339e+00 1.905334531033847867e+01
-4.651087717980799674e+00 -4.840622592148354109e+00 1.192300618877785823e+00 1.939565724959529547e+01
-4.685031618959794919e+00 -5.142942895029447570e+00 9.133630033716952923e-01 1.901249485301371323e+01
-4.616283882869543831e+00 -4.972178912517419391e+00 1.147090644101808721e+00 1.961734133627285459e+01
-4.593757593334769851e+00 -4.962719198267274479e+00 1.111864276825140774e+00 1.929200964431239385e+01
-4.631258134485593203e+00 -5.064143845070526950e+00 8.865161325423220884e-01 1.941067879264362972e+01
-4.704745305556010671e+00 -5.124439635893854650e+00 8.194277239877820751e-01 1.956394551689615469e+01
-4.614888037998611914e+00 -5.017213585501585804e+00 1.416407331808699155e+00 2.003342699690129081e+01
-4.700527105008308837e+00 -5.123958195174986407e+00 9.405281377926753006e-01 2.026822150643170772e+01
-4.640731347290374842e+00 -4.890709764835059481e+00 1.262165413695917948e+00 1.916562733400338558e+01
-4.565368743916456751e+00 -4.916641161763009471e+00 1.383173704086683387e+00 1.938288156484984270e+01
-4.622853822869449125e+00 -4.968988745031698961e+00 1.160147818168586031e+00 2.052008959519602627e+01
-4.639354078339760434e+00 -5.091262575994464967e+00 9.988841519976889849e-01 1.997467779593593917e+01
-4.617424791816644003e+00 -5.040338163225943191e+00 1.286470537922197899e+00 1.935664633716518424e+01
-4.621240379383186436e+00 -5.056434399458006546e+00 1.194368834059416074e+00 1.982769779823627587e+01
-4.603223800078701800e+00 -4.973631499162400438e+00 1.264430831526608845e+00 1.963217364134781917e+01
-4.615657459543914598e+00 -5.057292201131843079e+00 1.267943910172434130e+00 2.029882319951315495e+01
-4.594380802862190194e+00 -5.073377775333043793e+00 8.580148417417177154e-01 2.034147021511884645e+01
-4.642073617623148962e+00 -5.054809350884651664e+00 1.204222571615391590e+00 1.943209384982311860e+01
-4.582603067546699549e+00 -5.046742858608396887e+00 1.171819121638925321e+00 1.961535105619093144e+01
-4.538914945935997203e+00 -4.973064180907824650e+00 1.224787078415224162e+00 2.027314911618018556e+01
-4.641565804615076729e+00 -5.056941656561821041e+00 1.279241306188364735e+00 1.981859748114714037e+01
-4.585337091456260339e+00 -5.127451536824069400e+00 1.111679072615613162e+00 1.956903207536830180e+01
-4.618206340268856458e+00 -5.005917188250305294e+00 1.068494631456398114e+00 2.043016321911743916e+01
-4.595537593827295098e+00 -5.147068492845850329e+00 8.168408618918074904e-01 2.071820871131538411e+01
-4.569283520327781289e+00 -4.937548370911438056e+00 1.380628051131779888e+00 2.052141326523489795e+01
-4.614869718632583329e+00 -5.095237029118209193e+00 1.116609515357774196e+00 1.921003058336738789e+01
-4.611443354385174054e+00 -4.963832986915802437e+00 1.098625885004072433e+00 1.961402390862230405e+01
-4.634893122003894028e+00 -4.934072394075789347e+00 1.147963491404548009e+00 1.992548664141715875e+01
-4.604986169353901815e+00 -5.074167344802447133e+00 9.092449075558404203e-01 1.945148665792898157e+01
-4.588924263355226074e+00 -5.183050859876683347e+00 1.336182736275868699e+00 1.979197280622190647e+01
-4.559711631310930713e+00 -4.957906865009319652e+00 1.372633759124984199e+00 1.940644812380379847e+01
-4.630858208651021712e+00 -5.025091219604382431e+00 9.902020605929391373e-01 2.001453624496791761e+01
-4.722318633879884153e+00 -5.119069328980126343e+00 1.054193962948228425e+00 1.927570102904163107e+01
-4.609171437007113958e+00 -4.948635619731573954e+00 1.400356784194652704e+00 2.000131058793904515e+01
-4.610823145791112410e+00 -4.886834187467796298e+00 1.361769540336865703e+00 1.905340198684820763e+01
-4.579585352491377215e+00 -5.078771754369675762e+00 1.210052404584492702e+00 2.049467388153033198e+01
-4.607674734695621055e+00 -5.112187055024904225e+00 1.069678690657835052e+00 1.939537220117990302e+01
-4.605183421711995351e+00 -5.020750431450490936e+00 1.081370694107263386e+00 2.037111903923848644e+01
-4.653924669395756553e+00 -5.007885908016659116e+00 8.747491848901618461e-01 2.012512864300192561e+01
