logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -7.576436502155990899e+07 -7.576437101427419484e+07 nan
-7.576437101427419484e+07 nan -2.500000000000000052e-03 4.000000000000000000e+02 -5.102374403310528398e+07 -5.102375002831956744e+07 nan
-5.102375002831956744e+07 nan -5.000000000000000104e-03 4.000000000000000000e+02 -2.940632748672064021e+07 -2.940633348443492875e+07 nan
-2.940633348443492875e+07 1.705813256348253414e+07 -7.499999999999999722e-03 4.000000000000000000e+02 -2.239343646577419713e+07 -2.239344246598848328e+07 nan
-2.239344246598848328e+07 1.562829716964492388e+07 -1.000000000000000021e-02 4.000000000000000000e+02 -1.597872217130932212e+07 -1.597872817402360961e+07 nan
-1.597872817402360961e+07 4.134661270498274826e+06 -1.250000000000000069e-02 4.000000000000000000e+02 -1.408561834161111340e+07 -1.408562434682540037e+07 nan
-1.408562434682540037e+07 4.499225964876787737e+06 -1.500000000000000118e-02 4.000000000000000000e+02 -1.316432887556505576e+07 -1.316433488327934220e+07 nan
-1.316433488327934220e+07 2.494549605206815060e+06 -1.750000000000000167e-02 4.000000000000000000e+02 -1.202718000173752755e+07 -1.202718601195181347e+07 nan
-1.202718601195181347e+07 2.808872289127168246e+06 -2.000000000000000042e-02 4.000000000000000000e+02 -1.189555217960373498e+07 -1.189555819231802225e+07 nan
-1.189555819231802225e+07 5.951688648669954855e+05 -2.249999999999999917e-02 4.000000000000000000e+02 -1.030021768939322792e+07 -1.030022370460751466e+07 nan
-1.030022370460751466e+07 1.131517612566906027e+06 -2.499999999999999792e-02 4.000000000000000000e+02 -8.550229609882447869e+06 -8.550235627596734092e+06 nan
-8.550235627596734092e+06 8.249520501181804575e+05 -2.749999999999999667e-02 4.000000000000000000e+02 -2.650957919072454330e+06 -2.650963939286740962e+06 nan
-2.650963939286740962e+06 3.212142567092586309e+06 -2.999999999999999542e-02 4.000000000000000000e+02 -1.057842644698810764e+06 -1.057848667413097341e+06 nan
-1.057848667413097341e+06 2.065597225533212302e+06 -3.249999999999999417e-02 4.000000000000000000e+02 -1.018184840698647080e+06 -1.018190865912933717e+06 nan
-1.018190865912933717e+06 4.466924876321763732e+05 -3.499999999999999639e-02 4.000000000000000000e+02 -8.836397927780153695e+05 -8.836458204923020676e+05 nan
-8.836458204923020676e+05 7.033180661225892254e+04 -3.749999999999999861e-02 4.000000000000000000e+02 -6.321396460410619620e+05 -6.321456762553486042e+05 nan
-6.321456762553486042e+05 1.321834464547614625e+05 -4.000000000000000083e-02 4.000000000000000000e+02 -4.126546818032364245e+05 -4.126607145175231271e+05 nan
-4.126607145175231271e+05 1.034659505534637865e+05 -4.250000000000000305e-02 4.000000000000000000e+02 -3.338671343045028625e+05 -3.338731695187895675e+05 nan
-3.338731695187895675e+05 1.075260369200194255e+05 -4.500000000000000527e-02 4.000000000000000000e+02 -3.172238488410552964e+05 -3.172298865553420037e+05 nan
-3.172298865553420037e+05 1.161384428395227878e+05 -4.750000000000000749e-02 4.000000000000000000e+02 -2.417752992861053790e+05 -2.417813395003920596e+05 nan
-2.417813395003920596e+05 1.077632932345279987e+05 -5.000000000000000971e-02 4.000000000000000000e+02 -1.909934698563187849e+05 -1.909995125706054678e+05 nan
-1.909995125706054678e+05 3.737977543520956533e+04 -5.250000000000001193e-02 4.000000000000000000e+02 -1.212680700798412145e+05 -1.212741152941278997e+05 nan
-1.212741152941278997e+05 5.723191411574928497e+04 -5.500000000000001416e-02 4.000000000000000000e+02 -1.015223424380273354e+05 -1.015283901523140230e+05 nan
-1.015283901523140230e+05 8.550123192052104059e+03 -5.750000000000001638e-02 4.000000000000000000e+02 -8.002859842384255899e+04 -8.003464863812924887e+04 nan
-8.003464863812924887e+04 1.236498307315275088e+04 -6.000000000000001860e-02 4.000000000000000000e+02 -7.688793923028929566e+04 -7.689399194457598787e+04 nan
-7.689399194457598787e+04 6.651857053144623023e+03 -6.250000000000001388e-02 4.000000000000000000e+02 -5.743592375045234803e+04 -5.744197896473904257e+04 nan
-5.744197896473904257e+04 9.950786907483196046e+03 -6.500000000000001610e-02 4.000000000000000000e+02 -5.557428789266262174e+04 -5.558034560694931133e+04 nan
-5.558034560694931133e+04 8.065521708873457101e+02 -6.750000000000001832e-02 4.000000000000000000e+02 -4.789575190789815679e+04 -4.790181212218484870e+04 nan
-4.790181212218484870e+04 3.867229487468445313e+03 -7.000000000000002054e-02 4.000000000000000000e+02 -2.582551280357107316e+04 -2.583157551785776377e+04 nan
-2.583157551785776377e+04 1.263063625381757629e+04 -7.250000000000002276e-02 4.000000000000000000e+02 -1.650953389045020231e+04 -1.651559910473689524e+04 nan
-1.651559910473689524e+04 1.465463800611277293e+04 -7.500000000000002498e-02 4.000000000000000000e+02 -1.488853989697762518e+04 -1.489460761126431680e+04 nan
-1.489460761126431680e+04 1.220172456920806508e+04 -7.750000000000002720e-02 4.000000000000000000e+02 -1.304278869450681123e+04 -1.304885890879350336e+04 nan
-1.304885890879350336e+04 1.136512684267867371e+03 -8.000000000000002942e-02 4.000000000000000000e+02 -1.244215620081901034e+04 -1.244822891510570116e+04 nan
-1.244822891510570116e+04 1.311696060405877915e+03 -8.250000000000003164e-02 4.000000000000000000e+02 -1.193283563000460163e+04 -1.193891084429129296e+04 nan
-1.193891084429129296e+04 3.466685903780407330e+02 -8.500000000000003386e-02 4.000000000000000000e+02 -1.077141458569364113e+04 -1.077749229998033297e+04 nan
-1.077749229998033297e+04 6.834768972256622419e+02 -8.750000000000003608e-02 4.000000000000000000e+02 -9.169252322225858734e+03 -9.175332536512549268e+03 nan
-9.175332536512549268e+03 1.068496360307745135e+03 -9.000000000000003830e-02 4.000000000000000000e+02 -8.883600529118262784e+03 -8.889683243404953828e+03 nan
-8.889683243404953828e+03 1.010390938316860797e+03 -9.250000000000004052e-02 4.000000000000000000e+02 -7.440389571738309314e+03 -7.446474786025000867e+03 nan
-7.446474786025000867e+03 1.261492770329216910e+03 -9.500000000000004274e-02 4.000000000000000000e+02 -7.260917594299486154e+03 -7.267005308586177307e+03 nan
