src1.lognorm src1.logkT src1.lognH
-2.567573123854684169e+00 1.442362884199965833e-01 2.229083843313254221e+01
-2.669794111370136669e+00 1.643135703362972322e-01 2.221608600092727670e+01
-2.181718771984845873e+00 4.636466677658601654e-02 2.261448555433374352e+01
-2.374234070518080664e+00 1.077559679962742933e-01 2.241648208426961730e+01
-2.508011815639600073e+00 1.305795429667315766e-01 2.263221811249439597e+01
-2.548467801111391928e+00 1.438768123285343314e-01 2.233363081118930893e+01
-2.569784803853895738e+00 1.815961709997457874e-01 2.250592167157155288e+01
-2.537368232772247545e+00 1.453825741937810889e-01 2.246076349030348496e+01
-2.682042896656556152e+00 1.843886227842306269e-01 2.234116479057484383e+01
-2.292517201186827336e+00 7.308336092533673778e-02 2.248885546437781002e+01
-2.860719585071882953e+00 2.511379576011321113e-01 2.237831089718227773e+01
-3.177102886050749753e+00 3.611149393671126973e-01 2.213285096345500236e+01
-2.224648797262060995e+00 4.861670992178845907e-02 2.255904108821986398e+01
-2.431669362954613334e+00 1.143150397744854274e-01 2.250585525299115375e+01
-3.211844417258379103e+00 3.331145775516168861e-01 2.178224604504249129e+01
-2.639580071940391015e+00 2.009478240040181163e-01 2.251956037085831497e+01
-2.538084342914543434e+00 1.203790266478081961e-01 2.231959372116836349e+01
-3.476374411458984959e+00 5.316648911807986266e-01 2.231400206882689474e+01
-2.759650467938701723e+00 2.179877942049808226e-01 2.226841364821306968e+01
-2.879241358198408207e+00 2.192193929614809633e-01 2.239035371443728195e+01
-2.810091700032240070e+00 2.330301915972610161e-01 2.219648536490694113e+01
-2.687729451234107003e+00 1.792461658390545054e-01 2.233833135237203393e+01
-2.356295927830560188e+00 8.766518401481304679e-02 2.246841553903101030e+01
-2.566207225967932715e+00 1.526757819607653666e-01 2.240456323404507089e+01
-2.733624969512050029e+00 2.041911792224913036e-01 2.218654428594088301e+01
-2.885756922954773707e+00 2.747551683078008899e-01 2.231484413810759548e+01
-2.387220938798498615e+00 9.750692998121435195e-02 2.244293967810022394e+01
-2.962386624154055070e+00 2.799181795500680359e-01 2.219836340126020247e+01
-2.977041260685698632e+00 2.863936112444442905e-01 2.213565619722218258e+01
-2.569784803853895738e+00 1.815961709997457874e-01 2.250592167157155288e+01
-2.819355863486672220e+00 2.152288609727612823e-01 2.218271280783459076e+01
-2.570354891362820027e+00 1.527677621196037450e-01 2.249744857109988061e+01
-3.007128680331508264e+00 2.712030279849506620e-01 2.190415798404455927e+01
-2.429413290957475269e+00 1.114728975747856232e-01 2.254461571089112226e+01
-3.092275732516526432e+00 3.479656854298278645e-01 2.216937232349481235e+01
-3.120410968749123271e+00 3.503521185361031520e-01 2.209867982947341858e+01
-2.260906936744400575e+00 5.825561535234013988e-02 2.253230436688811977e+01
-2.646849059485922417e+00 1.639309321116315665e-01 2.252125332221439891e+01
-3.251449095868028216e+00 3.817045034568971040e-01 2.162840941919294835e+01
-2.866163044525650072e+00 2.380627317114369923e-01 2.198509305818872406e+01
-2.867768161163703589e+00 2.310105068211627533e-01 2.226326889962971123e+01
-2.645705727356470582e+00 1.593562075495662533e-01 2.252323647561119202e+01
-3.100240713904860890e+00 3.213471810287988895e-01 2.167485454963095393e+01
-3.023030786144284221e+00 2.531116727267890276e-01 2.212789217019926014e+01
-2.772385230360738362e+00 2.088669016066013739e-01 2.233014847351453369e+01
-2.754844699167396271e+00 2.110110519596593015e-01 2.235600193876931030e+01
-2.786154082011481847e+00 2.429914411124163287e-01 2.228998730581898968e+01
-2.167289113068058271e+00 4.848024446686327593e-02 2.262525132455787968e+01
-2.511941325707366168e+00 1.517583152603596552e-01 2.233489780905884459e+01
-2.710894956741064732e+00 1.999300061799855754e-01 2.241734336323685284e+01
-2.896070866040489022e+00 2.839931086309537278e-01 2.219725651492942831e+01
-2.829304590416001020e+00 2.220037788881072949e-01 2.231258034548208258e+01
-2.019760442721271865e+00 6.054256315845218950e-03 2.263422129975760555e+01
-2.896331460505312094e+00 2.792823287996597514e-01 2.234964339192082150e+01
-2.623143751056256967e+00 1.641905786415249757e-01 2.251772856036608772e+01
-2.578985028954232206e+00 1.653956164210441671e-01 2.237679310938131749e+01
-2.880045786661842300e+00 2.366553720417599038e-01 2.228212108405920588e+01
-2.808281633446690684e+00 1.893033667030219469e-01 2.230083614531234915e+01
-2.409513331532817659e+00 1.144338493510419497e-01 2.265181727382017485e+01
-2.021407198794904048e+00 4.978569695272661022e-03 2.261043287057579931e+01
-2.789816582557518743e+00 2.402145427721968929e-01 2.245709895093279584e+01
-3.066355493557921363e+00 3.461544751549108234e-01 2.233336085124291515e+01
-3.062397561315469474e+00 2.714650079276146322e-01 2.204565311115618087e+01
-2.896331460505312094e+00 2.792823287996597514e-01 2.234964339192082150e+01
-2.323027160487038500e+00 8.762845191432511172e-02 2.258828968107555824e+01
-2.796038734915678781e+00 2.255978730977967750e-01 2.242647101745147609e+01
-2.692335501886104154e+00 1.920711158531145379e-01 2.238680594738774232e+01
-2.342956618344428144e+00 7.260604349951949033e-02 2.250507366827999078e+01
-2.558854263021446585e+00 1.404559312989066555e-01 2.251592929794993125e+01
-2.941369191323444987e+00 2.663921703899307936e-01 2.224220221192456748e+01
-3.047533647105159282e+00 3.064752460442163873e-01 2.213880128949905668e+01
-2.639898212509969255e+00 1.747974062728090416e-01 2.251084438915775365e+01
-2.515056518572365896e+00 1.513660069129381114e-01 2.252487742574944463e+01
-2.768507084901404625e+00 2.048712031092763119e-01 2.239305613353386804e+01
-3.280567292058941931e+00 3.703765911991325765e-01 2.159478444665632324e+01
-2.754622898260885577e+00 2.030982435981072420e-01 2.219723251672269981e+01
-2.806407598542408621e+00 2.289410335849924039e-01 2.219006121900493866e+01
-2.575657548932064778e+00 1.431245423742670830e-01 2.245661315840565564e+01
-3.093776213666777686e+00 3.170765531924613079e-01 2.190983389923506763e+01
-2.441298214049380633e+00 1.035436075046529680e-01 2.242664757367284878e+01
-2.055530433858711703e+00 2.999024004530781440e-02 2.266646007097704540e+01
-2.518877001961422835e+00 1.245615850026955407e-01 2.239570015237712397e+01
-2.842547817030640189e+00 2.428085283584406895e-01 2.241622356224986490e+01
-2.538084342914543434e+00 1.203790266478081961e-01 2.231959372116836349e+01
-2.361892979312095520e+00 1.082332319150611788e-01 2.258243321874796550e+01
-2.550997549185296087e+00 1.503163995326870506e-01 2.248203257582552439e+01
-2.314902194308269934e+00 6.473355399221381035e-02 2.261243253681606902e+01
-3.074402658931624011e+00 3.218139990883797097e-01 2.224719270939494464e+01
-2.891820842621733334e+00 2.438492909953677845e-01 2.198242516572269167e+01
-2.646058035310339562e+00 1.597733620215735506e-01 2.232392053646808705e+01
-3.008501062826052674e+00 2.648856445112288682e-01 2.219435959579827866e+01
-2.503380825226466655e+00 1.382499776991878981e-01 2.257695665394770757e+01
-2.722695690896014042e+00 2.005702711203398714e-01 2.246847489526281549e+01
-2.893169845130853624e+00 2.732851320810931739e-01 2.211745974439695317e+01
