weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -7.576436502155990899e+07 9.598759423907908817e-01 9.955311469458918427e-01 1.386010552384389083e-01
0.000000000000000000e+00 -5.102374403310528398e+07 9.903662971256995684e-01 9.091996229459994305e-01 1.589496238706411546e-03
0.000000000000000000e+00 -2.940632748672064021e+07 9.478082870673019134e-01 9.456602308651799182e-01 3.882260431992891059e-01
0.000000000000000000e+00 -2.239343646577419713e+07 9.469281400237928858e-01 9.254602595411808297e-01 3.665789277630040477e-01
0.000000000000000000e+00 -1.597872217130932212e+07 9.614174689900212289e-01 9.347738924961879192e-01 6.112234841817136832e-01
0.000000000000000000e+00 -1.408561834161111340e+07 9.006479694518347845e-01 9.691490586747387725e-01 2.582859902871227353e-01
0.000000000000000000e+00 -1.316432887556505576e+07 9.152150308746594964e-01 9.404444824809234937e-01 3.699285275220518532e-01
0.000000000000000000e+00 -1.202718000173752755e+07 9.603450587223472112e-01 8.962731090744456841e-01 5.638597360358019728e-01
0.000000000000000000e+00 -1.189555217960373498e+07 8.969138765245846523e-01 9.617068002776049118e-01 1.229837387740811971e-01
0.000000000000000000e+00 -1.030021768939322792e+07 9.457748192454675795e-01 8.736962911316783487e-01 3.175105868632447370e-01
0.000000000000000000e+00 -8.550229609882447869e+06 9.531742573651640349e-01 8.512361835079420569e-01 3.472817518693682715e-02
0.000000000000000000e+00 -2.650957919072454330e+06 8.475783094149315078e-01 9.331665689405748143e-01 7.537252129723814864e-02
0.000000000000000000e+00 -1.057842644698810764e+06 7.836282108753623854e-01 9.773495276468855408e-01 1.174240613976061942e-01
0.000000000000000000e+00 -1.018184840698647080e+06 8.087279848271956562e-01 9.434045650870113153e-01 4.739600918370454607e-01
0.000000000000000000e+00 -8.836397927780153695e+05 9.319174030078081206e-01 7.691222176616787642e-01 2.273971219865019711e-01
0.000000000000000000e+00 -6.321396460410619620e+05 8.149783692145114999e-01 8.857906674090250121e-01 1.834990543885950398e-02
0.000000000000000000e+00 -4.126546818032364245e+05 9.962973232700661486e-01 7.262207571120280480e-01 5.243187337847141638e-01
0.000000000000000000e+00 -3.338671343045028625e+05 8.444802717191367547e-01 8.333200991923880308e-01 5.064753454632970886e-01
0.000000000000000000e+00 -3.172238488410552964e+05 9.304457939809760436e-01 9.659059135190557477e-01 7.702655539769781567e-01
0.000000000000000000e+00 -2.417752992861053790e+05 8.642664430212096960e-01 7.792726803952304548e-01 5.281973607693479789e-02
0.000000000000000000e+00 -1.909934698563187849e+05 8.435327664334315578e-01 7.895859764436484740e-01 1.529817204190508928e-01
0.000000000000000000e+00 -1.212680700798412145e+05 8.377654158756264735e-01 8.475521392829872269e-01 6.518523456022250473e-01
0.000000000000000000e+00 -1.015223424380273354e+05 7.937456763530960080e-01 8.133557304174526825e-01 2.489614726567275227e-01
0.000000000000000000e+00 -8.002859842384255899e+04 9.046898802004892381e-01 7.112871692004829605e-01 3.624535764240751634e-01
0.000000000000000000e+00 -7.688793923028929566e+04 7.789109715916202603e-01 8.173342102585908764e-01 3.023125656525380567e-01
0.000000000000000000e+00 -5.743592375045234803e+04 7.748365836300389331e-01 9.617519344552296623e-01 7.179343777569494600e-01
0.000000000000000000e+00 -5.557428789266262174e+04 7.803668983413338811e-01 7.995788970193823397e-01 1.314690902161904651e-01
0.000000000000000000e+00 -4.789575190789815679e+04 8.322854678418871721e-01 7.521385355161124275e-01 3.855631733436101216e-01
0.000000000000000000e+00 -2.582551280357107316e+04 9.635350335711329040e-01 6.307181775371613064e-01 1.188735233284083925e-01
0.000000000000000000e+00 -1.650953389045020231e+04 8.605153031508312456e-01 8.866083865493987748e-01 7.705076049859861387e-01
0.000000000000000000e+00 -1.488853989697762518e+04 6.481946055077195679e-01 9.012999032186493897e-01 4.110331814807700601e-01
0.000000000000000000e+00 -1.304278869450681123e+04 6.577821452975520788e-01 8.727016238453190189e-01 1.639206804322798083e-01
0.000000000000000000e+00 -1.244215620081901034e+04 7.462335784801001903e-01 9.001031977831107644e-01 7.134911370690720789e-01
0.000000000000000000e+00 -1.193283563000460163e+04 6.123705809717602255e-01 9.414239184106146796e-01 3.570525924784612171e-01
0.000000000000000000e+00 -1.077141458569364113e+04 6.552984129200956076e-01 9.506325036756614333e-01 6.515371298831441615e-01
0.000000000000000000e+00 -9.169252322225858734e+03 8.429514374211634076e-01 6.819655141783939056e-01 1.066498031284287551e-01
0.000000000000000000e+00 -8.883600529118262784e+03 6.328752104211794460e-01 8.854879846500350871e-01 4.448072513520751059e-03
0.000000000000000000e+00 -7.440389571738309314e+03 7.588577084621481728e-01 7.514228389233790217e-01 4.166586666715078602e-01
