weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -1.502556648585913181e+08 9.830727037058130113e-01 2.562200289492857497e-01 2.434026453448030480e-01
0.000000000000000000e+00 -1.395171381202922463e+08 9.946140686530970942e-01 8.359443366137785381e-01 2.878207124609768464e-01
0.000000000000000000e+00 -1.343817823008618355e+08 9.890294771219236836e-01 8.342921028635502667e-01 9.582030308880262748e-02
0.000000000000000000e+00 -1.087671831853787750e+08 9.807577909594450416e-01 8.697665133209907529e-01 1.001352856621821052e-01
0.000000000000000000e+00 -7.809042469065798819e+07 9.655409604397253709e-01 6.204694872277994877e-01 2.080010919805624914e-01
0.000000000000000000e+00 -7.414423590444840491e+07 9.677187918841374525e-01 9.149482483148559941e-01 2.538233683822160858e-01
0.000000000000000000e+00 -6.324304473922932893e+07 9.485729027812227487e-01 4.299460997556697750e-01 2.990673277154050069e-01
0.000000000000000000e+00 -5.138850635662794113e+07 9.227713507947340466e-01 3.646537242914025256e-01 5.156851842156351395e-02
0.000000000000000000e+00 -4.077627808523797989e+07 9.355358950507043359e-01 6.887967708534130651e-01 8.484368638974615351e-04
0.000000000000000000e+00 -3.458561399127230793e+07 9.111205788552914075e-01 3.178404869005370115e-01 2.543630529147102859e-01
0.000000000000000000e+00 -3.366291804492298514e+07 9.312413930315038835e-01 8.081074929894901393e-01 2.670626968636664600e-01
0.000000000000000000e+00 -2.836050578652059659e+07 9.438441390428204958e-01 7.515343720094861402e-01 4.176854555775953992e-01
0.000000000000000000e+00 -2.210460109711149707e+07 8.981547132931786415e-01 4.463800652979096339e-01 8.476216487980348102e-02
0.000000000000000000e+00 -1.812105041648065299e+07 9.716728926698765534e-01 6.764798230198512119e-01 5.333073057151810348e-01
0.000000000000000000e+00 -1.721526164448793232e+07 8.988282980240245301e-01 6.288856639083237887e-01 1.393247423129165830e-01
0.000000000000000000e+00 -1.550074752226208523e+07 9.031032202623342497e-01 2.644852842672235083e-01 3.445730244063188730e-01
0.000000000000000000e+00 -1.497544195415766351e+07 8.982026636511213358e-01 5.336519199601738039e-01 2.986886876201928498e-01
0.000000000000000000e+00 -1.472712789178396575e+07 9.100426276610865672e-01 7.780791290541213545e-01 3.958771956454756324e-01
0.000000000000000000e+00 -1.455439360256113671e+07 8.913445704120641633e-01 5.922178066871313096e-01 7.030015341865536449e-03
0.000000000000000000e+00 -1.306475708665848710e+07 8.935115019577107853e-01 9.056601232319331229e-01 2.864233382840924991e-01
0.000000000000000000e+00 -1.104568545796679519e+07 9.474469873225986882e-01 7.977014051292086183e-02 1.348552563022303863e-01
0.000000000000000000e+00 -9.018177291220797226e+06 8.496968520002551317e-01 2.913462015658790927e-01 4.147851764235399585e-02
0.000000000000000000e+00 -7.026236281943941489e+06 9.753560160745861074e-01 7.664256638754223250e-01 6.338394101419526638e-01
0.000000000000000000e+00 -6.463745325466584414e+06 9.323885357126969753e-01 7.367896205706790935e-01 5.570006096100567072e-01
0.000000000000000000e+00 -6.406749217851453461e+06 9.660963513297974314e-01 7.659880609259354101e-01 6.258229854678346582e-01
0.000000000000000000e+00 -5.721145993830909021e+06 8.578903635714771880e-01 8.535229966840890414e-01 3.106238022263357879e-01
0.000000000000000000e+00 -5.448901940632871352e+06 8.493195053924788018e-01 7.736434005240084844e-01 1.759947926247054095e-01
0.000000000000000000e+00 -5.131928748670204543e+06 8.531692583256800244e-01 4.657285288606310969e-01 3.444537651546283330e-01
0.000000000000000000e+00 -5.043984842351161875e+06 9.227299115450564582e-01 6.509418748517306064e-01 5.403228651111724457e-01
0.000000000000000000e+00 -4.487850327784965746e+06 9.284173186517032939e-01 8.463806598946178594e-01 5.937461721430613570e-01
0.000000000000000000e+00 -3.959789618660808541e+06 9.469841682936579463e-01 4.397946622650553694e-01 5.273701219151820663e-01
0.000000000000000000e+00 -3.347902624609534629e+06 9.059598598853272344e-01 4.296577009364083155e-01 4.856650804660262999e-01
0.000000000000000000e+00 -2.443644333095630165e+06 8.359034037948462892e-01 7.845560687610900752e-01 4.128014210897651415e-01
0.000000000000000000e+00 -2.433674942994034383e+06 8.134132168117899075e-01 7.448051237090262955e-01 7.487159980731850073e-02
0.000000000000000000e+00 -2.318699834178610705e+06 8.949841879487765439e-01 6.829553710990854398e-02 2.218147511519926729e-01
0.000000000000000000e+00 -2.119023739662139211e+06 8.131562847342183042e-01 9.326214539240947898e-01 2.265046237118727435e-01
0.000000000000000000e+00 -1.726887180737240007e+06 8.597438116717678325e-01 1.102183702071093396e-01 2.821215885251987521e-01
0.000000000000000000e+00 -1.175639538050397532e+06 7.742204386590465504e-01 3.258105025103568142e-01 3.220834507204196617e-01
0.000000000000000000e+00 -1.154508847696668236e+06 7.875948955862890344e-01 8.916175663564904763e-01 2.840535530129065789e-01
0.000000000000000000e+00 -1.031716792503282544e+06 8.908672825619422531e-01 4.995718192382792022e-01 5.520460033422284196e-01
0.000000000000000000e+00 -1.031468030788613949e+06 9.070933480125442649e-01 1.709138154740299509e-01 4.417299398479974659e-01
0.000000000000000000e+00 -1.001736494024500018e+06 8.051529713391042398e-01 9.226554281604546492e-01 4.381260556873161072e-01
0.000000000000000000e+00 -8.186938207853052299e+05 7.466517942172540279e-01 4.007761931719063808e-01 3.884947045045850089e-02
0.000000000000000000e+00 -8.044148446267732652e+05 7.906478787796777929e-01 7.326309277246276785e-01 4.219480674164508560e-01
0.000000000000000000e+00 -7.694313044846263947e+05 7.792295799578045079e-01 6.654254717940289998e-01 3.758703718787634873e-01
0.000000000000000000e+00 -7.296001083109151805e+05 7.612150436200394443e-01 6.213041365312615971e-01 1.818780386642693259e-02
0.000000000000000000e+00 -6.895484364385011140e+05 8.673987305391440694e-01 8.657198162389174723e-01 6.302036901899950028e-01
0.000000000000000000e+00 -6.579370081618338590e+05 8.268316884396358368e-01 7.972748329028515046e-01 5.506606129517157555e-01
0.000000000000000000e+00 -6.031490346388876205e+05 7.988893634008098488e-01 7.148805115215433048e-01 4.820761526884959070e-01
0.000000000000000000e+00 -5.778049996321386425e+05 8.199226575592116761e-01 9.470712047790501575e-01 5.508959270956736987e-01
0.000000000000000000e+00 -5.701375020778224571e+05 7.538991659663972777e-01 8.894691331550985680e-01 1.808418142991021771e-01
0.000000000000000000e+00 -4.890347557456024806e+05 8.258906440362049350e-01 6.336536922759616886e-02 1.443119983060071609e-01
0.000000000000000000e+00 -4.556722047001459869e+05 7.410570325805707625e-01 2.103406616096631376e-01 2.028525281073815245e-01
