src1.lognorm src1.logkT src1.lognH
-4.326291474421775973e+00 9.843814799297887497e-01 2.188360704243036281e+01
-4.428803329524069632e+00 1.387826366475740425e+00 2.116285967580110494e+01
-4.346925594480604005e+00 1.364435401159179051e+00 2.145471740326750876e+01
-4.518295981257091753e+00 1.414376153272709047e+00 2.085227149625303156e+01
-4.414038360896547886e+00 9.248470509612098933e-01 2.115483632602990127e+01
-4.457296307035470306e+00 1.419161723250165430e+00 1.945072764162187440e+01
-4.210628834893135775e+00 1.395838800488294229e+00 2.170602730328896257e+01
-4.206444730457840286e+00 1.160310640539401028e+00 2.179386939838355630e+01
-4.299329320729222914e+00 1.249959807077507978e+00 2.183436124686228652e+01
-4.318762459415378174e+00 1.041859195043587150e+00 2.207525417111651933e+01
-4.319489814879825751e+00 9.180617157772907877e-01 2.176955341720166359e+01
-4.058648020038523541e+00 5.512857265505828330e-01 2.215713887636519175e+01
-4.271310910559048324e+00 1.134699014761552771e+00 2.178987912279021089e+01
-4.299592877641418731e+00 1.293238931923236024e+00 2.150879578795402480e+01
-4.436689818652806316e+00 1.248677674735707566e+00 2.080172052339283795e+01
-4.242267045128212288e+00 5.500286763781330190e-01 2.186464716325685131e+01
-4.304407910699543649e+00 5.791569972228307606e-01 2.172528557531847682e+01
-4.171297798752598318e+00 9.296575836596498998e-01 2.193678351051632092e+01
-4.260374778089926373e+00 1.150390704124584218e+00 2.199503995564495185e+01
-4.364527618008719578e+00 1.445890433018438337e+00 2.139273190216589526e+01
-4.486452756600953329e+00 1.372020671768816147e+00 2.135727047806296497e+01
-4.475094212500283497e+00 1.398046892781617867e+00 1.909805358793398611e+01
-4.340291560959364858e+00 1.333589180555798226e+00 2.173709432058518232e+01
-4.356846343641036512e+00 6.049100405650191803e-01 2.183625219603483458e+01
-4.339791411086000750e+00 1.158980506633756402e+00 2.134641621982210680e+01
-4.275348845419186361e+00 1.243425595676487916e+00 2.160031138614239765e+01
-4.153353491832184829e+00 5.220289002294731251e-01 2.189325621590222326e+01
-4.164016134150962500e+00 5.883175612073048288e-01 2.191817660201563811e+01
-4.402845086413599951e+00 1.323466280518097893e+00 2.023396630232278426e+01
