src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
-4.309496375994061879e+00 -4.513167543760024714e+00 1.927616773936041916e+00 2.207102168722714097e+01
-4.492736287104420967e+00 -4.591674901561702882e+00 1.733431481575795630e+00 2.199473585427896793e+01
-4.482700260395171554e+00 -4.593475103663397618e+00 1.765717895851314445e+00 2.193058013689996244e+01
-4.341509504076725534e+00 -4.507081975695447440e+00 1.958955263053500317e+00 2.207915811425480968e+01
-4.243385714007438914e+00 -4.392478885248467080e+00 2.051318991537100622e+00 2.214629324854508141e+01
-4.419210948397058303e+00 -4.575221362378487200e+00 1.843037522671941097e+00 2.201020557762301877e+01
-4.282890386797668647e+00 -4.381289018061022666e+00 2.178308382632362594e+00 2.209208752834293676e+01
-4.291863202731160953e+00 -4.503071269975221114e+00 1.890116275027462045e+00 2.203227014530200023e+01
-4.459102879592792945e+00 -4.569151651626460975e+00 1.710251707843040592e+00 2.201935860339040119e+01
-4.367716936932157346e+00 -4.595698046183941621e+00 1.759692124544470104e+00 2.205112034456258741e+01
-4.374142837203114809e+00 -4.509261106701914379e+00 1.841290218222296104e+00 2.209073329866292212e+01
-4.386133574648642508e+00 -4.555628701984678841e+00 1.838283583846531677e+00 2.195004851178156002e+01
-4.479514838894910866e+00 -4.632521268241490020e+00 1.641154520744857237e+00 2.195818522378111126e+01
-4.570624142306661142e+00 -4.664129425032482956e+00 1.688055116593786487e+00 2.193151815326016063e+01
-4.441798511704988961e+00 -4.495803056965172573e+00 1.944491702673333933e+00 2.206413186914416968e+01
-4.385274665473688493e+00 -4.529148493496541583e+00 1.867630671087550098e+00 2.209634300238265681e+01
-4.603114724870557950e+00 -4.650480112568422975e+00 1.645749908968126007e+00 2.193407711009700023e+01
-4.381323319365906244e+00 -4.398738175976614428e+00 2.117197328355997499e+00 2.210720849604149052e+01
-4.462541193164780928e+00 -4.614983061840034040e+00 1.672233841814698252e+00 2.200280883605881144e+01
-4.222575969324452672e+00 -4.388240307495816062e+00 2.109408083928988376e+00 2.213934075952731817e+01
-4.418340534893678395e+00 -4.462827362964878475e+00 1.950677548505199255e+00 2.209459767520775131e+01
-4.211304481147842615e+00 -4.354870319532537337e+00 2.161454839175737774e+00 2.210470421070766278e+01
-4.350017022476116324e+00 -4.547451033636963125e+00 1.796148281061419993e+00 2.206694606502312439e+01
-4.305782076032481420e+00 -4.514050888000854300e+00 1.928484654998538161e+00 2.206768418051561653e+01
-4.537973124209506715e+00 -4.597036779018385033e+00 1.707887029991272954e+00 2.199042300664830663e+01
-4.461572079379330091e+00 -4.549859721588672024e+00 1.871259296089664126e+00 2.196866406490001822e+01
-4.263185389490645072e+00 -4.426096793274800767e+00 2.046722788599668164e+00 2.208408633365485230e+01
-4.336745005950699117e+00 -4.508481237375402628e+00 1.902590358815130500e+00 2.208510994073495937e+01
-4.433498546920100480e+00 -4.491412909146013988e+00 1.950830116677673587e+00 2.205701089505694767e+01
-4.441227147397577291e+00 -4.595460299738313381e+00 1.780081754923962478e+00 2.200575558668295173e+01
-4.286476014046485261e+00 -4.450654770962879425e+00 2.019680864823906852e+00 2.212658317925728824e+01
-4.485347519475092248e+00 -4.627479884372366570e+00 1.669463831498556594e+00 2.194821463144861795e+01
-4.547901297399862486e+00 -4.731192878568098337e+00 1.566370574138547411e+00 2.186189913937973728e+01
-4.448623010549559886e+00 -4.601988097005865086e+00 1.755518246460533227e+00 2.196833054051907297e+01
-4.455730970290717075e+00 -4.507553924442865068e+00 1.850135885717289597e+00 2.202884384762224457e+01
-4.355926107290938987e+00 -4.489317424228824294e+00 1.949681209904876589e+00 2.211037045943575308e+01
-4.391478643431277362e+00 -4.595851737550444405e+00 1.701160678985075059e+00 2.202859957689205572e+01
-4.389752963899313798e+00 -4.659462840991630550e+00 1.695851491170056846e+00 2.194744722439518370e+01
-4.374657476869855621e+00 -4.601707042966755701e+00 1.777723812890791066e+00 2.203876152187861948e+01
-4.482725328907367413e+00 -4.558994792905492588e+00 1.798619495310290084e+00 2.203008965442959521e+01
-4.456302058864638482e+00 -4.611147995152213852e+00 1.718279232281153313e+00 2.198018141638551626e+01
-4.341486026523748265e+00 -4.356285423080722197e+00 2.136962133989024792e+00 2.213644119291000578e+01
-4.403308629276073916e+00 -4.526823706995736885e+00 1.908916465037736820e+00 2.201097839853773053e+01
-4.480711089402849012e+00 -4.668050612588413806e+00 1.629206036346979580e+00 2.190716413325190715e+01
-4.270168718263260388e+00 -4.463333241015936537e+00 1.972097831544815882e+00 2.211103730454082239e+01
-4.230033038147002600e+00 -4.491822011018278715e+00 1.933187352886942989e+00 2.209714413134850375e+01
-4.335010601954414788e+00 -4.461821480112334370e+00 2.002092603800551984e+00 2.212970929732755110e+01
-4.615858554545692272e+00 -4.724919195490734580e+00 1.498206679759734428e+00 2.191883927237399377e+01
-4.187007825465022925e+00 -4.335053760784933097e+00 2.162854296670780663e+00 2.218569108758489250e+01
-4.368402262187453644e+00 -4.482839539872001566e+00 1.990446558676515210e+00 2.202820182792168779e+01
-4.456503692738353450e+00 -4.612363284588441914e+00 1.660886943800833571e+00 2.194149275111976749e+01
-4.340041128275453630e+00 -4.522551728130045134e+00 1.857349140826332956e+00 2.210082100995490606e+01
-4.479442855278803037e+00 -4.628570995615139516e+00 1.734411557608444454e+00 2.192384413596841597e+01
-4.416658438355574035e+00 -4.459598704200790742e+00 2.024929297202999301e+00 2.204514385259825104e+01
-4.430429307197005784e+00 -4.550904562206842030e+00 1.812397984091552061e+00 2.208150242913864858e+01
-4.439173877079165109e+00 -4.545429581662789431e+00 1.844243513907380283e+00 2.203432035955633594e+01
-4.353421691497743495e+00 -4.488662661327021297e+00 1.949264493142178978e+00 2.203978299475258851e+01
-4.668435305907896904e+00 -4.696956135347352124e+00 1.545843573058970577e+00 2.182043441573256359e+01
-4.437991553787324683e+00 -4.539275684336042005e+00 1.841484045291673866e+00 2.201968156894105277e+01
-4.293367933852326956e+00 -4.408448525607921553e+00 2.063743658463756070e+00 2.206856872729589369e+01
-4.577214663995452071e+00 -4.670743955966940142e+00 1.636168629257324980e+00 2.196205131539772992e+01
-4.187007825465022925e+00 -4.335053760784933097e+00 2.162854296670780663e+00 2.218569108758489250e+01
-4.283009742263502950e+00 -4.431808809394175874e+00 1.998825571295732573e+00 2.208925813638587954e+01
-4.400547089458873629e+00 -4.553093490173193203e+00 1.784655018391897663e+00 2.203541252791392679e+01
-4.442812210613862334e+00 -4.587523583190664667e+00 1.633494716623383525e+00 2.203456603185572504e+01
-4.242863857094693714e+00 -4.387422168325298522e+00 2.045711876446794975e+00 2.215753958516006605e+01
-4.253542265977403147e+00 -4.387847436117022326e+00 2.115982391985427036e+00 2.212324527187273304e+01
-4.488320965924967432e+00 -4.556996034137712925e+00 1.805414646868932493e+00 2.197821185425132740e+01
-4.463881373369255279e+00 -4.539567473208292014e+00 1.917072664707280438e+00 2.205392088512263271e+01
-4.330516686820333305e+00 -4.462640774281526390e+00 1.927490705083226175e+00 2.208843632749980301e+01
-4.487951733450888270e+00 -4.625414350145018005e+00 1.732718037840253800e+00 2.197114696725022398e+01
-4.682008025348796565e+00 -4.797049702811587046e+00 1.361450245682475746e+00 2.185036156079079817e+01
-4.402319871965436171e+00 -4.427471544827472627e+00 1.971049259316838054e+00 2.216979129343327415e+01
-4.376350856521578514e+00 -4.483664407287283993e+00 1.987162246998977366e+00 2.206851295171793481e+01
-4.469158228213681916e+00 -4.549078155472155771e+00 1.782638494198987011e+00 2.204955421958641892e+01
-4.394270356077451645e+00 -4.590441037954061443e+00 1.757184065552948482e+00 2.202457245027366994e+01
-4.513770791460022025e+00 -4.709211577279323713e+00 1.573500663446418812e+00 2.191000943953961411e+01
-4.405397071252530772e+00 -4.584741358511262632e+00 1.788754318525884734e+00 2.201207965673156153e+01
-4.241219448948298165e+00 -4.426306759701309268e+00 1.958586135186802579e+00 2.210755518514106654e+01
-4.427345932403369488e+00 -4.566057019118783700e+00 1.792613242945971130e+00 2.206811079143869492e+01
-4.241499751495346082e+00 -4.448182334532861049e+00 2.037800625525803433e+00 2.209176403925253851e+01
-4.282089622261988637e+00 -4.437103226316265747e+00 2.037840726211850750e+00 2.207347783039022104e+01
-4.402695380883274723e+00 -4.508607293052963705e+00 1.845421566267161140e+00 2.201420001885035660e+01
-4.395261731386874260e+00 -4.543919110775912706e+00 1.844169391182910900e+00 2.200639507218090785e+01
-4.496871143462009890e+00 -4.622811268133602880e+00 1.726985818919379412e+00 2.198369592586818655e+01
-4.340041128275453630e+00 -4.522551728130045134e+00 1.857349140826332956e+00 2.210082100995490606e+01
-4.475995376965300032e+00 -4.550721631583837024e+00 1.804284658392143470e+00 2.201045499604342481e+01
-4.491365044302625620e+00 -4.587569501511799430e+00 1.686811808138585889e+00 2.199026813461599517e+01
-4.187007825465022925e+00 -4.335053760784933097e+00 2.162854296670780663e+00 2.218569108758489250e+01
-4.429405854595410474e+00 -4.506095529646245268e+00 1.978995038080587854e+00 2.205772525290846175e+01
-4.342132753094885445e+00 -4.463003687799558250e+00 1.891830212707517944e+00 2.209531421158048659e+01
-4.548386043501740694e+00 -4.631880177353368211e+00 1.587872888541703276e+00 2.196130389462372179e+01
-4.442784390100005254e+00 -4.599217036442512452e+00 1.719907575617440898e+00 2.197535212613652433e+01
-4.369301224567056607e+00 -4.611603895317745838e+00 1.712399078132865959e+00 2.201571336087056352e+01
-4.520726838944754356e+00 -4.678717168146286909e+00 1.564331159422808426e+00 2.187860826011204907e+01
-4.349181626623940033e+00 -4.519086937456616937e+00 1.937594032572910407e+00 2.204829158124987742e+01
-4.391736198848805728e+00 -4.525851955887120859e+00 1.921052620371152209e+00 2.199543423828137279e+01
-4.301266040707746541e+00 -4.467518394096212653e+00 2.009969022509514147e+00 2.209473293251066650e+01
-4.503955723918206644e+00 -4.642114455610239609e+00 1.660497892032167577e+00 2.199491185971465512e+01
-4.575536206896579472e+00 -4.591223660304931897e+00 1.767979610871937446e+00 2.196316896213542336e+01
-4.470510204438992830e+00 -4.602810326769521510e+00 1.805933218783751570e+00 2.198230250984710565e+01
-4.309360414372171988e+00 -4.451864606217247555e+00 2.049346713145346222e+00 2.205877164336145668e+01
-4.435698100680719236e+00 -4.578303751775228747e+00 1.790526858513734609e+00 2.203072979252657504e+01
