weight logl src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -1.320085041666099243e+11 -3.462505091065463780e+00 1.450287793531352065e+00 -2.610629711418048338e+00 2.270178721766876606e+01
0.000000000000000000e+00 -9.110500251827661133e+10 -1.771181861715977135e+00 1.660253169744629886e+00 -1.977389247144038631e+00 1.953291599411684842e+01
0.000000000000000000e+00 -4.374047851127051544e+10 -2.838197180378756457e+00 1.979814322875652621e+00 9.409310896752561604e+00 2.004736984124102506e+01
0.000000000000000000e+00 -2.162494747993642807e+10 1.358300718914705385e+00 -4.947295518025709882e+00 -2.814546239128863370e+00 1.902463879538746383e+01
0.000000000000000000e+00 -1.932008779734654617e+10 1.892947702474954141e+00 -2.757337104641024439e-01 -1.976340528152366716e+00 1.941926546306028456e+01
0.000000000000000000e+00 -1.288200714173350906e+10 1.909155030994146074e+00 -8.758471230426030374e-01 -1.954603321063925758e+00 2.307491213214067827e+01
0.000000000000000000e+00 -1.033444138115004730e+10 1.740590422877589916e+00 1.523751063072115386e+00 -5.672315114109371947e-01 1.907922964288090029e+01
0.000000000000000000e+00 -1.025311467970608902e+10 9.825602898265746177e-01 1.628268106922222458e+00 -6.561293920553867842e-01 2.233605833983538247e+01
0.000000000000000000e+00 -1.001910696372897720e+10 1.054161669783303168e+00 -7.217016968816671429e+00 -2.774516184651758977e+00 2.002783132926228404e+01
0.000000000000000000e+00 -9.378158986745559692e+09 -7.665292787082789161e+00 1.513880255560215105e+00 8.772923888382067048e+00 1.996350622581197598e+01
0.000000000000000000e+00 -8.227314086837786674e+09 -6.634428123570519809e+00 1.324367798117510375e+00 9.174542489368276321e+00 1.995836447302911054e+01
0.000000000000000000e+00 -6.991762346672404289e+09 1.634068192600334868e+00 -3.204982998968406882e+00 -2.025606909640951692e+00 2.319625224057026003e+01
0.000000000000000000e+00 -4.031871912651135445e+09 -7.835943302716707137e+00 1.695838501832520606e+00 7.812029290986288288e+00 2.093548456048785411e+01
0.000000000000000000e+00 -2.923812859747249603e+09 5.451618348064624087e-01 1.688373528612990171e+00 8.361815521093949322e-01 1.984769370628141161e+01
0.000000000000000000e+00 -2.144544553176759243e+09 7.042276831387521696e-01 1.870906376817897510e+00 2.115075890779004375e+00 2.041264544695027894e+01
0.000000000000000000e+00 -1.819539276553641558e+09 9.776778409496511557e-01 -1.608231758520350496e+00 -1.843119109029008662e+00 2.108518768851693892e+01
0.000000000000000000e+00 -1.776311798533504725e+09 -5.822344265418763598e+00 7.916684290194844209e-01 -6.391948417360060475e-01 1.991479473744065132e+01
0.000000000000000000e+00 -1.770111089096854925e+09 -2.048924429934653624e+00 1.061817480620632637e-01 -1.741961095518338887e+00 1.909283781622622556e+01
0.000000000000000000e+00 -1.744447049750093460e+09 1.212621889522417007e+00 -1.563229874761764115e+00 -1.500312578613028469e+00 2.182704794697531980e+01
0.000000000000000000e+00 -1.655033830953388691e+09 -7.652810897731216144e+00 -7.409452263903766323e-01 -2.919884423502971948e+00 1.961998900463377993e+01
0.000000000000000000e+00 -1.449049740068619728e+09 -1.902983115376940759e+00 1.339614247000215030e+00 -1.442138156342640976e+00 2.411376600394148184e+01
0.000000000000000000e+00 -1.292369208482773781e+09 -5.415789162723951833e+00 1.101876020664747102e+00 9.663803813478736515e+00 2.133546651274139450e+01
