src1.lognorm src1.logkT src1.lognH
-2.754177347659430453e+00 1.915834000635121548e-01 2.225119497213611552e+01
-3.284038502989493402e+00 4.141440376806206913e-01 2.213382450949089986e+01
-2.363909638536548563e+00 6.089226639313904954e-02 2.238831211401986820e+01
-2.437203394307431381e+00 1.092394449985807370e-01 2.249870691998354744e+01
-2.654362095650438569e+00 1.766472336618480909e-01 2.242604311991799904e+01
-2.242787968857838266e+00 6.551710293846824129e-02 2.262949698644167640e+01
-2.781138118580042118e+00 1.658337817659480962e-01 2.232518405385417637e+01
-2.964490767551433592e+00 2.694424998160309670e-01 2.216026181630178016e+01
-2.875232064214822358e+00 2.637480580189079937e-01 2.233816392953244545e+01
-2.796043913566193417e+00 2.282413600294059819e-01 2.227533866454334799e+01
-2.754177347659430453e+00 1.915834000635121548e-01 2.225119497213611552e+01
-2.654446980426953928e+00 1.323188529220535870e-01 2.224376162198052143e+01
-2.799676860355949870e+00 2.158484045026907161e-01 2.233505239931126596e+01
-2.320645379023341448e+00 7.416045658286574138e-02 2.230061210200393162e+01
-3.052724827195155477e+00 2.867065799378987201e-01 2.215392231556310065e+01
-2.976281493082939988e+00 3.219523778342274767e-01 2.231876305653595338e+01
-2.696839605498963621e+00 2.012787351439073724e-01 2.247937574006241945e+01
-3.145874254706300555e+00 3.267619014459652860e-01 2.178168789481061651e+01
-2.912807183957937696e+00 2.449299890437668381e-01 2.224917059312583945e+01
-2.876458194413753056e+00 2.482668816549820079e-01 2.231075225062253509e+01
-3.271015924977609401e+00 3.708122431249627482e-01 2.170634617201006122e+01
-2.652998314926972689e+00 1.867914409329154424e-01 2.251107039967411083e+01
-2.451830414353207033e+00 1.018292684956865202e-01 2.255830621528420465e+01
-2.371857420716054321e+00 8.421271742702218788e-02 2.243536480822401558e+01
-2.152696073620277595e+00 4.552104528076750256e-02 2.258259426275955661e+01
-3.027160390526777434e+00 2.967884948657957267e-01 2.176483726072135028e+01
-2.732991846710684847e+00 1.958261614533807204e-01 2.249464464142862496e+01
-2.243881023142725972e+00 5.720420277318405411e-02 2.245083711813236249e+01
-2.594119123662167681e+00 1.413846123162323387e-01 2.219660513745347785e+01
-2.511202551609766687e+00 1.323716569200428239e-01 2.251292366925827437e+01
-2.811751077771314833e+00 2.385511866306262441e-01 2.248181423575091387e+01
-2.851187994307189832e+00 2.314902740879358767e-01 2.248939268814234893e+01
-2.474538621164187546e+00 1.305445330477397192e-01 2.250937281358896058e+01
-2.811751077771314833e+00 2.385511866306262441e-01 2.248181423575091387e+01
-2.543511123353124681e+00 1.724862575962671229e-01 2.255899904705894343e+01
-2.405411240304593967e+00 1.031516538558046037e-01 2.237742008356625334e+01
-2.039256602110002703e+00 -8.579798005374783543e-03 2.263323268829901735e+01
-1.634819294433419223e+00 -6.865372194395691352e-02 2.279716984670954361e+01
-2.244470150937656783e+00 6.295034694164858280e-02 2.260504702931284626e+01
-3.610990874977950682e+00 5.696744782514122640e-01 2.203553990403211671e+01
-2.138109001591105951e+00 5.005678767405274954e-02 2.265615524798239022e+01
-2.506830342399043232e+00 1.123439280068385671e-01 2.237019195862725951e+01
-2.744201218698153255e+00 1.666518333000261975e-01 2.220838214284834322e+01
-2.861848618991894355e+00 2.409867999099484237e-01 2.224653663627157130e+01
-2.415187055975156483e+00 6.215356618206158146e-02 2.235653331979155212e+01
-3.355912831163315069e+00 4.496039407518033215e-01 2.143487702509625947e+01
-2.673533664826209133e+00 1.464675438617999426e-01 2.233341251255744453e+01
-2.347173892847688847e+00 7.578146781725836334e-02 2.263448814084061667e+01
-2.716591252890922625e+00 2.302891805629050381e-01 2.234193724572543260e+01
-2.461052179374004112e+00 1.274189043273374899e-01 2.239610026298490553e+01
-2.266731829681860155e+00 6.891170373759969436e-02 2.268953305488597394e+01
-2.339780310284478304e+00 7.795645532090755836e-02 2.253892809276619857e+01
-2.152846145415914236e+00 4.087565552212923947e-02 2.257349820940591556e+01
-2.712916858436968504e+00 2.167993712672222628e-01 2.245447153987088029e+01
-2.221994213126674111e+00 7.865144392815448526e-02 2.266760497774317074e+01
-2.365010370542323770e+00 9.866824813275609785e-02 2.261877050248137522e+01
-2.788582646067279569e+00 2.102094851960587540e-01 2.230436823730575924e+01
-2.668152038226873302e+00 1.827830870483779790e-01 2.235099183246791910e+01
-2.712916858436968504e+00 2.167993712672222628e-01 2.245447153987088029e+01
-2.443529016182835356e+00 1.081777870394002861e-01 2.242764550669015833e+01
-2.541873996513773548e+00 1.099024122760061672e-01 2.240828894440301866e+01
-2.806125772622310777e+00 2.093851285053824895e-01 2.229603463515110562e+01
-2.497583048970725805e+00 1.173671812801964087e-01 2.239006685980165656e+01
-3.082635979035245555e+00 3.150169258492763191e-01 2.204194762036551936e+01
-2.976281493082939988e+00 3.219523778342274767e-01 2.231876305653595338e+01
-2.862568725747267173e+00 2.235265208937740056e-01 2.209042051824930653e+01
-2.970802849315089311e+00 2.974474887502758236e-01 2.205341386908475698e+01
-2.778653418135108133e+00 2.267159984216005064e-01 2.227580656706296836e+01
-1.739259326398577166e+00 -3.377374357527029858e-02 2.284918214974074857e+01
