15:22:10 [ultranest] [DEBUG] ReactiveNestedSampler: dims=3+0, resume=True, log_dir=/home/orion51/Desktop/Research/spectral_fitting/FGL_spectral_fitting/Individual_sources/2CXOJ085926.2-434527/mekal_out_, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
15:22:10 [ultranest] [INFO] Sampling 400 live points from prior ...
15:22:11 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
15:22:11 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
15:22:11 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
15:22:11 [ultranest] [DEBUG] iteration=0, ncalls=401, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-969131860.31, Lmax=-202.92
15:22:12 [ultranest] [DEBUG] iteration=23, ncalls=424, regioncalls=960, ndraw=40, logz=-79214359.66, remainder_fraction=100.0000%, Lmin=-76359205.66, Lmax=-202.92
15:22:12 [ultranest] [DEBUG] iteration=40, ncalls=442, regioncalls=1680, ndraw=40, logz=-25606233.70, remainder_fraction=100.0000%, Lmin=-25465287.45, Lmax=-202.92
15:22:12 [ultranest] [DEBUG] iteration=63, ncalls=468, regioncalls=2720, ndraw=40, logz=-2121138.95, remainder_fraction=100.0000%, Lmin=-2036090.85, Lmax=-202.92
15:22:12 [ultranest] [DEBUG] iteration=80, ncalls=487, regioncalls=3480, ndraw=40, logz=-714465.07, remainder_fraction=100.0000%, Lmin=-698348.47, Lmax=-202.92
15:22:12 [ultranest] [DEBUG] iteration=90, ncalls=497, regioncalls=3880, ndraw=40, logz=-365775.44, remainder_fraction=100.0000%, Lmin=-365391.56, Lmax=-202.92
15:22:12 [ultranest] [DEBUG] iteration=111, ncalls=519, regioncalls=4760, ndraw=40, logz=-124535.33, remainder_fraction=100.0000%, Lmin=-114705.21, Lmax=-202.92
15:22:12 [ultranest] [DEBUG] iteration=120, ncalls=530, regioncalls=5200, ndraw=40, logz=-65989.89, remainder_fraction=100.0000%, Lmin=-64740.80, Lmax=-202.92
15:22:12 [ultranest] [DEBUG] iteration=142, ncalls=557, regioncalls=6280, ndraw=40, logz=-28758.61, remainder_fraction=100.0000%, Lmin=-28166.97, Lmax=-202.92
15:22:12 [ultranest] [DEBUG] iteration=160, ncalls=580, regioncalls=7200, ndraw=40, logz=-15130.77, remainder_fraction=100.0000%, Lmin=-14712.04, Lmax=-202.92
15:22:12 [ultranest] [DEBUG] iteration=180, ncalls=605, regioncalls=8200, ndraw=40, logz=-4493.71, remainder_fraction=100.0000%, Lmin=-4216.79, Lmax=-202.92
15:22:12 [ultranest] [DEBUG] iteration=199, ncalls=630, regioncalls=9200, ndraw=40, logz=-2604.13, remainder_fraction=100.0000%, Lmin=-2595.12, Lmax=-202.92
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] iteration=251, ncalls=634, regioncalls=9360, ndraw=40, logz=-2581.51, remainder_fraction=100.0000%, Lmin=-2578.95, Lmax=-202.92
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] iteration=258, ncalls=635, regioncalls=9400, ndraw=40, logz=-2581.38, remainder_fraction=100.0000%, Lmin=-2578.95, Lmax=-202.92
15:22:12 [ultranest] [DEBUG] Plateau detected at L=-2.578949e+03, not replacing live point.
15:22:12 [ultranest] [DEBUG] iteration=260, ncalls=636, regioncalls=9440, ndraw=40, logz=-2581.35, remainder_fraction=100.0000%, Lmin=-2578.95, Lmax=-202.92
15:22:13 [ultranest] [DEBUG] iteration=274, ncalls=666, regioncalls=10640, ndraw=40, logz=-2581.14, remainder_fraction=100.0000%, Lmin=-2578.95, Lmax=-202.92
15:22:13 [ultranest] [DEBUG] iteration=280, ncalls=676, regioncalls=11040, ndraw=40, logz=-2581.07, remainder_fraction=100.0000%, Lmin=-2578.95, Lmax=-202.92
15:22:13 [ultranest] [DEBUG] iteration=299, ncalls=706, regioncalls=12240, ndraw=40, logz=-2580.87, remainder_fraction=100.0000%, Lmin=-2578.95, Lmax=-96.92
15:22:13 [ultranest] [DEBUG] iteration=319, ncalls=734, regioncalls=13360, ndraw=40, logz=-2580.71, remainder_fraction=100.0000%, Lmin=-2578.95, Lmax=-96.92
15:22:13 [ultranest] [DEBUG] iteration=320, ncalls=735, regioncalls=13400, ndraw=40, logz=-2580.70, remainder_fraction=100.0000%, Lmin=-2578.95, Lmax=-96.92
15:22:13 [ultranest] [DEBUG] iteration=337, ncalls=764, regioncalls=14560, ndraw=40, logz=-2580.58, remainder_fraction=100.0000%, Lmin=-2578.94, Lmax=-96.92
15:22:13 [ultranest] [DEBUG] iteration=353, ncalls=791, regioncalls=15640, ndraw=40, logz=-2580.49, remainder_fraction=100.0000%, Lmin=-2578.94, Lmax=-96.92
15:22:13 [ultranest] [DEBUG] iteration=360, ncalls=806, regioncalls=16240, ndraw=40, logz=-2580.45, remainder_fraction=100.0000%, Lmin=-2578.92, Lmax=-96.92
15:22:13 [ultranest] [DEBUG] iteration=372, ncalls=830, regioncalls=17200, ndraw=40, logz=-2580.39, remainder_fraction=100.0000%, Lmin=-2578.84, Lmax=-96.92
15:22:13 [ultranest] [DEBUG] iteration=375, ncalls=835, regioncalls=17400, ndraw=40, logz=-2580.38, remainder_fraction=100.0000%, Lmin=-2578.81, Lmax=-96.92
15:22:13 [ultranest] [DEBUG] iteration=377, ncalls=839, regioncalls=17560, ndraw=40, logz=-2580.37, remainder_fraction=100.0000%, Lmin=-2578.78, Lmax=-96.92
15:22:14 [ultranest] [DEBUG] iteration=380, ncalls=844, regioncalls=17760, ndraw=40, logz=-2580.35, remainder_fraction=100.0000%, Lmin=-2578.73, Lmax=-96.92
15:22:14 [ultranest] [DEBUG] iteration=382, ncalls=848, regioncalls=17920, ndraw=40, logz=-2580.34, remainder_fraction=100.0000%, Lmin=-2578.72, Lmax=-96.92
15:22:14 [ultranest] [DEBUG] iteration=384, ncalls=852, regioncalls=18080, ndraw=40, logz=-2580.33, remainder_fraction=100.0000%, Lmin=-2578.68, Lmax=-96.92
