weight logl src1.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -2.670132952767821655e+11 1.586336213224718961e+00 -2.772783897405310505e+00 1.984984176740919892e+01
0.000000000000000000e+00 -1.102031191850307312e+11 1.057756448984600084e+00 -2.976851446339746854e+00 1.984964430278553493e+01
0.000000000000000000e+00 -7.330798566028321838e+10 1.853089332716574944e+00 -1.556807395187787879e+00 2.127699983738497380e+01
0.000000000000000000e+00 -1.434920666387676430e+10 1.416339394104362270e+00 -1.823695207666329532e+00 2.359504013787000787e+01
0.000000000000000000e+00 -1.314626570628653908e+10 1.961375766622131422e+00 8.004274803238361713e+00 1.920377650701185956e+01
0.000000000000000000e+00 -1.310598451571975708e+10 9.252309806837129003e-01 -1.934142119113158476e+00 2.259034527232637402e+01
0.000000000000000000e+00 -7.205066522563617706e+09 1.644485638756574275e+00 8.358432922384260166e+00 2.018622095868109412e+01
0.000000000000000000e+00 -4.359520986858993530e+09 -1.537009502411876838e-01 -2.706756960240993326e+00 2.067874912888429506e+01
0.000000000000000000e+00 -3.034955370619535923e+09 6.292526199720658298e-01 -1.331827753197229125e+00 2.180185152337652355e+01
0.000000000000000000e+00 -2.876819109943771839e+09 1.634779731804094638e+00 6.498697197754936816e-01 2.098682588605111476e+01
0.000000000000000000e+00 -2.505420382193380356e+09 1.963547490451693633e+00 2.039478345429888151e+00 2.080971801633102203e+01
0.000000000000000000e+00 -2.461278801861094952e+09 1.412427655291160988e+00 7.508733806814085199e+00 2.009362925563647551e+01
0.000000000000000000e+00 -1.878436160781830311e+09 1.138414672562229057e+00 -3.270600267699430574e-02 2.078074759895386947e+01
0.000000000000000000e+00 -1.832305041133183241e+09 1.540912528479827515e+00 9.955250564791167101e-01 1.942240341037516060e+01
0.000000000000000000e+00 -1.520282482423726559e+09 1.614724682539646849e+00 6.371224788744575207e+00 2.081162694848686812e+01
0.000000000000000000e+00 -1.492596019069795370e+09 1.889571307861244165e+00 2.773481271246446056e+00 2.114344450051327939e+01
0.000000000000000000e+00 -1.332183299398937225e+09 1.919923836845894627e+00 4.036743628669703376e-01 2.348419273163873200e+01
0.000000000000000000e+00 -1.233438803153542995e+09 4.264844236802503019e-01 -1.960994332409511154e+00 2.379267364075009539e+01
0.000000000000000000e+00 -8.947391568132265806e+08 1.636616167654910470e+00 2.945389897500802157e+00 2.086753955565577812e+01
0.000000000000000000e+00 -8.084868872491351366e+08 1.549130650742950976e+00 3.266961334457763044e+00 1.997343789131728187e+01
0.000000000000000000e+00 -7.933225818652631044e+08 1.871874611061409510e+00 8.197708676100434744e-02 2.386260075377736811e+01
0.000000000000000000e+00 -6.359873936520459652e+08 -1.142655902790765232e+00 -2.925183652201194473e+00 2.105719365222901374e+01
0.000000000000000000e+00 -3.943707546216748357e+08 5.328570137460353351e-02 9.882174275477849434e+00 2.073710404259885465e+01
0.000000000000000000e+00 -3.629829706667311192e+08 2.794298578000535827e-01 8.443406583898712015e+00 1.964070570814790528e+01
0.000000000000000000e+00 -3.584024906140906811e+08 -3.425314458832700026e-01 -1.416670037658307013e+00 2.200651022767770826e+01
0.000000000000000000e+00 -2.994072324639146328e+08 1.310783135506238040e+00 2.653444971323338564e+00 2.159843571631541437e+01
0.000000000000000000e+00 -2.844435638030719757e+08 4.821851373491892190e-01 8.244303251437600011e+00 2.088506463520953460e+01
0.000000000000000000e+00 -2.801935467926938534e+08 -3.801502702402030920e-01 -1.256224426616099787e+00 2.033331581419068002e+01
0.000000000000000000e+00 -2.609093689121939242e+08 9.916087977262613151e-01 6.670652810893287210e+00 2.118836483546520810e+01
0.000000000000000000e+00 -2.453040643817345500e+08 1.117789222619798295e+00 6.029000240505517638e-01 2.320269507387534702e+01
0.000000000000000000e+00 -2.318958163157045245e+08 7.331750426571161938e-01 1.285385515870801854e+00 1.997727932490764147e+01
0.000000000000000000e+00 -2.309372305658344626e+08 -1.608719741306803286e+00 -2.959514363810355597e+00 1.914239187551432408e+01
0.000000000000000000e+00 -2.125237730108102560e+08 1.314298931286824512e+00 -6.262268466988318849e-01 2.418636719755264863e+01
0.000000000000000000e+00 -2.095339005503011048e+08 -1.485705607999905808e+00 -2.725737319572820727e+00 2.025973201106700117e+01
0.000000000000000000e+00 -1.868556820727792680e+08 1.720626595340075227e+00 2.272854452404799552e+00 2.275988276328333626e+01
0.000000000000000000e+00 -1.855728973448936045e+08 -9.623001103276704882e-01 -1.882289947288744436e+00 1.967687223677259212e+01
0.000000000000000000e+00 -1.782250547043198645e+08 2.779961581747034671e-01 9.271760851054381192e+00 2.122198066317174181e+01
0.000000000000000000e+00 -1.522842552599595785e+08 1.484203937085997183e-01 8.923095562080934684e+00 2.106408671248791009e+01
0.000000000000000000e+00 -1.511950190236173570e+08 8.131802059855672837e-01 3.340572526923611285e+00 1.910610294733925940e+01
0.000000000000000000e+00 -1.386055234612044096e+08 7.184235742138032066e-01 2.337844129848806851e+00 1.993841101241357450e+01
0.000000000000000000e+00 -1.266083585593965203e+08 -3.038228628513470753e-01 9.055080439624028088e+00 2.033411476126661555e+01
0.000000000000000000e+00 -1.229664707248108685e+08 -6.238436953818924380e-01 9.871233531045838561e+00 2.011175599283756199e+01
0.000000000000000000e+00 -1.083219308108925372e+08 3.429292696548102981e-01 6.393366917678836359e+00 2.021978796068408002e+01
0.000000000000000000e+00 -8.249945315918850899e+07 7.827384062924913621e-02 6.519895365131933573e-01 2.043249907808788990e+01
0.000000000000000000e+00 -8.241066613256300986e+07 1.199885560056131339e+00 5.400345453790865946e+00 2.183207025921558042e+01
0.000000000000000000e+00 -7.949779681721825898e+07 -5.596067127623456372e-01 9.745988056364305763e+00 2.080913479078600403e+01
0.000000000000000000e+00 -7.821420497330406308e+07 7.674519447016159290e-01 1.245383985356608214e+00 2.272862934751073993e+01
0.000000000000000000e+00 -6.949647072635738552e+07 6.248625004417363016e-02 -2.272415718895899772e+00 2.440252373492032234e+01
0.000000000000000000e+00 -6.815174106326960027e+07 -7.524292822037512707e-01 9.352787643405179097e+00 1.923585056127008031e+01
0.000000000000000000e+00 -6.781525805930215120e+07 8.240653404926092662e-01 3.361921918136837384e+00 2.169327695230333575e+01
0.000000000000000000e+00 -6.572629238567589968e+07 -1.516173044223989130e+00 -2.062838250705814502e+00 2.189730736331949146e+01
0.000000000000000000e+00 -5.731484491457106918e+07 -7.148513184988098956e-01 9.128162385331856754e+00 2.003514853449834376e+01
0.000000000000000000e+00 -5.623162142434166372e+07 -9.906358191445248096e-01 -1.354431730663684608e+00 2.285525099904882040e+01
0.000000000000000000e+00 -4.861154298241546750e+07 1.634903327584263266e+00 2.891748700470543554e+00 2.296572973532260065e+01
0.000000000000000000e+00 -4.173969473678547889e+07 7.440272953648587873e-01 4.582873660185081022e+00 2.171301031999485076e+01
0.000000000000000000e+00 -3.558778484878838062e+07 4.186196753406967730e-02 5.292135711989990554e+00 1.983676876552497603e+01
0.000000000000000000e+00 -3.022836967265783623e+07 -1.106952245706578353e-01 1.058251783110957689e+00 2.167760107281092274e+01
0.000000000000000000e+00 -2.811056154497502744e+07 8.329237293006030995e-02 3.632866832092223497e+00 1.954937123383446362e+01
0.000000000000000000e+00 -1.813409319508687034e+07 -1.273474222392431798e+00 -1.204438549363225475e+00 2.317250603421674882e+01
0.000000000000000000e+00 -1.794581498193235695e+07 -1.697461175169856951e+00 -1.452224359748138349e+00 1.975633883191338214e+01
0.000000000000000000e+00 -1.752525835846055299e+07 -3.453061632153548999e-01 -3.660314348504352111e-01 2.367022516638705554e+01
