logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -4.860457177934107929e+07 -4.860457777205536515e+07 nan
-4.860457777205536515e+07 nan -2.500000000000000052e-03 4.000000000000000000e+02 -4.856586315141341090e+07 -4.856586914662769437e+07 nan
-4.856586914662769437e+07 1.442545783970446791e+04 -5.000000000000000104e-03 4.000000000000000000e+02 -4.023256809002929181e+07 -4.023257408774358034e+07 nan
-4.023257408774358034e+07 3.932926356859326363e+06 -7.499999999999999722e-03 4.000000000000000000e+02 -3.225010971893853694e+07 -3.225011571915282309e+07 nan
-3.225011571915282309e+07 2.206234855002785102e+06 -1.000000000000000021e-02 4.000000000000000000e+02 -2.384666491970517859e+07 -2.384667092241946608e+07 nan
-2.384667092241946608e+07 4.142954145546969026e+06 -1.250000000000000069e-02 4.000000000000000000e+02 -2.200543648994451761e+07 -2.200544249515880272e+07 nan
-2.200544249515880272e+07 2.804811044628825039e+06 -1.500000000000000118e-02 4.000000000000000000e+02 -1.820675013058448583e+07 -1.820675613829877228e+07 nan
-1.820675613829877228e+07 3.948092341892142314e+06 -1.750000000000000167e-02 4.000000000000000000e+02 -1.812141528633857146e+07 -1.812142129655285925e+07 nan
-1.812142129655285925e+07 1.063544970289435470e+06 -2.000000000000000042e-02 4.000000000000000000e+02 -1.774719758879932389e+07 -1.774720360151360929e+07 nan
-1.774720360151360929e+07 2.106143665368477523e+05 -2.249999999999999917e-02 4.000000000000000000e+02 -1.663831814595201053e+07 -1.663832416116629727e+07 nan
-1.663832416116629727e+07 6.613636288283135509e+05 -2.499999999999999792e-02 4.000000000000000000e+02 -1.617125130852151848e+07 -1.617125732623580471e+07 nan
-1.617125732623580471e+07 5.417271434653240722e+05 -2.749999999999999667e-02 4.000000000000000000e+02 -1.582168762174381129e+07 -1.582169364195809886e+07 nan
-1.582169364195809886e+07 6.147152736213243334e+05 -2.999999999999999542e-02 4.000000000000000000e+02 -1.136705679526277259e+07 -1.136706281797705963e+07 nan
-1.136706281797705963e+07 2.142912577374680433e+06 -3.249999999999999417e-02 4.000000000000000000e+02 -9.541857214612020180e+06 -9.541863239826306701e+06 nan
-9.541863239826306701e+06 1.765225510001820745e+06 -3.499999999999999639e-02 4.000000000000000000e+02 -7.095242412778201513e+06 -7.095248440492488444e+06 nan
-7.095248440492488444e+06 1.644210556201836560e+06 -3.749999999999999861e-02 4.000000000000000000e+02 -5.764556158688711934e+06 -5.764562188902998343e+06 nan
-5.764562188902998343e+06 1.101133432649153983e+06 -4.000000000000000083e-02 4.000000000000000000e+02 -5.154105107227704488e+06 -5.154111139941991307e+06 nan
-5.154111139941991307e+06 1.248901482571462402e+06 -4.250000000000000305e-02 4.000000000000000000e+02 -4.641108313353626058e+06 -4.641114348567912355e+06 nan
-4.641114348567912355e+06 1.470098904701601714e+06 -4.500000000000000527e-02 4.000000000000000000e+02 -3.722483310005634092e+06 -3.722489347719920799e+06 nan
-3.722489347719920799e+06 1.021184236077678739e+06 -4.750000000000000749e-02 4.000000000000000000e+02 -3.702109603120754473e+06 -3.702115643335041124e+06 nan
-3.702115643335041124e+06 9.534419487265989883e+05 -5.000000000000000971e-02 4.000000000000000000e+02 -3.579198564604657236e+06 -3.579204607318943832e+06 nan
-3.579204607318943832e+06 4.977674896947885281e+04 -5.250000000000001193e-02 4.000000000000000000e+02 -3.047846977443926968e+06 -3.047853022658213507e+06 nan
-3.047853022658213507e+06 2.300816230172885116e+05 -5.500000000000001416e-02 4.000000000000000000e+02 -2.950940394763204269e+06 -2.950946442477490753e+06 nan
-2.950946442477490753e+06 1.713920488893828297e+05 -5.750000000000001638e-02 4.000000000000000000e+02 -2.941661959421142936e+06 -2.941668009635429829e+06 nan
-2.941668009635429829e+06 2.908378960756032029e+04 -6.000000000000001860e-02 4.000000000000000000e+02 -2.404416393376189750e+06 -2.404422446090476587e+06 nan
-2.404422446090476587e+06 2.661920629317753483e+05 -6.250000000000001388e-02 4.000000000000000000e+02 -1.760994480514068855e+06 -1.761000535728355637e+06 nan
-1.761000535728355637e+06 5.328429819078751607e+05 -6.500000000000001610e-02 4.000000000000000000e+02 -1.735846815743766958e+06 -1.735852873458053684e+06 nan
-1.735852873458053684e+06 3.657752198226497276e+05 -6.750000000000001832e-02 4.000000000000000000e+02 -1.101216244177850895e+06 -1.101222304392137565e+06 nan
-1.101222304392137565e+06 2.991672343384582782e+05 -7.000000000000002054e-02 4.000000000000000000e+02 -1.068344037378573790e+06 -1.068350100092860404e+06 nan
-1.068350100092860404e+06 2.477018323247460648e+05 -7.250000000000002276e-02 4.000000000000000000e+02 -1.024432583811111981e+06 -1.024438649025398656e+06 nan
-1.024438649025398656e+06 1.901438749628432197e+04 -7.500000000000002498e-02 4.000000000000000000e+02 -8.277558222597327549e+05 -8.277618899740194902e+05 nan
-8.277618899740194902e+05 9.911281181352076237e+04 -7.750000000000002720e-02 4.000000000000000000e+02 -6.925036857336438261e+05 -6.925097559479305055e+05 nan
-6.925097559479305055e+05 1.238905518225209526e+05 -8.000000000000002942e-02 4.000000000000000000e+02 -6.600108806403364288e+05 -6.600169533546231687e+05 nan
-6.600169533546231687e+05 1.624663223301120343e+04 -8.250000000000003164e-02 4.000000000000000000e+02 -6.358135215814001858e+05 -6.358195967956868699e+05 nan
-6.358195967956868699e+05 2.429278573020170734e+04 -8.500000000000003386e-02 4.000000000000000000e+02 -6.328678061819333816e+05 -6.328738838962201262e+05 nan
-6.328738838962201262e+05 1.630856164998849272e+04 -8.750000000000003608e-02 4.000000000000000000e+02 -6.320861778902459191e+05 -6.320922581045326078e+05 nan
-6.320922581045326078e+05 1.502122389763695537e+03 -9.000000000000003830e-02 4.000000000000000000e+02 -5.800616198480165331e+05 -5.800677025623032823e+05 nan
-5.800677025623032823e+05 2.507157628401273541e+04 -9.250000000000004052e-02 4.000000000000000000e+02 -5.421062598443088355e+05 -5.421123450585955288e+05 nan
-5.421123450585955288e+05 2.704554315726147252e+04 -9.500000000000004274e-02 4.000000000000000000e+02 -4.969590830042630550e+05 -4.969651707185497507e+05 nan
-4.969651707185497507e+05 3.215343597357716499e+04 -9.750000000000004496e-02 4.000000000000000000e+02 -4.522515912216544384e+05 -4.522576814359411364e+05 nan
-4.522576814359411364e+05 4.793510128403059207e+04 -1.000000000000000472e-01 4.000000000000000000e+02 -4.243354539710546378e+05 -4.243415466853413382e+05 nan
-4.243415466853413382e+05 5.309039316101773147e+04 -1.025000000000000494e-01 4.000000000000000000e+02 -3.727088752403096878e+05 -3.727149704545963905e+05 nan
-3.727149704545963905e+05 5.091708806620557880e+04 -1.050000000000000516e-01 4.000000000000000000e+02 -3.599500015164351789e+05 -3.599560992307218839e+05 nan
-3.599560992307218839e+05 4.991987809759582160e+04 -1.075000000000000538e-01 4.000000000000000000e+02 -3.586093073257253855e+05 -3.586154075400120928e+05 nan
-3.586154075400120928e+05 3.801026472285664931e+04 -1.100000000000000561e-01 4.000000000000000000e+02 -3.295493872385313734e+05 -3.295554899528180831e+05 nan
-3.295554899528180831e+05 1.278076536713175301e+04 -1.125000000000000583e-01 4.000000000000000000e+02 -3.158983482574271038e+05 -3.159044534717138158e+05 nan
-3.159044534717138158e+05 1.805877594198730003e+04 -1.150000000000000605e-01 4.000000000000000000e+02 -2.942886013716602465e+05 -2.942947090859469608e+05 nan
-2.942947090859469608e+05 1.250665842689283636e+04 -1.175000000000000627e-01 4.000000000000000000e+02 -2.804585431799942162e+05 -2.804646533942809328e+05 nan
-2.804646533942809328e+05 1.318273104226926989e+04 -1.200000000000000649e-01 4.000000000000000000e+02 -2.555399548030943552e+05 -2.555460675173810450e+05 nan
-2.555460675173810450e+05 9.286251623909663977e+03 -1.225000000000000672e-01 4.000000000000000000e+02 -2.459125817495515512e+05 -2.459186969638382434e+05 nan
-2.459186969638382434e+05 9.730331937272036157e+03 -1.250000000000000555e-01 4.000000000000000000e+02 -2.202181959868826380e+05 -2.202243137011693325e+05 nan
-2.202243137011693325e+05 1.909022597138815399e+04 -1.275000000000000577e-01 4.000000000000000000e+02 -2.022044821356243338e+05 -2.022106023499110306e+05 nan
-2.022106023499110306e+05 1.637843628985979740e+04 -1.300000000000000600e-01 4.000000000000000000e+02 -1.717742417879472778e+05 -1.717803645022339770e+05 nan
-1.717803645022339770e+05 1.317706672940523276e+04 -1.325000000000000622e-01 4.000000000000000000e+02 -1.645071754680135055e+05 -1.645133006823002070e+05 nan
-1.645133006823002070e+05 1.025008820987043509e+04 -1.350000000000000644e-01 4.000000000000000000e+02 -1.571643125863401510e+05 -1.571704403006268549e+05 nan
-1.571704403006268549e+05 1.229981524502405955e+04 -1.375000000000000666e-01 4.000000000000000000e+02 -1.317661171359199216e+05 -1.317722473502065986e+05 nan
-1.317722473502065986e+05 2.111065369337531592e+04 -1.400000000000000688e-01 4.000000000000000000e+02 -9.248483268779881473e+04 -9.249096540208550869e+04 nan
-9.249096540208550869e+04 1.085628071896990696e+04 -1.425000000000000711e-01 4.000000000000000000e+02 -8.111821307270586840e+04 -8.112434828699256468e+04 nan
-8.112434828699256468e+04 1.342654872028529098e+04 -1.450000000000000733e-01 4.000000000000000000e+02 -7.563143444230915338e+04 -7.563757215659583744e+04 nan
