"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-2.214119562922169937e+00,1.940534934103911868e-01,-2.215300846539038915e+00,-2.413686876806964143e+00,-2.018321488803318076e+00,-2.010168803374998425e-01,5.505918028169827505e-02,-2.012150655641073982e-01,-2.540849945732395199e-01,-1.485135800296317754e-01,1.995025331377410538e+01,6.054080305599340850e-01,1.989690972144877179e+01,1.927937955628815203e+01,2.065600410428657696e+01
