"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-2.803490086981382134e+00,7.019613705928107183e-01,-2.848652829807341469e+00,-3.400405607567111854e+00,-2.208295492933245896e+00,1.679143996217907220e-01,1.942163599840610877e-01,1.428815462045613938e-01,-1.067629564039940249e-04,3.180884877789815768e-01,2.251745475564481325e+01,6.988159120851653583e-01,2.266965969975509410e+01,2.220815977607430369e+01,2.300377379697145841e+01
