weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -2.541368758580777943e+08 1.689569404442476497e+00 9.854375465070299711e-01 1.979158961292786856e+01
0.000000000000000000e+00 -8.649929644189074636e+07 1.879441254384152771e+00 5.727927424339775975e-01 2.212454762428357924e+01
0.000000000000000000e+00 -5.753067654814843088e+07 1.034202140391929703e+00 9.933967478400296258e-01 1.934198203360027435e+01
0.000000000000000000e+00 -1.829406904167475924e+07 9.984216046342471174e-01 7.103171806343664407e-01 2.227647928952295331e+01
0.000000000000000000e+00 -9.832653885149285197e+06 3.610079123178273619e-01 9.476804330113983710e-01 2.191296510355013183e+01
0.000000000000000000e+00 -4.178363443429899402e+06 7.007148560042146812e-01 4.587893717149529316e-01 1.923162081638869836e+01
0.000000000000000000e+00 -3.963724729837348685e+06 3.481168621768127025e-01 6.513116076826128698e-01 1.998233871763925151e+01
0.000000000000000000e+00 -3.339083585374052636e+06 4.244896934167066149e-01 5.593685832463712870e-01 2.025995704210543025e+01
0.000000000000000000e+00 -1.784366831421479350e+06 6.148790160155890305e-01 3.204747188755923126e-01 2.055575479954286422e+01
0.000000000000000000e+00 -1.498887056999332272e+06 2.447428723635400871e-01 4.690997875967042319e-01 2.105521180513754587e+01
0.000000000000000000e+00 -9.262013041655428242e+05 5.843999384551210596e-01 2.822155376448129971e-01 2.251306149843485116e+01
0.000000000000000000e+00 -8.513950659630035516e+05 1.540683887642650518e+00 5.042504874358124667e-01 2.426235229796061077e+01
0.000000000000000000e+00 -6.759016091507634846e+05 -2.247179461856276816e-01 5.331748495091614970e-01 1.965755108694805386e+01
0.000000000000000000e+00 -6.561543370792095084e+05 1.156065756787027610e+00 5.510704453576931172e-02 2.263429037526597654e+01
0.000000000000000000e+00 -3.020646211320986040e+05 -2.829977435948904940e-01 3.793687137593915182e-01 1.986977845410905275e+01
0.000000000000000000e+00 -2.401587548594686377e+05 -1.004567508240024054e+00 7.444934177606947756e-01 2.094134195703427537e+01
0.000000000000000000e+00 -1.983124615538269863e+05 1.801929472538756016e+00 -3.944592891090579201e-01 2.025855932804489612e+01
0.000000000000000000e+00 -1.771903278832180076e+05 -1.301238314812446006e+00 8.586858121629568075e-01 1.905594646006264625e+01
0.000000000000000000e+00 -1.654729388223326241e+05 1.248027907142059689e-01 1.023537229824613703e-01 2.091206453021432310e+01
0.000000000000000000e+00 -1.315232541221702122e+05 -9.211427935397695776e-01 5.773412481441866362e-01 2.230724527066816520e+01
0.000000000000000000e+00 -1.281848134430324862e+05 -1.219056034435098468e+00 7.032962465160590426e-01 2.043746230197005431e+01
0.000000000000000000e+00 -1.215368021083228086e+05 1.672713793178326469e+00 -4.114520032748267830e-01 2.074100236760735427e+01
0.000000000000000000e+00 -1.066029465225155000e+05 1.666741144845097722e+00 -4.231833859595894864e-01 2.080976313228940811e+01
0.000000000000000000e+00 -8.620593995412332879e+04 8.218233285654381604e-01 2.310164661383464768e-01 2.400324073905014188e+01
0.000000000000000000e+00 -7.438191762093908619e+04 1.284871738189522716e+00 -3.695374556583486125e-01 2.035181871933864883e+01
0.000000000000000000e+00 -5.617905280119842791e+04 -1.211847830217079647e+00 4.836709816071422807e-01 2.028915559065862340e+01
0.000000000000000000e+00 -4.238756636984305078e+04 -9.022966550131474861e-01 2.738846190813521986e-01 2.020042901042572581e+01
0.000000000000000000e+00 -3.508422770750697237e+04 -9.487329047302264229e-01 2.618449008210372853e-01 2.092454018073113531e+01
0.000000000000000000e+00 -3.410707505483571731e+04 3.006087258901786186e-01 1.935617484202007965e-01 2.383890584677812541e+01
0.000000000000000000e+00 -3.116126891030468687e+04 -1.895430001491662964e+00 7.536137009630401451e-01 2.120538560709577069e+01
0.000000000000000000e+00 -3.040067330522600969e+04 -1.308768860228353148e+00 5.509750841152269984e-01 2.308763492929436367e+01
0.000000000000000000e+00 -2.899039961318879432e+04 -1.834752395854971851e+00 7.027912461183105641e-01 2.168263795523108683e+01
0.000000000000000000e+00 -2.766686293069112071e+04 1.905719083713623974e-01 -1.789506782327943135e-01 2.012550341502921825e+01
0.000000000000000000e+00 -2.053154187792258381e+04 1.611192903999569381e+00 -5.821655036165132024e-01 2.004697636355290058e+01
0.000000000000000000e+00 -1.493652436106235109e+04 8.780131649722289211e-01 3.130638913181762462e-01 2.445004918199993682e+01
0.000000000000000000e+00 -1.276995672557388025e+04 -2.250990188996235375e+00 7.903015826480150885e-01 2.237799155548817254e+01
0.000000000000000000e+00 -1.274846339386435648e+04 -1.311988031307767422e+00 2.292378796634513272e-01 1.955026956091766976e+01
0.000000000000000000e+00 -1.238795417592126978e+04 -1.919870238210396707e+00 5.691843863285397376e-01 2.231853452816537953e+01
0.000000000000000000e+00 -1.208062027359038439e+04 -1.596560529204294809e+00 3.458825670144287656e-01 2.035638431916546764e+01
0.000000000000000000e+00 -1.165840630316546412e+04 -1.833736993111197755e+00 4.974642703202887262e-01 2.218009881990106180e+01
