"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.839900087266427064e+00,6.074685405331037985e-02,-4.840779335365619218e+00,-4.900093998228739700e+00,-4.780089496008183225e+00,6.557854036883495885e-01,2.001150795675679106e-01,6.227796520690846993e-01,4.713781418523032007e-01,8.343485719587679927e-01,2.025391650694770007e+01,7.243206654548564050e-01,2.030312347850447807e+01,1.936698978630510481e+01,2.106272873039652183e+01
