"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-9.883098077910808243e-02,2.829850617114985575e-02,-9.962186015714280529e-02,-1.277454227211665128e-01,-6.911803705567720613e-02,-2.271276016314710822e-01,5.411072981901737279e-03,-2.270438484391386069e-01,-2.328452940886425182e-01,-2.214805500641396918e-01,2.201696378357647887e+01,1.855294707788080616e-02,2.201701655549002723e+01,2.199813077628157387e+01,2.203570842681310538e+01
