weight logl src1.lognorm src2.lognorm src3.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -1.481880779236891270e+08 -4.014673747690491901e+00 1.732209910046581314e+00 8.553813972263828447e-01 9.567836972060264067e-01 2.103735213902983148e+01
0.000000000000000000e+00 -8.406480888410922885e+07 -3.279831962386718480e+00 -7.420671047984649604e+00 1.543606767911965605e+00 8.989548775727707053e-01 1.918045594852893743e+01
0.000000000000000000e+00 -7.530413989121396840e+07 -3.368725831007465032e+00 1.901190311495287943e+00 -7.119717347775702088e+00 6.663559655956756700e-01 2.126448779085817264e+01
0.000000000000000000e+00 -4.525463395226980746e+07 7.359370278009382815e-01 -5.630619065872872753e+00 1.651984044772465410e+00 6.335628310934744434e-01 2.186636691324980930e+01
0.000000000000000000e+00 -4.366438432601278275e+07 -4.499808362940568962e+00 1.874016103336975547e+00 1.937852479054004817e+00 4.406275766201774857e-01 2.270090297786138933e+01
0.000000000000000000e+00 -1.984704166250357777e+07 1.294103132476362106e+00 -1.305377569785984626e+00 -1.715462508858532686e+00 6.476645610430544764e-01 2.014498064000488142e+01
0.000000000000000000e+00 -1.912379726812961325e+07 1.039344338630973752e+00 -6.114276439658210549e+00 -1.407814867239576273e+00 8.131976546638548520e-01 1.959087858291513840e+01
0.000000000000000000e+00 -1.747425957964906096e+07 -2.593268737577417937e+00 1.872270606507795421e+00 4.878480684694608271e-02 3.062461404182128533e-01 1.935213433571196617e+01
0.000000000000000000e+00 -1.008829285965478420e+07 -9.368618084246831401e-01 -1.439741896263045717e+00 1.757006769825801840e+00 5.884807323613125973e-01 2.363155203679468386e+01
0.000000000000000000e+00 -8.246104379803103395e+06 -1.907844523910004142e+00 -5.709371877040371857e+00 1.964335432380472923e+00 1.710396301758057014e-01 2.222650610361408496e+01
0.000000000000000000e+00 -5.813486132861984894e+06 -3.960152195411970055e+00 -5.256312655857625415e+00 1.393095472086599784e+00 3.330247985155661006e-01 2.210164397398855840e+01
0.000000000000000000e+00 -5.401804969763997011e+06 -2.097076216211668509e-01 -2.647647426882567601e+00 6.118895045669585642e-01 6.725884619543291976e-01 2.071487205077750104e+01
0.000000000000000000e+00 -2.683302055284846108e+06 7.425040429430911360e-01 -1.108378814973765891e+00 -7.817340974139419529e-02 5.330242341993245425e-01 2.269399350324330200e+01
0.000000000000000000e+00 -2.477052407324200496e+06 -5.451070261349354240e+00 -5.278323654012613275e+00 3.437704977629962855e-01 6.609891589126291045e-01 1.967821800765092988e+01
0.000000000000000000e+00 -2.417234580909799319e+06 -4.094710740703554563e+00 -3.032429646406177959e+00 6.366916806230538128e-01 4.759176020325579515e-01 2.025972585925615022e+01
0.000000000000000000e+00 -2.240226700526590459e+06 -3.110210757967883488e+00 1.528182348436313731e+00 1.990948135133185914e+00 2.235307083196005351e-01 2.369896312668805649e+01
0.000000000000000000e+00 -1.905031323511689901e+06 5.056595112141195614e-01 -7.593893892847502158e+00 -3.941076961846489368e+00 5.061355360896486744e-01 1.906270293670658589e+01
0.000000000000000000e+00 -1.466684723317319062e+06 -3.892754655982010092e+00 -7.296035011413074756e+00 2.103932593687964925e-01 5.999843921170238126e-01 1.950142688927478218e+01
0.000000000000000000e+00 -1.113463762658988824e+06 -1.757008617345681145e+00 -4.901326047600190527e+00 1.450316513132898777e+00 -2.375260886496244339e-02 2.083917604983240679e+01
0.000000000000000000e+00 -1.010691073301279568e+06 -4.659623007342206691e+00 5.592319420323299539e-01 6.977268044272815217e-01 5.398875643516349854e-01 2.367782479614396607e+01
0.000000000000000000e+00 -9.466714057044256479e+05 -4.815199615108853415e+00 -6.980099713401951789e+00 -4.566602721313373081e-03 6.302458643134767335e-01 2.142814924446441083e+01
0.000000000000000000e+00 -8.386333849693151424e+05 1.292943897922267382e+00 9.801030933837182602e-01 -2.768648183660209483e-01 1.190862520374214029e-01 2.299562109919867581e+01
0.000000000000000000e+00 -7.752450617186395684e+05 1.439290969996962488e+00 -7.248572001198725800e+00 -2.023744787308992876e+00 6.250575650772867142e-01 2.420132615296252254e+01
0.000000000000000000e+00 -7.182409022299918579e+05 -3.848424066992899739e+00 -7.426865583626245382e-01 -1.215448059736674580e-01 5.660814198425518917e-01 2.050985719540129182e+01
0.000000000000000000e+00 -6.898038608178575523e+05 -3.262241428352744776e+00 -6.239265318484304323e+00 4.898597501362900175e-03 6.724686977002898303e-01 2.286406189027014690e+01
0.000000000000000000e+00 -6.471378144503759686e+05 1.647770837499251684e-02 -3.332715884159407338e-01 -4.048771712351924457e+00 4.346906062605198073e-01 1.928524115451225640e+01
0.000000000000000000e+00 -5.800959592486534966e+05 2.014006740984815025e-01 1.441965617258446741e+00 -7.384865326717059197e+00 1.206204348262605031e-01 2.320241491022642677e+01
0.000000000000000000e+00 -4.463663201697582263e+05 -3.999801211227868691e+00 1.492538016276872881e+00 -2.487389462234739668e+00 -1.565782164398652476e-01 2.078172829399657218e+01
0.000000000000000000e+00 -4.207864253274864168e+05 -3.452459513290438764e+00 -2.584691720870887721e+00 3.307865823417230899e-01 2.480282469352683705e-01 2.006003218047978010e+01
0.000000000000000000e+00 -4.039940193558647297e+05 1.249817410659282757e+00 -6.976044341014742578e+00 -2.054743699786139466e+00 6.633204462917907662e-02 2.286157895282716979e+01
0.000000000000000000e+00 -3.874007223173211678e+05 -1.379197382829456586e+00 -1.408705599212529691e-01 -5.495889453290373261e+00 6.673477415358055609e-01 2.299604291424510905e+01
0.000000000000000000e+00 -3.806350086536784074e+05 -6.414473261923975933e+00 -6.300594461313568928e-01 -1.385598694180198542e+00 8.381646221826350995e-01 2.231113022475109275e+01
0.000000000000000000e+00 -3.794799611433598329e+05 3.603616405996490357e-03 -3.760351955785791844e+00 -5.685149339484635966e+00 3.992783756415962948e-01 2.057779898941564056e+01
0.000000000000000000e+00 -1.956551309917816252e+05 -1.797062299508789707e+00 -3.132135482954570449e+00 1.054342097008555967e+00 -1.484596732732388347e-01 2.060882677515453310e+01
0.000000000000000000e+00 -1.745826067546813865e+05 -7.511247790658313050e-01 -5.198676237213682327e+00 -2.145664355064341500e+00 6.319424956981505304e-01 1.937680357729921354e+01
0.000000000000000000e+00 -1.666375718265138858e+05 1.753832073853898166e+00 -3.041388752744047963e+00 -3.629990121703696282e+00 -3.811878419890128988e-01 1.972151833877623162e+01
0.000000000000000000e+00 -1.515745034343455627e+05 -6.906018043061339817e+00 -6.766891025720458863e+00 4.405713444086245545e-03 1.992091119247199060e-01 2.074990073583974137e+01
0.000000000000000000e+00 -1.489792071077403089e+05 -7.636749038382538046e+00 -1.229470596781814251e+00 -4.710638927571092260e+00 9.840734377585653725e-01 2.125619583560146353e+01
0.000000000000000000e+00 -1.168807743407115631e+05 9.408676721737716520e-01 -7.823183976813101737e+00 -5.794418564173783537e+00 -1.422915871109480257e-01 2.161410477529503638e+01
0.000000000000000000e+00 -1.091906244053125847e+05 -9.137898885437873986e-01 -3.349105465562376871e+00 -3.519037969628216800e+00 6.192123932208652981e-01 2.065089688707138649e+01
0.000000000000000000e+00 -9.620188450594323513e+04 4.684819402674644806e-01 -2.452053303459019062e+00 -2.692662287645807950e+00 2.573725388364778155e-01 2.353471165267320941e+01
0.000000000000000000e+00 -9.571789412219588121e+04 1.704202212573779462e+00 -4.315147921810140730e-01 -3.465859997244260526e+00 5.562840992460138523e-01 2.454434419442629434e+01
0.000000000000000000e+00 -9.356658523442102887e+04 -2.661300165191265776e+00 -5.408208973887115967e+00 1.336807068084446826e-01 6.057069736736542254e-02 2.000571538797007065e+01
0.000000000000000000e+00 -8.898082793358995696e+04 -5.235332741063370321e+00 -4.263079108124827599e-01 -6.584308469372703421e+00 3.590888185270797450e-01 2.203147842820389712e+01
0.000000000000000000e+00 -8.719172485094578587e+04 -5.319199292982723648e+00 -1.461438609402490485e+00 -5.549572660033486926e+00 9.859124605487634696e-01 2.135835229063919982e+01
0.000000000000000000e+00 -8.473912140407628613e+04 -2.843409156632455748e+00 -1.351348824282267103e+00 -1.584676699656867527e+00 8.869486924199270206e-01 2.294885245412784869e+01
0.000000000000000000e+00 -7.176746510171363479e+04 -3.336165984697461617e+00 -2.012097795113759524e+00 3.189361042510174826e-01 4.840105716147569126e-03 2.195110853232905868e+01
0.000000000000000000e+00 -6.261569622147445625e+04 -3.749832554009821628e+00 -3.134951636832604471e+00 -1.415764574084352745e-01 5.635825556912577028e-01 2.386954575029763959e+01
0.000000000000000000e+00 -5.458810092611909931e+04 -7.850398443544415628e+00 -1.146287074737934120e+00 -3.703647404701839285e+00 6.022359008266167102e-01 2.087909493567591213e+01
0.000000000000000000e+00 -4.338170112779220653e+04 -2.198023677368164286e+00 1.769914137622910388e+00 -7.455416151778305078e+00 -5.380471904171386655e-01 1.994972986150020233e+01
0.000000000000000000e+00 -4.287058180430924403e+04 1.324272859954746195e+00 8.109068960495537937e-01 -5.203178315856949787e+00 4.604611593579464035e-01 2.450317298197740357e+01
0.000000000000000000e+00 -4.040480722839246300e+04 1.411305482409467515e+00 -5.169204152389502482e+00 1.193317171531102616e+00 -4.984622710521970923e-01 2.074694824646339342e+01
0.000000000000000000e+00 -3.990788143493638927e+04 -4.698551818158973603e-01 5.023955671366362452e-01 -6.106173854143210455e+00 -1.852314894526596589e-01 2.070100980420540182e+01
0.000000000000000000e+00 -3.889800670348950371e+04 -3.439453559570258889e+00 -7.603183959379690826e+00 -1.052188957276136705e-01 2.644009714287025581e-01 2.339643604120245612e+01
0.000000000000000000e+00 -3.775989216664672858e+04 9.354913784971330415e-01 1.465870229514210976e+00 -3.114794190121645379e+00 -4.972092329117110410e-01 2.031153741785927735e+01
0.000000000000000000e+00 -3.609337613645107922e+04 -1.253624414430891676e+00 -4.573121057531662537e+00 -7.961062329112746028e+00 5.251630079191618172e-01 1.953525804136743105e+01
0.000000000000000000e+00 -3.520782134201515146e+04 1.042538436582738370e+00 -7.358891903212373187e+00 -4.988225795812560648e+00 -8.655795106621244628e-02 2.317219555582566670e+01
0.000000000000000000e+00 -2.518659706566305977e+04 -9.517688053486530464e-01 1.664261582586192389e+00 -7.308062628999971722e+00 -5.475311306390033828e-01 2.103955098046855099e+01
0.000000000000000000e+00 -2.433880335967081191e+04 1.208663001096841327e-01 -1.834864837778736657e+00 -3.117903984605685963e+00 1.132815079572262462e-01 2.328765156214844367e+01
0.000000000000000000e+00 -1.637889413096222779e+04 -2.203847049155660542e+00 -6.067794938933547044e+00 -4.588570452510071007e+00 9.403201531240075184e-01 2.045756543274706374e+01
0.000000000000000000e+00 -1.613812350913407499e+04 -4.905369241665830771e+00 -6.565203112853541967e+00 -1.093934509353147178e+00 2.437683389448830340e-01 1.986164864948383979e+01
0.000000000000000000e+00 -1.531277145651532192e+04 -1.264059335596768641e+00 -3.188190422247782152e+00 -7.072561256333644408e+00 3.322514228848008067e-01 1.998561554388979999e+01
0.000000000000000000e+00 -1.273846026581996375e+04 1.685395975589486284e+00 -5.647985702464549007e+00 -6.415154656260122934e+00 -1.733728345306415619e-01 2.365350421822395077e+01
0.000000000000000000e+00 -1.223151755268369561e+04 1.269509938369143498e+00 -4.039627003741583344e+00 -1.128971885120859220e+00 -4.652921956353175403e-01 2.184011107456132805e+01
0.000000000000000000e+00 -1.192441366510883381e+04 -1.088504691817986370e+00 -3.062858210026835337e+00 1.563793464777889497e+00 -1.327074808692416674e-01 2.376981613871937427e+01
0.000000000000000000e+00 -1.177789510082091329e+04 -9.234436031816999346e-01 -7.079211851422208213e+00 -7.568490398602955693e+00 2.033117091072047522e-01 2.246265246546655447e+01
0.000000000000000000e+00 -1.115879800978117964e+04 -3.130041539073562085e+00 -2.048994145554068780e+00 -3.240894808208804712e+00 9.778120381873187661e-01 2.335917083405213290e+01
0.000000000000000000e+00 -1.099415683591948982e+04 4.324442008850670760e-01 -5.407902298512915706e+00 -3.945291446749505937e+00 9.006342111703489195e-01 2.463418583311468879e+01
0.000000000000000000e+00 -8.081076913091279494e+03 -5.373763496585082677e+00 -3.655932085681538268e+00 1.496639171966283044e-01 -1.010890457624502581e-01 2.291500326126962150e+01
0.000000000000000000e+00 -7.944967938737174336e+03 -3.204978906932097971e+00 -1.027529575762911485e+00 -6.841275751327927424e+00 1.286778729449520320e-01 2.136336672729417785e+01
0.000000000000000000e+00 -5.932682587600417719e+03 -2.280634850127766455e+00 -4.415594989005724891e+00 -3.426303988938776968e-01 -1.730199046886471415e-01 2.139501181947481712e+01
0.000000000000000000e+00 -5.917179547431558603e+03 1.273274803940484645e+00 -6.530433258298298682e+00 -6.266565472949326754e+00 6.347510973938597090e-02 2.433214481411249253e+01
0.000000000000000000e+00 -5.563679745003310018e+03 1.753892353566664397e+00 -2.062245370333855021e-01 -1.944403538606630732e+00 -5.808681879355543920e-01 2.215976343866902099e+01
0.000000000000000000e+00 -5.561115512527329884e+03 -3.977350001737629981e+00 -2.129772047626653730e+00 -3.027856324851359915e+00 5.862622602278153572e-01 1.913290079383674680e+01
0.000000000000000000e+00 -5.154031513852035459e+03 -1.321257808865353489e+00 -1.992734467808207732e+00 -5.599421901021962356e+00 1.479405558069029070e-01 2.157985317364182620e+01
0.000000000000000000e+00 -4.846207590227712899e+03 -1.074801081569322747e+00 -1.339041407070012291e+00 -7.531272500274285520e+00 3.784510859904166580e-03 2.071457130159797799e+01
0.000000000000000000e+00 -4.685582088805982494e+03 3.601383757526832596e-03 -1.214032802471058048e+00 -5.336988583520112073e+00 -3.212491551444824900e-01 1.958973340318468814e+01
0.000000000000000000e+00 -4.453338750112302478e+03 -5.429990199139120399e+00 -4.331777691763629257e+00 1.832374341847435417e+00 2.590303777624547443e-01 2.474335002504413339e+01
0.000000000000000000e+00 -3.897398480878878672e+03 9.053256190886038723e-01 1.794116435166236201e+00 -6.522091210132488825e+00 8.953499307446932676e-04 2.448930223975110465e+01
0.000000000000000000e+00 -3.855733571534578459e+03 -5.112809253194896542e-01 -2.765209553874916182e+00 -7.516612930692589956e+00 -1.999689290173800593e-01 2.123816877230111189e+01
0.000000000000000000e+00 -3.855300406090446359e+03 -2.137621077958710814e+00 -7.488630093427544487e+00 -3.825195150561627067e+00 4.217580225649744108e-01 2.116849694679642369e+01
0.000000000000000000e+00 -3.353471866165423762e+03 -4.535238731705099724e+00 3.065866575850506592e-02 1.258647905118090549e+00 -6.977842595172911722e-01 1.989900800610613274e+01
0.000000000000000000e+00 -3.137368169752595804e+03 -2.413714876928237274e+00 -6.810504412683330067e+00 -5.640906076553244830e+00 4.399038822229912604e-01 2.226537173606975273e+01
0.000000000000000000e+00 -3.102319523805080735e+03 -2.262530149771769139e+00 -2.548071149059305540e+00 -1.064147911977540772e+00 2.054597165692673144e-02 2.259175965155525034e+01
0.000000000000000000e+00 -3.033380004353308777e+03 -4.099881409905489882e+00 1.255819528952144992e+00 -1.010546884097986542e+00 -6.631085911106908704e-01 2.136810459607616153e+01
0.000000000000000000e+00 -2.973045693257625771e+03 -3.933570842542238211e+00 -6.429527170834067995e+00 -2.948150191576107026e+00 7.610750248413169494e-01 2.200512484217281894e+01
0.000000000000000000e+00 -2.896124926046475139e+03 -7.777803260363185700e+00 8.386836339516676730e-01 -2.371443043593722599e+00 -6.176368139622079312e-02 2.430124211319220962e+01
