weight logl src1.lognorm src2.lognorm src3.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -1.481880779236891270e+08 3.985326252309507877e-01 9.732209910046581980e-01 8.855381397226382845e-01 9.891959243015066017e-01 2.910503055756901158e-01
0.000000000000000000e+00 -8.406480888410922885e+07 4.720168037613281520e-01 5.793289520153499517e-02 9.543606767911966271e-01 9.747387193931926763e-01 2.577942121841980683e-02
0.000000000000000000e+00 -7.530413989121396840e+07 4.631274168992535190e-01 9.901190311495287055e-01 8.802826522242979124e-02 9.165889913989189175e-01 3.234982558368819650e-01
0.000000000000000000e+00 -4.525463395226980746e+07 8.735937027800938504e-01 2.369380934127127691e-01 9.651984044772464744e-01 9.083907077733686108e-01 4.094809876071158206e-01
0.000000000000000000e+00 -4.366438432601278275e+07 3.500191637059431038e-01 9.874016103336975547e-01 9.937852479054004595e-01 8.601568941550443714e-01 5.287004254087698252e-01
0.000000000000000000e+00 -1.984704166250357777e+07 9.294103132476361218e-01 6.694622430214015596e-01 6.284537491141467536e-01 9.119161402607636191e-01 1.635686628578401081e-01
0.000000000000000000e+00 -1.912379726812961325e+07 9.039344338630973530e-01 1.885723560341789895e-01 6.592185132760424171e-01 9.532994136659637130e-01 8.441122613073392955e-02
0.000000000000000000e+00 -1.747425957964906096e+07 5.406731262422581619e-01 9.872270606507795865e-01 8.048784806846945861e-01 8.265615351045532133e-01 5.030490510170970708e-02
0.000000000000000000e+00 -1.008829285965478420e+07 7.063138191575316638e-01 6.560258103736954505e-01 9.757006769825802284e-01 8.971201830903281493e-01 6.616502909706691860e-01
0.000000000000000000e+00 -8.246104379803103395e+06 6.092155476089995414e-01 2.290628122959628143e-01 9.964335432380472257e-01 7.927599075439514253e-01 4.609294433734409946e-01
0.000000000000000000e+00 -5.813486132861984894e+06 4.039847804588030389e-01 2.743687344142374807e-01 9.393095472086598896e-01 8.332561996288915251e-01 4.430919962840800252e-01
0.000000000000000000e+00 -5.401804969763997011e+06 7.790292378378833593e-01 5.352352573117432621e-01 8.611889504566958564e-01 9.181471154885822994e-01 2.449817215396428161e-01
0.000000000000000000e+00 -2.683302055284846108e+06 8.742504042943091136e-01 6.891621185026234331e-01 7.921826590258606027e-01 8.832560585498311356e-01 5.277133576061859843e-01
0.000000000000000000e+00 -2.477052407324200496e+06 2.548929738650645982e-01 2.721676345987387169e-01 8.343770497762996730e-01 9.152472897281572761e-01 9.688828680727556986e-02
0.000000000000000000e+00 -2.417234580909799319e+06 3.905289259296444992e-01 4.967570353593822041e-01 8.636691680623054257e-01 8.689794005081394879e-01 1.799608370365928245e-01
0.000000000000000000e+00 -2.240226700526590459e+06 4.889789242032116512e-01 9.528182348436313731e-01 9.990948135133186359e-01 8.058826770799001338e-01 6.712804466697223083e-01
0.000000000000000000e+00 -1.905031323511689901e+06 8.505659511214119783e-01 4.061061071524973975e-02 4.058923038153510188e-01 8.765338840224121686e-01 8.957562386654904785e-03
0.000000000000000000e+00 -1.466684723317319062e+06 4.107245344017990130e-01 7.039649885869248003e-02 8.210393259368795604e-01 8.999960980292559531e-01 7.163241275354026438e-02
0.000000000000000000e+00 -1.113463762658988824e+06 6.242991382654319299e-01 3.098673952399809695e-01 9.450316513132898111e-01 7.440618477837593892e-01 2.627394356903439698e-01
0.000000000000000000e+00 -1.010691073301279568e+06 3.340376992657793087e-01 8.559231942032330398e-01 8.697726804427281522e-01 8.849718910879087463e-01 6.682606851634239620e-01
0.000000000000000000e+00 -9.466714057044256479e+05 3.184800384891146585e-01 1.019900286598047767e-01 7.995433397278686183e-01 9.075614660783691834e-01 3.468784634949158008e-01
0.000000000000000000e+00 -8.386333849693151424e+05 9.292943897922266716e-01 8.980103093383717816e-01 7.723135181633978830e-01 7.797715630093553507e-01 5.708030141712393535e-01
0.000000000000000000e+00 -7.752450617186395684e+05 9.439290969996961822e-01 7.514279988012739775e-02 5.976255212691007346e-01 9.062643912693216786e-01 7.430465932803600460e-01
0.000000000000000000e+00 -7.182409022299918579e+05 4.151575933007100039e-01 7.257313441637375240e-01 7.878455194026332542e-01 8.915203549606379729e-01 2.156938850573272282e-01
0.000000000000000000e+00 -6.898038608178575523e+05 4.737758571647254779e-01 1.760734681515695454e-01 8.004898597501363122e-01 9.181171744250724576e-01 5.520088414671637800e-01
0.000000000000000000e+00 -6.471378144503759686e+05 8.016477708374992739e-01 7.666728411584059488e-01 3.951228287648075321e-01 8.586726515651299518e-01 4.074873635889397772e-02
