src1.lognorm src2.lognorm src3.lognorm src1.logkT src1.lognH
-1.565019638329163243e+00 -1.603188103653990559e+00 -1.418980605516520832e+00 -2.639690495335988984e-01 2.065678814445436018e+01
-1.646817140572283122e+00 -1.773233887216661309e+00 -1.569732095347411871e+00 -2.231554105739048666e-01 1.956454795713396067e+01
-1.680666546583452714e+00 -1.629398787111075109e+00 -1.660361327881011206e+00 -2.331318062441622985e-01 1.964648066635921708e+01
-1.642780968877779024e+00 -1.699939357117184358e+00 -1.549330212815037910e+00 -2.548731116240587902e-01 1.939410238781371731e+01
-1.565246836182574874e+00 -1.694739952001519612e+00 -1.516329889026535760e+00 -2.604007852819276714e-01 1.953419089135714870e+01
-1.616991200892445413e+00 -1.699370553806698325e+00 -1.492386225713196346e+00 -2.476931970371838432e-01 2.030295014334165415e+01
-1.582007125415661797e+00 -1.685871270104270181e+00 -1.486950834650111020e+00 -2.650677335469260321e-01 1.953171046172172609e+01
-1.531552161761294606e+00 -1.661354466964208854e+00 -1.464907916494984974e+00 -2.683996567353643670e-01 2.000175962380289008e+01
-1.619421463222108670e+00 -1.754964142767041047e+00 -1.451129329041750182e+00 -2.469309953133929092e-01 1.950770700002133395e+01
-1.581641424783717831e+00 -1.635876852357702305e+00 -1.579876432615696658e+00 -2.589582336236899707e-01 1.904379861985394484e+01
-1.467374929066088463e+00 -1.581720290146953367e+00 -1.413248821838248404e+00 -2.861546577240177136e-01 1.925299642208609541e+01
-1.791895953561442489e+00 -1.694907911475318052e+00 -1.612683654676370537e+00 -2.278180748938689604e-01 1.935531420173125738e+01
-1.573374934659756974e+00 -1.576917732402515426e+00 -1.468298456183472211e+00 -2.687525843059641595e-01 1.901743974908870172e+01
-1.741059803847351262e+00 -1.688422126051995598e+00 -1.601648612680437012e+00 -2.275881003476332154e-01 1.926856606626509461e+01
-1.556943869883056664e+00 -1.731684701566067019e+00 -1.545042186794038486e+00 -2.519957635858589562e-01 2.050204577176486964e+01
-1.746810130093392921e+00 -1.782550353718563407e+00 -1.748863338332445672e+00 -2.058692211539305816e-01 1.956706174826946310e+01
-1.580870412420536830e+00 -1.645384829677544403e+00 -1.529416722088334346e+00 -2.686127474942421323e-01 1.991681407853156216e+01
-1.572991241791684480e+00 -1.759389645280135639e+00 -1.550205039912494698e+00 -2.660110336418526344e-01 2.019639974224429224e+01
-1.550901248865927506e+00 -1.701587390855058501e+00 -1.501714855514189040e+00 -2.549005395474068791e-01 1.939585725235965441e+01
-1.528839298713567274e+00 -1.648757031223459180e+00 -1.565972370561177662e+00 -2.586219866873045170e-01 1.943294243164583435e+01
-1.569791004905129128e+00 -1.662528603353317536e+00 -1.516404753426706442e+00 -2.597310586842014324e-01 1.994182805829641936e+01
-1.679191856175592967e+00 -1.771921812403072671e+00 -1.623997228588260455e+00 -2.401411753462001641e-01 1.941611975652428868e+01
-1.718835945999511949e+00 -1.699343549291890021e+00 -1.605280050272384074e+00 -2.327380667186003116e-01 1.954733489907728128e+01
-1.638660076336495131e+00 -1.716200850310088732e+00 -1.525048028700839886e+00 -2.587431245323301710e-01 1.901072468292630546e+01
-1.565019638329163243e+00 -1.603188103653990559e+00 -1.418980605516520832e+00 -2.639690495335988984e-01 2.065678814445436018e+01
-1.583056085085345899e+00 -1.547981546768993688e+00 -1.493479071974661565e+00 -2.749543996819880931e-01 1.932850819785237562e+01
-1.624488618551633401e+00 -1.708285697089626076e+00 -1.540151567937929400e+00 -2.592551673828893399e-01 2.016938231932856951e+01
-1.749922461011216512e+00 -1.690660642430608540e+00 -1.601549083795388739e+00 -2.231768015554074225e-01 2.019655896016981700e+01
-1.776284953241759723e+00 -1.738788942882790067e+00 -1.563370407994629119e+00 -2.249244830816583551e-01 1.967777901280818043e+01
-1.630168874107083887e+00 -1.801500592121737299e+00 -1.587131090157635427e+00 -2.331869561102668520e-01 1.974584982465411542e+01
-1.611751802155601432e+00 -1.737100229659682249e+00 -1.538339281575662909e+00 -2.484306563337748130e-01 1.915924154534592461e+01
-1.600287812698688583e+00 -1.618519591442208139e+00 -1.543254117487882660e+00 -2.566327418250149428e-01 2.067488261765071655e+01
-1.607135529959569098e+00 -1.583383733613238142e+00 -1.475783305111318278e+00 -2.491230339110304115e-01 1.986654520117412659e+01
-1.732969136220075868e+00 -1.804512789511655946e+00 -1.699096290359643824e+00 -2.207290064576641342e-01 2.001659939186473736e+01
-1.612762476854044280e+00 -1.674342535725764414e+00 -1.520216690244635238e+00 -2.555892483461685849e-01 1.982001934338230598e+01
-1.643851339812399281e+00 -1.655707293039425210e+00 -1.511524959466911788e+00 -2.504813616727190606e-01 2.046620295316569482e+01
-1.651602482562576135e+00 -1.689666791992652684e+00 -1.531112688688655687e+00 -2.533336914851802568e-01 1.990637086805487144e+01
-1.798327611025312578e+00 -1.811052216251475500e+00 -1.679743567979998353e+00 -2.144025389119845748e-01 1.930910690465837831e+01
-1.728438008008470916e+00 -1.738915112032142218e+00 -1.579928295681085615e+00 -2.125663859886177676e-01 2.055759229773024188e+01
-1.553480296420083562e+00 -1.728355813491296189e+00 -1.451846765417906582e+00 -2.411664316255031082e-01 2.063621456592126790e+01
-1.668486267714264670e+00 -1.696615405351971972e+00 -1.581893724528869782e+00 -2.447812094910046810e-01 1.941585771647274328e+01
-1.585029032315844688e+00 -1.578188812415322495e+00 -1.513894604301389890e+00 -2.518499017658930583e-01 2.066954953832646069e+01
-1.741597160227289720e+00 -1.847765766724409175e+00 -1.737868914041710511e+00 -2.095579478705631438e-01 1.923177520051433120e+01
-1.623015225952308072e+00 -1.701873316403105463e+00 -1.583069248530382112e+00 -2.470376466152255368e-01 1.900009318251063917e+01
-1.580915249374178266e+00 -1.707138254022358304e+00 -1.555569643723104356e+00 -2.487987534475482043e-01 2.033863726553049034e+01
-1.571762220753310402e+00 -1.614672695629861821e+00 -1.494641317515670309e+00 -2.642128596256969608e-01 1.903045044033179778e+01
-1.709470198678634922e+00 -1.768586079212234985e+00 -1.649663510715073222e+00 -2.272368379000009320e-01 1.926692558314273995e+01
-1.645884866565888061e+00 -1.671635660846366278e+00 -1.731766774898392924e+00 -2.444913402686208492e-01 2.002331901243780621e+01
-1.672358511834238115e+00 -1.705280292004507814e+00 -1.655504209035783880e+00 -2.338421814914046770e-01 1.982610745087175985e+01
-1.773845157648070270e+00 -1.850292676900815003e+00 -1.740557768613487433e+00 -2.047086253269112532e-01 1.921936882157048032e+01
-1.526051058699623653e+00 -1.544690732087941498e+00 -1.452192815829286054e+00 -2.816954000188749418e-01 1.995863800502553431e+01
-1.617817403048033675e+00 -1.679207089166402156e+00 -1.541459353710410873e+00 -2.444357229680815813e-01 1.919239639944767362e+01
-1.614745390868413288e+00 -1.730380315438116767e+00 -1.518257855893112129e+00 -2.454509267258897509e-01 1.901951146449155416e+01
-1.691005105380361861e+00 -1.704113121774941675e+00 -1.585080644048770360e+00 -2.364893121631901352e-01 2.068519711547988038e+01
-1.477699583171787623e+00 -1.569171964199162161e+00 -1.370833630637371847e+00 -3.080605202297439504e-01 1.984711982787175799e+01
-1.379938110187229228e+00 -1.450921682131752988e+00 -1.337108850621697265e+00 -3.184935061850056037e-01 2.010172644977847156e+01
-1.562680239569776752e+00 -1.606497665591731128e+00 -1.440619921205233744e+00 -2.720022824575885068e-01 1.983882003192885080e+01
-1.477977902823604417e+00 -1.526450261498896843e+00 -1.422686498062389227e+00 -2.713052077451307831e-01 1.999950130916589330e+01
-1.726144898246936954e+00 -1.759049859266099247e+00 -1.621663818477771635e+00 -2.321924777151265218e-01 1.951222989015926146e+01
-1.590560412264215628e+00 -1.630624909322476057e+00 -1.486965242778309104e+00 -2.690210566463933084e-01 2.006751819295077865e+01
-1.555890548134438944e+00 -1.706471274141654781e+00 -1.518224485449851002e+00 -2.479783199518204029e-01 2.019270413088331395e+01
-1.804130167473296353e+00 -1.819698548665383164e+00 -1.782519080451544724e+00 -2.106617094882254904e-01 1.932253396599778483e+01
-1.524441871341306154e+00 -1.633316237226010159e+00 -1.504778435050097229e+00 -2.691381407417883231e-01 1.955936781964250315e+01
-1.662402450079587979e+00 -1.808586790958738533e+00 -1.593005346109682918e+00 -2.352193022873816375e-01 2.036787856612676251e+01
-1.494257451197226416e+00 -1.582205510038275698e+00 -1.496035519963928806e+00 -2.653569985705721557e-01 2.015470285096171210e+01
-1.684770048584634416e+00 -1.596193775153371242e+00 -1.516861962057724611e+00 -2.548491588702197497e-01 2.025932038012934200e+01
-1.693182994326855706e+00 -1.797347970926777450e+00 -1.518289072080413860e+00 -2.341101215797944946e-01 1.957632643711656328e+01
-1.530608714900517420e+00 -1.729050359702332784e+00 -1.513429589871506664e+00 -2.768984913153795802e-01 1.929762831154533487e+01
-1.574015919156248167e+00 -1.617671427623173841e+00 -1.560855422925493841e+00 -2.637322995553281757e-01 1.981716813121107279e+01
-1.583005235031979652e+00 -1.702684407058417726e+00 -1.666286339740169709e+00 -2.374622646974402507e-01 1.948399557232960788e+01
-1.699148154828980850e+00 -1.659435966095197834e+00 -1.582556158875014773e+00 -2.399987704257888765e-01 1.913952827593907458e+01
-1.761717207205066416e+00 -1.782841610368431695e+00 -1.732039918951466362e+00 -2.206360032017213868e-01 1.917301777703228538e+01
-1.664553266429795286e+00 -1.769651567911470380e+00 -1.564007236227713094e+00 -2.277123810453134389e-01 1.934096608806731510e+01
-1.526528554468962184e+00 -1.600391688331951556e+00 -1.423134871665989287e+00 -2.681657907234273885e-01 1.933689236354663521e+01
-1.718570358130868669e+00 -1.656354569117953091e+00 -1.513258974438421056e+00 -2.437516068639076217e-01 1.986539089049070483e+01
-1.647706361175670153e+00 -1.646629129257917157e+00 -1.549940075201316603e+00 -2.499265847524396733e-01 2.059970974849864689e+01
-1.700028083449616645e+00 -1.768088593042739909e+00 -1.614982472273766234e+00 -2.378559166721161411e-01 1.911991652873945213e+01
-1.588508524283668066e+00 -1.602838177754249749e+00 -1.469149804069912690e+00 -2.765510517321487782e-01 2.018362157398793499e+01
-1.607855035446069891e+00 -1.681091794022672836e+00 -1.585950372383342355e+00 -2.505223482510734456e-01 1.990495588685448070e+01
-1.627042027072451269e+00 -1.616090286619428440e+00 -1.616432973459385636e+00 -2.487243238422931491e-01 1.920985286593063535e+01
-1.630874777937514786e+00 -1.789933969591416485e+00 -1.583108056801632912e+00 -2.391493389689580695e-01 2.074405661470008511e+01
-1.617988175120907535e+00 -1.721240564022501474e+00 -1.539727050004033870e+00 -2.456294490933039754e-01 1.914878895217540489e+01
-1.658871235636048880e+00 -1.720205310251753161e+00 -1.681311551846895291e+00 -2.337308467713334892e-01 1.950480510458866945e+01
-1.549341743309462061e+00 -1.595956179126236663e+00 -1.432322727241889027e+00 -2.707265941455783143e-01 1.955733393227207984e+01
-1.605397794544225043e+00 -1.832221925071496393e+00 -1.637886091721852289e+00 -2.175252043871997998e-01 1.960727032019040905e+01
-1.406049635448068713e+00 -1.569095379409194635e+00 -1.400511063821173963e+00 -2.918185699380635434e-01 1.900929117629351595e+01
-1.497090442034344271e+00 -1.469268616251723891e+00 -1.447270163795465692e+00 -2.993716733640603422e-01 1.963203514359608448e+01
-1.669555853425750414e+00 -1.655451226654655272e+00 -1.646527295841076821e+00 -2.314977367863395585e-01 1.924288722128654072e+01
-1.584733252822522864e+00 -1.626830881367062887e+00 -1.546252909876253412e+00 -2.619710505587002913e-01 1.989650223004473517e+01
-1.685958983630333918e+00 -1.632668364304177722e+00 -1.590057458507443400e+00 -2.458507477161941956e-01 1.952519484816198769e+01
-1.728327431332211006e+00 -1.720010866771067626e+00 -1.565802879241780410e+00 -2.458947057399374359e-01 1.911234680703954680e+01
-1.778707678107080525e+00 -1.814667627054531884e+00 -1.659935077962916949e+00 -2.164972118844707971e-01 1.971921005633239687e+01
-1.671533515999279018e+00 -1.641032971791950068e+00 -1.476732033583488146e+00 -2.605380504338175029e-01 1.960930112054163388e+01
-1.575862408811025794e+00 -1.672972185199341766e+00 -1.508031552634460759e+00 -2.652669995605245745e-01 2.012317938343996460e+01
-1.475943082494134195e+00 -1.588902018391841864e+00 -1.516551644688505007e+00 -2.809453555427627869e-01 1.984499847916191939e+01
-1.665708877897245088e+00 -1.625283796703929085e+00 -1.509008381093321916e+00 -2.507866135834384558e-01 1.938838531681326316e+01
-1.613679727439861544e+00 -1.826150672932294938e+00 -1.560346481122850015e+00 -2.291581566027796057e-01 1.911324851300255645e+01
-1.623634340356965744e+00 -1.604111783161551230e+00 -1.555679728863765376e+00 -2.559709027197860642e-01 1.921667460870657251e+01
-1.664899349698544917e+00 -1.721368672055097804e+00 -1.609632853282917608e+00 -2.418133116919172210e-01 1.997655774113533766e+01
-1.670523213969122622e+00 -1.782172283127227530e+00 -1.620642652952978935e+00 -2.167718502281013038e-01 2.006547584391505268e+01
-1.744865999453100613e+00 -1.751301108180786770e+00 -1.656375831661270226e+00 -2.124027967008368378e-01 2.063166163674130615e+01
-1.744865999453100613e+00 -1.751301108180786770e+00 -1.656375831661270226e+00 -2.124027967008368378e-01 2.063166163674130615e+01
-1.484149966697014378e+00 -1.539360347913101279e+00 -1.478335745117063560e+00 -2.851810980366336068e-01 1.981593628455182809e+01
-1.723609808319809922e+00 -1.747286637768531214e+00 -1.629912282944586011e+00 -2.295878088441458686e-01 1.946750550107866218e+01
-1.625444366340389912e+00 -1.660326879029348390e+00 -1.549510937803850297e+00 -2.551567369824820908e-01 2.023638340837506178e+01
-1.612256370028756436e+00 -1.695169819028279790e+00 -1.529097718746282197e+00 -2.536016067939077523e-01 1.913142910586923762e+01
-1.609698954553035577e+00 -1.741483074801608133e+00 -1.547799675307406808e+00 -2.556857172014423973e-01 1.918472468224947036e+01
-1.564252789758008078e+00 -1.548762051844017051e+00 -1.531593989953949020e+00 -2.732240899930982181e-01 1.954483682766193553e+01
-1.651694792651359656e+00 -1.571808511506715078e+00 -1.602348360564741725e+00 -2.584116553741484523e-01 1.951191030165558971e+01
-1.640225876908774083e+00 -1.639067300033293151e+00 -1.757364951569618583e+00 -2.399237970304133327e-01 1.908269854127426512e+01
-1.709470198678634922e+00 -1.768586079212234985e+00 -1.649663510715073222e+00 -2.272368379000009320e-01 1.926692558314273995e+01
-1.580343606308255211e+00 -1.566345195992493444e+00 -1.561102762408174804e+00 -2.606748039741919598e-01 2.060434577211314888e+01
-1.626698608856129269e+00 -1.684293711824015105e+00 -1.514099508031388375e+00 -2.417133465617333776e-01 1.952418206162352021e+01
-1.643523445565527652e+00 -1.698978477692652866e+00 -1.532339249860905639e+00 -2.425622681300780847e-01 2.017641675855683658e+01
-1.673399201559565341e+00 -1.833732967622878185e+00 -1.727417208607293198e+00 -2.167087383726125083e-01 2.020216283802418289e+01
-1.616991200892445413e+00 -1.699370553806698325e+00 -1.492386225713196346e+00 -2.476931970371838432e-01 2.030295014334165415e+01
-1.694462975669247307e+00 -1.775553639650707893e+00 -1.684866254805612584e+00 -2.143382725942397649e-01 1.905042175665689896e+01
-1.579608794865545285e+00 -1.665974006806173691e+00 -1.562930334462068416e+00 -2.539105981852403104e-01 1.906596569748093728e+01
