logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -8.871652999519772339e+10 -8.871653000119044495e+10 nan
-8.871653000119044495e+10 nan -2.500000000000000052e-03 4.000000000000000000e+02 -8.870019555226928711e+10 -8.870019555826449585e+10 nan
-8.870019555826449585e+10 nan -5.000000000000000104e-03 4.000000000000000000e+02 -6.524963949755052948e+10 -6.524963950354824066e+10 nan
-6.524963950354824066e+10 8.739506241548873901e+09 -7.499999999999999722e-03 4.000000000000000000e+02 -4.885515766318161774e+10 -4.885515766918183136e+10 nan
-4.885515766918183136e+10 1.202974224968620872e+10 -1.000000000000000021e-02 4.000000000000000000e+02 -3.803707012756100464e+10 -3.803707013356372070e+10 nan
-3.803707013356372070e+10 1.593651264654269600e+10 -1.250000000000000069e-02 4.000000000000000000e+02 -2.987455435527687073e+10 -2.987455436128208542e+10 nan
-2.987455436128208542e+10 1.052219715867094421e+10 -1.500000000000000118e-02 4.000000000000000000e+02 -2.967005205644710159e+10 -2.967005206245481491e+10 nan
-2.967005206245481491e+10 5.277692051694940567e+09 -1.750000000000000167e-02 4.000000000000000000e+02 -9.595744180850093842e+09 -9.595744186860307693e+09 nan
-9.595744186860307693e+09 9.917072017794088364e+09 -2.000000000000000042e-02 4.000000000000000000e+02 -8.702595894346719742e+09 -8.702595900359434128e+09 nan
-8.702595900359434128e+09 5.740422207903222084e+09 -2.249999999999999917e-02 4.000000000000000000e+02 -7.359465641769675255e+09 -7.359465647784889221e+09 nan
-7.359465647784889221e+09 6.086649407070591927e+09 -2.499999999999999792e-02 4.000000000000000000e+02 -4.778939549480543137e+09 -4.778939555498257637e+09 nan
-4.778939555498257637e+09 1.454464815125604868e+09 -2.749999999999999667e-02 4.000000000000000000e+02 -4.749881082015419960e+09 -4.749881088035634041e+09 nan
-4.749881088035634041e+09 1.251102249644081593e+09 -2.999999999999999542e-02 4.000000000000000000e+02 -3.843339056853414059e+09 -3.843339062876128197e+09 nan
-3.843339062876128197e+09 9.826926110727496147e+08 -3.249999999999999417e-02 4.000000000000000000e+02 -3.724319596866438866e+09 -3.724319602891653061e+09 nan
-3.724319602891653061e+09 3.758540796139661074e+08 -3.499999999999999639e-02 4.000000000000000000e+02 -3.463417297652305603e+09 -3.463417303680019855e+09 nan
-3.463417303680019855e+09 1.402106917251692116e+08 -3.749999999999999861e-02 4.000000000000000000e+02 -3.402004232780894279e+09 -3.402004238811108589e+09 nan
-3.402004238811108589e+09 1.399713631467812359e+08 -4.000000000000000083e-02 4.000000000000000000e+02 -2.594248113022569180e+09 -2.594248119055283546e+09 nan
-2.594248119055283546e+09 3.937158956757690310e+08 -4.250000000000000305e-02 4.000000000000000000e+02 -2.585802764395709038e+09 -2.585802770430923462e+09 nan
-2.585802770430923462e+09 3.467376975776351690e+08 -4.500000000000000527e-02 4.000000000000000000e+02 -2.492126600979685307e+09 -2.492126607017399788e+09 nan
-2.492126607017399788e+09 4.904040258702865243e+07 -4.750000000000000749e-02 4.000000000000000000e+02 -1.918714645033496380e+09 -1.918714651073710680e+09 nan
