weight logl src1.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -8.871652999519772339e+10 1.735640402634533785e+00 -1.714537494570619991e+00 1.950065627306161531e+01
0.000000000000000000e+00 -8.870019555226928711e+10 1.240331152403392423e+00 -2.438496507430133686e+00 1.963061302034139644e+01
0.000000000000000000e+00 -6.524963949755052948e+10 1.060446660680653963e+00 -2.505209073496726280e+00 2.041077652901447337e+01
0.000000000000000000e+00 -4.885515766318161774e+10 8.733660325894483378e-01 -2.594168490330933885e+00 2.104672221087768946e+01
0.000000000000000000e+00 -3.803707012756100464e+10 1.795156797209699562e+00 -1.047775673974966848e+00 2.028415492021346722e+01
0.000000000000000000e+00 -2.987455435527687073e+10 1.827101607340381406e+00 -8.186032944991064042e-01 1.920038457712463398e+01
0.000000000000000000e+00 -2.967005205644710159e+10 1.755486460476239685e+00 -1.883009050230988635e+00 2.379690328118723386e+01
0.000000000000000000e+00 -9.595744180850093842e+09 1.552324572862119112e+00 -5.646601472940182553e-01 2.212991407785024478e+01
0.000000000000000000e+00 -8.702595894346719742e+09 2.657332370312914804e-02 -2.746221079200452220e+00 2.192062240508586157e+01
0.000000000000000000e+00 -7.359465641769675255e+09 1.702723700375583959e+00 -2.518210165892149632e-01 2.254477451372925145e+01
0.000000000000000000e+00 -4.778939549480543137e+09 7.370895807255024579e-01 -1.321372189034258016e+00 2.159024935519332544e+01
0.000000000000000000e+00 -4.749881082015419960e+09 1.163321355032955751e+00 -5.854722271967482961e-01 1.970726994762641837e+01
0.000000000000000000e+00 -3.843339056853414059e+09 1.538391903895197643e+00 3.234647233562686353e-01 2.076241635116614503e+01
0.000000000000000000e+00 -3.724319596866438866e+09 1.932469751402670965e+00 4.950482038350726199e+00 1.922533380681744930e+01
0.000000000000000000e+00 -3.463417297652305603e+09 7.435980911249018277e-01 -2.337607922379500991e+00 2.401667634120999040e+01
0.000000000000000000e+00 -3.402004232780894279e+09 1.348349791998792568e+00 2.004060430889609279e-02 2.096866641519165952e+01
0.000000000000000000e+00 -2.594248113022569180e+09 5.020830575774493099e-01 -1.973671374322138794e+00 2.366331992360928638e+01
0.000000000000000000e+00 -2.585802764395709038e+09 1.722922701627057407e+00 1.279583609134042455e+00 2.091293622739982538e+01
0.000000000000000000e+00 -2.492126600979685307e+09 3.354410560932397090e-01 9.946965443194441647e+00 1.948545077053660890e+01
0.000000000000000000e+00 -1.918714645033496380e+09 -6.797372006734878624e-01 -2.798138299515896765e+00 1.974681987226179203e+01
0.000000000000000000e+00 -1.822481466352318764e+09 1.999579170925146698e+00 -2.671700673804064063e+00 2.465631956042355100e+01
0.000000000000000000e+00 -1.554772789652404070e+09 1.079279477105915319e+00 7.583439784427520536e+00 2.065843758772079752e+01
0.000000000000000000e+00 -1.456763044600403786e+09 -7.810259173324620718e-01 -2.772446383941949311e+00 1.918277304870895250e+01
0.000000000000000000e+00 -1.162878741191678047e+09 1.172850707513894974e-01 -1.572088220169181927e+00 2.300959295300606300e+01
0.000000000000000000e+00 -1.150206868418964148e+09 1.662213975009169786e+00 1.464826786029631123e+00 2.204819745403435860e+01
0.000000000000000000e+00 -9.069193218239502907e+08 -9.780323741385341663e-01 -2.760272084718161878e+00 1.990139456330680900e+01
0.000000000000000000e+00 -7.829344773716770411e+08 -1.349658965759772400e-01 -1.434405101791499826e+00 2.011593283093129259e+01
0.000000000000000000e+00 -7.510219631980104446e+08 -7.241032399508826600e-01 -2.922399741551584995e+00 2.371813185264778667e+01
0.000000000000000000e+00 -6.771237348966375589e+08 9.482086578143231748e-01 7.252132311587504709e-01 2.072613027223956550e+01
0.000000000000000000e+00 -6.530883323294038773e+08 1.322995473472309058e+00 2.836315074529391467e+00 1.953115416188756370e+01
0.000000000000000000e+00 -6.511949077833261490e+08 1.836718075325151744e+00 3.811038890544591773e+00 2.178453601033569242e+01
