weight logl src1.lognorm src2.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -4.901199742406135201e+08 -5.096946435189398272e+00 1.980392545572025043e+00 9.484132323468783543e-01 2.010673827601149100e+01
0.000000000000000000e+00 -4.612903968219830990e+08 1.716320647260680232e+00 1.369885227125898552e+00 1.819327938463843886e-01 1.913646830497653184e+01
0.000000000000000000e+00 -4.607815219244070053e+08 -2.341026890390865312e+00 1.935939962015137183e+00 2.915758699455737180e-01 1.915923524316836080e+01
0.000000000000000000e+00 -4.467170928849122524e+08 1.752777704487296973e+00 4.439572073516355744e-01 6.436548767049088404e-02 1.999217009874681494e+01
0.000000000000000000e+00 -3.816453316985698938e+08 -4.431740742178806869e+00 1.863142301290887204e+00 7.196492379730254907e-01 1.982576072651355048e+01
0.000000000000000000e+00 -2.978497673925151229e+08 -6.232119273206757626e+00 1.570848995843750373e+00 -3.089366548652516808e-02 2.041645839354550063e+01
0.000000000000000000e+00 -2.691009283167650700e+08 1.688606731536600236e+00 -2.686045837006259873e+00 3.240049021834019438e-01 1.976416782725617338e+01
0.000000000000000000e+00 -2.607438026109360158e+08 -2.711748255261889895e-01 1.803327056542707751e+00 -4.471027811480118297e-01 2.115104652398956020e+01
0.000000000000000000e+00 -2.525956030484803319e+08 -6.144032191471881177e+00 1.491581467257537597e+00 -1.391383199246029045e-01 2.067685052785520483e+01
0.000000000000000000e+00 -2.475472415898849964e+08 -3.856303564765620528e+00 1.734605286278966929e+00 3.543080239635010287e-01 2.106777472310542620e+01
0.000000000000000000e+00 -2.325857501493548453e+08 1.630741096820909064e+00 -1.251235726384314795e+00 6.606079792109886828e-01 1.993769243382028833e+01
0.000000000000000000e+00 -2.012816211597639620e+08 -6.382820193163585287e+00 1.694441819870712962e+00 7.492755961186112756e-01 2.147995230390086974e+01
0.000000000000000000e+00 -1.629560016803844869e+08 1.289438865335270634e+00 -5.439537596467000746e+00 -3.111587507687635368e-01 2.025486446948152874e+01
0.000000000000000000e+00 -1.355727654214861095e+08 -3.341560816593270644e+00 1.417442172884722851e+00 4.557780359269063553e-01 1.922013370906525864e+01
0.000000000000000000e+00 -9.409190246927094460e+07 1.231700075897812496e+00 -2.207434276420224606e+00 2.725435987638700208e-01 2.025403686508982659e+01
0.000000000000000000e+00 -9.284794432285077870e+07 -2.656834896619560737e+00 1.546631157120874178e+00 1.174637258840216081e+00 2.208943188329655172e+01
0.000000000000000000e+00 -8.860200645151486993e+07 -7.486299983027562277e-01 1.361181123597505760e+00 1.169746611957573901e+00 2.155073935409859232e+01
0.000000000000000000e+00 -7.854956177429901063e+07 3.417740260820245624e-01 1.105832835728715935e+00 5.690522380895972621e-01 1.934756407257755839e+01
0.000000000000000000e+00 -7.502942441484263539e+07 1.233598244455809123e+00 -1.480632979820273754e+00 -5.307931828645181538e-01 2.079496298741281279e+01
0.000000000000000000e+00 -7.272581617810451984e+07 1.275037815514235007e+00 -1.825684791469847745e+00 -3.874700641282818880e-01 2.145107229284237249e+01
0.000000000000000000e+00 -6.995516644699399173e+07 8.529843400484704574e-01 -9.482752355200521066e-01 -1.626504754994931856e-01 1.974539097065235183e+01
0.000000000000000000e+00 -6.308869009531954676e+07 1.885437209390977031e+00 -6.373039961660903252e+00 1.457715607816597814e+00 2.306849414460529601e+01
0.000000000000000000e+00 -6.092239546730566770e+07 -1.725725134944704031e+00 1.067024642342975227e+00 8.417470909430844195e-01 1.984312945947057116e+01
0.000000000000000000e+00 -5.239462283069335669e+07 1.122316619114371861e+00 -6.049137946743860184e+00 6.407233542600661025e-01 2.154013583667766341e+01
0.000000000000000000e+00 -5.235872394156960398e+07 8.568236551514338828e-01 -3.234908341668952581e+00 2.948355062413110517e-02 2.084148710096269141e+01
0.000000000000000000e+00 -4.596072808277000487e+07 -6.687950094222358643e+00 1.950573830510972329e+00 9.524945149895847063e-01 2.328311101558632501e+01
0.000000000000000000e+00 -4.103557526415596902e+07 -2.243488388282442791e+00 1.264471581313536319e+00 4.969507767955556599e-01 2.209660790944844422e+01
0.000000000000000000e+00 -4.021839283441490680e+07 8.719872659265011094e-01 -7.865531286189346716e+00 9.475102585185979365e-01 1.926379071061941062e+01
0.000000000000000000e+00 -3.709004590487048775e+07 9.539284246281507507e-01 -6.030535706932923290e+00 -5.990654889465082400e-01 1.952846736197646038e+01
0.000000000000000000e+00 -3.637578507734005898e+07 1.240485242642959562e+00 -6.912511348563016966e+00 1.447968842223144925e+00 2.228511690374513421e+01
0.000000000000000000e+00 -3.554897642923732102e+07 -4.141024353907638123e+00 1.582272092794658747e+00 1.215565063410750213e+00 2.296679776191208688e+01
0.000000000000000000e+00 -3.538236570852030814e+07 -7.487933583573850527e+00 8.903813330319447772e-01 -1.307326197695524161e-01 2.157748553535270375e+01
0.000000000000000000e+00 -3.423111975452397019e+07 1.322945848869279573e+00 -1.920309749039879499e+00 -5.446615801200680451e-01 2.161642672563949574e+01
0.000000000000000000e+00 -3.255628257826424390e+07 -3.183502304905513114e+00 1.603328720589278333e+00 -1.688892040909467651e-01 2.224573016991579522e+01
0.000000000000000000e+00 -3.222206950337994099e+07 6.807613341609055624e-01 -2.562000997252613210e+00 7.022161721612585339e-02 2.089138144249828244e+01
0.000000000000000000e+00 -3.139268563638979569e+07 8.452651259250636429e-01 -2.803104728190684014e-01 5.650476944179656513e-01 2.141480365090978921e+01
0.000000000000000000e+00 -3.133830310262970999e+07 1.027635253104502766e+00 6.023406126197858867e-01 7.568624010176532302e-01 2.225305165255573314e+01
0.000000000000000000e+00 -3.129398112340663001e+07 -4.362913726757394528e+00 1.611950435719226249e+00 -8.401547879403075125e-01 1.936821129428571453e+01
