src1.lognorm src1.logkT src1.lognH
-1.546072699837857556e+00 -1.163001055599024447e-01 1.993695099887478861e+01
-1.381912874312008377e+00 -1.773328009489172352e-01 1.920121737376329918e+01
-1.514751931478049762e+00 -1.350053326526814423e-01 1.940469470568560340e+01
-1.434622978868508980e+00 -1.574074375528349279e-01 2.049871171250110891e+01
-1.570339450252058455e+00 -1.152918587749489632e-01 2.072421110463935889e+01
-1.467104834340820396e+00 -1.452784367638368934e-01 2.070650721435946195e+01
-1.433096998085569673e+00 -1.474585128355760943e-01 1.933496715484120188e+01
-1.448217708972953766e+00 -1.625434194215062966e-01 1.982752278401211399e+01
-1.448952032187568406e+00 -1.543008429954233485e-01 2.014636193258331787e+01
-1.377785404405885039e+00 -1.649655953670738917e-01 1.904001343279887948e+01
-1.408368227291049379e+00 -1.735266525592260578e-01 1.990616722890216295e+01
-1.494205558201157302e+00 -1.436444258179254696e-01 2.042980797301764184e+01
-1.517622478911137662e+00 -1.524123025078689686e-01 1.998072236149961967e+01
-1.510281523795536707e+00 -1.255488531666264507e-01 2.084862847140196251e+01
-1.479727315423909673e+00 -1.444394512141995435e-01 2.049318824858347199e+01
-1.532178790817513736e+00 -1.350590575396286575e-01 2.035080442704903447e+01
-1.466143939909568594e+00 -1.551787476668535781e-01 1.920856230748197291e+01
-1.456013577871001274e+00 -1.487207122380218571e-01 1.905370752908215337e+01
-1.451618734528786092e+00 -1.417074454879485579e-01 1.970089026084443873e+01
-1.540009604600932391e+00 -1.367297332301156132e-01 1.949981074419007854e+01
-1.397801242830036372e+00 -1.637697196357730256e-01 2.064786900024981264e+01
-1.393176274812564230e+00 -1.676000284377479055e-01 1.990802909836834189e+01
-1.433316858487449608e+00 -1.579929610223338443e-01 1.925457357715629314e+01
-1.431921152503995209e+00 -1.584114253993065269e-01 2.056295470316441154e+01
-1.350864742418281139e+00 -1.757844472038394557e-01 2.116930354007053694e+01
-1.339019491781309412e+00 -1.896053442525866828e-01 2.092062371872493287e+01
-1.306669466541775293e+00 -1.937527706013417728e-01 2.075393889672273673e+01
-1.539404745122291196e+00 -1.276759752929628178e-01 2.001089040396852070e+01
-1.452522018953643190e+00 -1.560881362606854061e-01 1.942085468318380848e+01
-1.514768012993718216e+00 -1.433865758332339979e-01 2.059145878743782632e+01
-1.306396786759341566e+00 -1.947029495690584255e-01 1.964625783709275098e+01
-1.341709471775548224e+00 -1.784336339807319760e-01 2.091795026181338457e+01
-1.449536471520156411e+00 -1.526135238381138848e-01 2.034973006930755446e+01
-1.476781912715816603e+00 -1.544928524424298288e-01 1.944462145867831282e+01
-1.424941078235852032e+00 -1.577719367271517292e-01 2.079225406822593314e+01
-1.418227902196502299e+00 -1.600716548782461501e-01 1.900824235717870181e+01
-1.428071096983227761e+00 -1.673331867505591930e-01 1.924749835914007079e+01
-1.442978399193219019e+00 -1.514553593852601132e-01 1.916035360228851658e+01
-1.416719636640759283e+00 -1.530754926772650570e-01 2.088172324834358307e+01
-1.479642273790888751e+00 -1.429111990518920905e-01 2.045417852903901590e+01
-1.543497403635862852e+00 -1.199858264704691813e-01 2.022513291070203678e+01
-1.501248155690181996e+00 -1.399207850887638216e-01 1.967693698898428778e+01
-1.499498315350551003e+00 -1.376356296177081440e-01 2.027675113949567276e+01
-1.331608424051410111e+00 -1.875590247033560587e-01 2.053547458631462419e+01
-1.476197230730231347e+00 -1.482485657802059542e-01 1.923050755482726260e+01
-1.472783193624437104e+00 -1.394483311720891017e-01 2.069575221573984791e+01
-1.362182371832480143e+00 -1.827662926165372070e-01 1.969454335000344258e+01
-1.449233184030038757e+00 -1.547008718289792917e-01 1.904639970259846038e+01
-1.438169830021124973e+00 -1.678828128945824005e-01 1.930886861131675403e+01
-1.429621114756296940e+00 -1.513558443744726922e-01 2.030411673528163163e+01
-1.477152241350708550e+00 -1.365857651671484874e-01 1.900527267341419702e+01
-1.479346159474038025e+00 -1.549440353808044790e-01 2.013290109590296950e+01
-1.481420991426481315e+00 -1.388894755071108378e-01 2.007380039943732086e+01
-1.464334269433818392e+00 -1.431104934648446125e-01 1.946606953504172566e+01
-1.537578423479532219e+00 -1.403064119377375185e-01 2.010544893414743584e+01
-1.373150914833579428e+00 -1.829202014974318224e-01 1.968292803469755370e+01
-1.414637214810501753e+00 -1.732701668189426947e-01 1.999939832082500502e+01
-1.428415187772838379e+00 -1.444616589249947403e-01 2.014855761162048253e+01
-1.531312252961493314e+00 -1.318281479349385776e-01 1.916892180514338051e+01
-1.492419151591969140e+00 -1.368139349173214114e-01 1.947000054490501952e+01
-1.395075561746883075e+00 -1.799016509560775745e-01 2.035239945719779797e+01
-1.353557048346567981e+00 -1.829326970659308493e-01 1.967528124930042566e+01
-1.554160286273715386e+00 -1.226088036098960110e-01 2.025214070009807443e+01
-1.483137999009114694e+00 -1.394291127369471361e-01 1.982551954321780130e+01
-1.431299009683729473e+00 -1.602428855763422533e-01 1.938094469891711569e+01
-1.437828857874531963e+00 -1.544770469536533852e-01 2.042062457808723153e+01
-1.464133453917519034e+00 -1.417140032472832267e-01 1.971242967603778595e+01
-1.445273387804649090e+00 -1.450999302454731854e-01 2.055551963064326770e+01
-1.450922219305628147e+00 -1.567213158492535285e-01 1.979391254215223483e+01
-1.534694497582176353e+00 -1.299503248472544392e-01 1.937967937733481705e+01
-1.375705548072768458e+00 -1.742554167597809567e-01 1.973264846913226833e+01
-1.385000449048324533e+00 -1.707292331313912115e-01 1.992712294678043961e+01
-1.398906870832425042e+00 -1.714727024013913415e-01 1.931262032789762273e+01
-1.452954480904475432e+00 -1.490071189553310305e-01 1.983819434516194846e+01
-1.305790782696194974e+00 -1.879373876228735973e-01 2.095531736526838174e+01
-1.477979351196600177e+00 -1.483358257244473677e-01 2.029308167190588108e+01
