"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src2.lognorm_mean","src2.lognorm_stdev","src2.lognorm_median","src2.lognorm_errlo","src2.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-5.279906419867810285e+00,1.147318527505053337e-01,-5.296361637816181300e+00,-5.391502851813482877e+00,-5.166216318128874718e+00,-5.532338034080279243e+00,1.191142265331078531e-01,-5.540613604754680566e+00,-5.646793005381859132e+00,-5.414075256967072036e+00,1.379735663987197158e+00,2.320247103570574621e-01,1.352128973403874390e+00,1.164493880835714812e+00,1.611443307819660831e+00,2.074247628292777534e+01,7.456546360806132201e-01,2.098755626306130750e+01,1.976576847996791031e+01,2.144777857706593238e+01
