weight logl src1.lognorm src2.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -6.865096217003552914e+08 9.108828345357321554e-01 9.935701916346408868e-01 2.466602294223509961e-01 3.332654215673054310e-01
0.000000000000000000e+00 -6.276691350447483063e+08 4.965007583243244982e-01 9.755798534453171689e-01 4.780610121356220210e-01 7.160619510144572430e-03
0.000000000000000000e+00 -4.594653226888664365e+08 1.438110709036567458e-01 9.675195139142196421e-01 4.585642141888659484e-01 3.095331601123916254e-01
0.000000000000000000e+00 -4.291361363886852860e+08 3.085414724872203029e-01 9.661986302974677754e-01 5.739621570078928814e-01 2.126668832531168896e-01
0.000000000000000000e+00 -3.831099716153593063e+08 4.047943342655044852e-01 9.622239034152532122e-01 8.869478772516413700e-01 7.016369618695061927e-02
0.000000000000000000e+00 -3.527918805081505179e+08 9.287135286345187257e-01 9.533123407469128452e-01 6.544513079994405125e-01 7.995899644139770057e-02
0.000000000000000000e+00 -3.155194667854939103e+08 5.953779146611031248e-01 9.720528277695797970e-01 3.077885023351959459e-01 3.875305404710323032e-01
0.000000000000000000e+00 -2.433715865549526513e+08 9.665211985055767174e-01 9.746904208828930383e-01 6.577360978861819252e-01 4.536483434750591126e-01
0.000000000000000000e+00 -1.699501505567726493e+08 4.890404371122237803e-01 9.326551868927555056e-01 5.986777498884449100e-01 3.204287548962027055e-01
0.000000000000000000e+00 -1.569845768222762048e+08 9.963049238376551209e-01 5.860640639410037434e-01 3.253420745226822675e-01 2.104119169091567265e-01
0.000000000000000000e+00 -1.486907515055073798e+08 7.475548278806369851e-01 9.148329908008221434e-01 2.131173681125139163e-01 1.487679242045913952e-01
0.000000000000000000e+00 -1.154329016716544777e+08 9.910407080848745442e-01 3.286553759501402716e-01 2.459847837636963686e-01 2.659109981599905304e-02
0.000000000000000000e+00 -8.885443174881908298e+07 9.998384880561453913e-01 1.104341163668641768e-01 9.911273113952790981e-01 6.806471883772990950e-02
0.000000000000000000e+00 -8.478020406894004345e+07 6.916525569449554212e-01 8.944561546130916918e-01 7.960595209070098210e-01 4.684245461266656196e-02
0.000000000000000000e+00 -8.132554114308400452e+07 1.341863667372843461e-01 9.298341538347495439e-01 3.828934908294844286e-01 4.279082847130213363e-01
0.000000000000000000e+00 -7.672500617816907167e+07 9.869265677139266169e-01 7.821431975241091017e-01 7.236794140742188741e-01 2.780662908531670308e-01
0.000000000000000000e+00 -6.986005324133366346e+07 4.523650033116503044e-01 9.255540051142518987e-01 9.206467930567416857e-01 4.713850564409625132e-01
0.000000000000000000e+00 -6.463236176104787737e+07 9.803538440733093884e-01 6.094193123049763683e-01 8.011017703396686729e-01 1.586198258523559002e-01
0.000000000000000000e+00 -6.458770895439260453e+07 1.333346946701975400e-01 9.025459136355934442e-01 6.511892344969604229e-01 3.942068339296687096e-01
0.000000000000000000e+00 -6.189226781453532726e+07 7.679343726781603374e-01 8.944717603916138016e-01 7.315815564785198566e-01 3.741238124879914251e-01
0.000000000000000000e+00 -6.125815956166888773e+07 9.952456486611221953e-01 7.182093239915321448e-01 8.623548161187926109e-01 3.939715746902539006e-01
0.000000000000000000e+00 -5.865725534071920812e+07 6.345345489606534217e-01 8.986233603356673649e-01 3.283613115019249351e-01 3.923327333530982619e-01
0.000000000000000000e+00 -5.750592211224635690e+07 7.026091539630319183e-01 8.767304470627887980e-01 6.810047941319348208e-01 2.716573856858750524e-03
0.000000000000000000e+00 -5.537333567204138637e+07 1.598753384494413510e-01 9.391585806154221228e-01 6.379744518767367367e-01 5.084767734924982019e-01
0.000000000000000000e+00 -4.948159409384243935e+07 9.823907592643742470e-01 9.672161831259229459e-02 1.684520191867087124e-01 2.172727864253862773e-01
