src1.lognorm src2.lognorm src1.logkT src1.lognH
-3.954541208568493893e+00 -4.087477068138078096e+00 9.235535525624274378e-01 2.195750141714323433e+01
-4.042736634869755541e+00 -4.072985841100384086e+00 6.830559377698164347e-01 2.194821744289311027e+01
-4.012048446882872099e+00 -4.078850844857521807e+00 7.491175980479203300e-01 2.195803611865333949e+01
-3.841656694798842864e+00 -3.988061624383115067e+00 6.062869871233633745e-01 2.210212725840655068e+01
-3.945096188473825372e+00 -4.061312815027916301e+00 7.302001695796707104e-01 2.200011783284705302e+01
-3.927873690644268834e+00 -4.086371746683195028e+00 7.518432334634153058e-01 2.197111902775784387e+01
-3.873746972134107125e+00 -4.051834428227569340e+00 7.845521942126978399e-01 2.204463790958179814e+01
-3.894946127448671191e+00 -4.044240115816269743e+00 7.286438737048213099e-01 2.200055249681205183e+01
-3.970239470857199748e+00 -4.088367707102562143e+00 7.838915761004674465e-01 2.198748668162054898e+01
-3.978466179200332853e+00 -4.082240912364341945e+00 6.862736495902239664e-01 2.196200054559750114e+01
-3.912854424671685649e+00 -4.078607050141783041e+00 7.254740891761082278e-01 2.198276086641332583e+01
-3.918134800909006898e+00 -4.089640778433015988e+00 7.169057078738949595e-01 2.197486969301719029e+01
-3.942792597300921464e+00 -4.097496909633253637e+00 8.210574697985133508e-01 2.194602097474954050e+01
-3.968325159018991855e+00 -4.110471379203341158e+00 9.393002087027648717e-01 2.186272602086139116e+01
-3.985920803177879002e+00 -4.116187995208542283e+00 8.876405400963771619e-01 2.194989441233917660e+01
-3.942235101131593034e+00 -4.085471403784739941e+00 8.238100397669485542e-01 2.194045506559453429e+01
-3.978031053028248998e+00 -4.066604706592176655e+00 6.634386869193540370e-01 2.203141575560383814e+01
-3.963739656621192431e+00 -3.972587175069193677e+00 6.450750791040398280e-01 2.210350770608291526e+01
-3.945371170957358231e+00 -4.059755242757921323e+00 8.492211716030457769e-01 2.196696865455860248e+01
-3.884885343188955176e+00 -4.088536809248304316e+00 7.100407894017430888e-01 2.198353346380898898e+01
-4.014397847025404253e+00 -4.092954720252736323e+00 1.009026755136458231e+00 2.181404999563087799e+01
-3.926573252372275391e+00 -4.110178614474326864e+00 9.586234915915829990e-01 2.193312219356028336e+01
-3.885043588836987638e+00 -3.975786256787466222e+00 5.488919097508764278e-01 2.210112501806847263e+01
-4.017533837737699898e+00 -4.099739456143264960e+00 1.224078184577813033e+00 2.187683246733154974e+01
-4.112474170904509840e+00 -4.104305625717488581e+00 7.586729079201262049e-01 2.196223575172531639e+01
-3.931393881077492658e+00 -4.115710273314745038e+00 1.019513800396065761e+00 2.191225767612087338e+01
-3.908166402583648669e+00 -4.091009576664030867e+00 7.773665475989615103e-01 2.198612634722859838e+01
-3.976757011742661163e+00 -4.093653999365153950e+00 8.106177637734806041e-01 2.199375920583347721e+01
-4.127294925346169485e+00 -4.110560541453171624e+00 1.126877167104887167e+00 2.185732543644842707e+01
-3.861284581766679658e+00 -4.092529847364840379e+00 8.665614394399954179e-01 2.196017840541466626e+01
-3.871506404807523616e+00 -4.006289095993789573e+00 6.320694929935617434e-01 2.206167659956421545e+01
-3.843892471468588035e+00 -4.052750521006299955e+00 6.936685884710829253e-01 2.205026064303089228e+01
-4.013534207475411009e+00 -4.172559179099893711e+00 9.295963165641525361e-01 2.186036857255493970e+01
-3.951088278913617913e+00 -4.097289312393587402e+00 8.045936670434332694e-01 2.193868003770278463e+01
-3.944055218640354354e+00 -4.098183315624110534e+00 1.028254682442651280e+00 2.189710374386039149e+01
-3.824294271531782918e+00 -4.008471567832609495e+00 6.662080980845737077e-01 2.206249832560194335e+01
-3.923440582022569068e+00 -4.125146463942376052e+00 1.076368226051358956e+00 2.190004897653232163e+01
-3.838397934464491179e+00 -4.068931865352872101e+00 6.901973278189461602e-01 2.204720147489877036e+01
-3.923014219354352683e+00 -4.056455753146281928e+00 7.019489873563904414e-01 2.197993541706698650e+01
-3.970994025431134666e+00 -4.137694560157648027e+00 8.977737922718451724e-01 2.189001212916807759e+01
-3.955148691288466800e+00 -4.032135288354884217e+00 7.382667544099761336e-01 2.203269585145120502e+01
-4.011718879729737175e+00 -4.066603670210078292e+00 9.858885746898400360e-01 2.200062884547455155e+01
-3.998499340214969777e+00 -4.093526551045741257e+00 1.105815440728367349e+00 2.190945901208569069e+01
-3.983049973071666194e+00 -4.084098827888471561e+00 7.437922790604243328e-01 2.190225654566864932e+01
-3.978466179200332853e+00 -4.082240912364341945e+00 6.862736495902239664e-01 2.196200054559750114e+01
-3.802879381119877777e+00 -4.040832332817588579e+00 6.116430252447384586e-01 2.205511668846835605e+01
-3.955105518974889378e+00 -4.082359962499549688e+00 1.004752171954736983e+00 2.191989340985829315e+01
-3.968990760936904394e+00 -4.044903314820356144e+00 7.338935017781786918e-01 2.200150007645462580e+01
-4.016576331644224673e+00 -4.100279109768749208e+00 8.771309933405173620e-01 2.193627805093477434e+01
-4.005565738334737169e+00 -4.079098602706246801e+00 8.510288852426624029e-01 2.191285983266691417e+01
-4.004100088432528182e+00 -4.165329223284855331e+00 9.668242203497878773e-01 2.187434613950514262e+01
-3.984924668411756521e+00 -4.101779550834116606e+00 1.058711298379452881e+00 2.186229168088043906e+01
-3.884189106321707108e+00 -4.035014907317207467e+00 6.711120918973287885e-01 2.203634328003718323e+01
-3.978425571580862297e+00 -4.133649831503928951e+00 1.200910693985345556e+00 2.187455266797906717e+01
-3.943040962664482230e+00 -4.105672707275221711e+00 9.026699128074493483e-01 2.193384903817391418e+01
-3.850897906573798934e+00 -3.975690673096764272e+00 5.858539269142593042e-01 2.209226797620916471e+01
-4.024355506325028031e+00 -4.146570816745121846e+00 1.044656674406907015e+00 2.190147065165285056e+01
-4.006356870209129895e+00 -4.060406926797870852e+00 7.032871131657350006e-01 2.197933972023915317e+01
-4.006848343068075025e+00 -4.098737552038698162e+00 8.801408595795070511e-01 2.192561012813480659e+01
-3.936548672347714550e+00 -4.080201045953348427e+00 6.964707594744956598e-01 2.197383335609832855e+01
-4.005127131770704452e+00 -4.090205297969024656e+00 7.749680306732793511e-01 2.194789864777862221e+01
-3.918989761984612130e+00 -4.076619520356549842e+00 7.401103996564055709e-01 2.197516204695798336e+01
-3.921153118947701799e+00 -4.145335512586138194e+00 1.378065028654805957e+00 2.175870968890976442e+01
-3.933171856251043152e+00 -4.081137388780856412e+00 7.541589216928830108e-01 2.196306411049672391e+01
-3.904722253939403309e+00 -3.979502087547388989e+00 8.013498101941101126e-01 2.203400349681121995e+01
-3.933412442221817962e+00 -4.061865660960272351e+00 7.669301598368825079e-01 2.199837549330252529e+01
-4.008648959305213921e+00 -4.052618565030774889e+00 7.681402036502387176e-01 2.199013869422419987e+01
-3.945309280429069254e+00 -4.061828101215416709e+00 7.977361389602788400e-01 2.190705446000158929e+01
-3.908057841656415121e+00 -4.120638187347756443e+00 9.355834924826857968e-01 2.191092074491113095e+01
-4.004415813165243421e+00 -4.112925676519473939e+00 9.977744082190969088e-01 2.190350969643310464e+01
-3.956818266582962096e+00 -4.088882451179706834e+00 9.071533905656390395e-01 2.203407845593514125e+01
-4.023198266365973552e+00 -4.111617545752045189e+00 8.152934004743774832e-01 2.187258980297303523e+01
-3.824780434725891354e+00 -4.048148313392775144e+00 5.936797720786919363e-01 2.205321174286117270e+01
-3.858145420255690183e+00 -4.069440912989054304e+00 6.691458954380202773e-01 2.200752989426488071e+01
-3.870224748771528667e+00 -4.101160412538893851e+00 8.299998956579195397e-01 2.198173313286154240e+01
-3.976187775856601547e+00 -4.130186646486090574e+00 1.179750434775793000e+00 2.182612732732260952e+01
-3.871472065687605379e+00 -4.052537704692809939e+00 6.743173708963488000e-01 2.199553154347100303e+01
-3.864530121434892607e+00 -4.082030992179520368e+00 7.941064540132394267e-01 2.196573415248426642e+01
-3.994877653312228105e+00 -4.150087860765091285e+00 8.050205265293663981e-01 2.190972893386430798e+01
