"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.192927392129888631e+00,1.044561574349236466e-01,-4.213835098355688480e+00,-4.291640409967791392e+00,-4.087649861761460279e+00,9.065059031572249015e-01,2.853012834930172548e-01,8.781366082705894804e-01,5.973539305153634515e-01,1.240952813194688087e+00,2.244033107209004285e+01,1.001995370622598136e-01,2.244335979892661470e+01,2.233812069586157634e+01,2.254048374193336102e+01
