"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-5.565207378483903788e+00,2.264387568115514004e-01,-5.606075395273166784e+00,-5.782497763251095435e+00,-5.341833928568064493e+00,1.873003689959211293e+00,5.476870585431764527e-01,1.777869923985313960e+00,1.358854491052468028e+00,2.424637410557285655e+00,2.106784074016130504e+01,7.929317019451251891e-01,2.135507160959669193e+01,2.009035312882708979e+01,2.176220522305359140e+01
