09:26:55 [ultranest] [DEBUG] ReactiveNestedSampler: dims=3+0, resume=True, log_dir=/home/orion51/Desktop/Research/spectral_fitting/FGL_spectral_fitting/Individual_sources/2CXOJ044308.1+361310/powerlaw_out_, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
09:26:55 [ultranest] [INFO] Sampling 400 live points from prior ...
09:26:56 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
09:26:56 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
09:26:56 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
09:26:56 [ultranest] [DEBUG] iteration=0, ncalls=401, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-168406384623.70, Lmax=-15.45
09:26:56 [ultranest] [DEBUG] iteration=27, ncalls=429, regioncalls=1160, ndraw=40, logz=-431348224.19, remainder_fraction=100.0000%, Lmin=-405949539.69, Lmax=-15.45
09:26:56 [ultranest] [DEBUG] iteration=40, ncalls=445, regioncalls=1800, ndraw=40, logz=-106616444.58, remainder_fraction=100.0000%, Lmin=-106042197.35, Lmax=-15.45
09:26:56 [ultranest] [DEBUG] iteration=71, ncalls=477, regioncalls=3080, ndraw=40, logz=-6928649.04, remainder_fraction=100.0000%, Lmin=-6337630.96, Lmax=-15.45
09:26:56 [ultranest] [DEBUG] iteration=80, ncalls=488, regioncalls=3520, ndraw=40, logz=-3714582.20, remainder_fraction=100.0000%, Lmin=-3505176.46, Lmax=-15.45
09:26:56 [ultranest] [DEBUG] iteration=90, ncalls=499, regioncalls=3960, ndraw=40, logz=-1848637.14, remainder_fraction=100.0000%, Lmin=-1432808.81, Lmax=-15.45
09:26:56 [ultranest] [DEBUG] iteration=116, ncalls=530, regioncalls=5200, ndraw=40, logz=-245969.08, remainder_fraction=100.0000%, Lmin=-235714.20, Lmax=-15.45
09:26:56 [ultranest] [DEBUG] iteration=120, ncalls=535, regioncalls=5400, ndraw=40, logz=-183761.00, remainder_fraction=100.0000%, Lmin=-160535.23, Lmax=-15.45
09:26:56 [ultranest] [DEBUG] iteration=147, ncalls=570, regioncalls=6800, ndraw=40, logz=-44889.77, remainder_fraction=100.0000%, Lmin=-44792.63, Lmax=-15.45
09:26:56 [ultranest] [DEBUG] iteration=160, ncalls=586, regioncalls=7440, ndraw=40, logz=-21143.99, remainder_fraction=100.0000%, Lmin=-18788.48, Lmax=-15.45
09:26:56 [ultranest] [DEBUG] iteration=185, ncalls=615, regioncalls=8600, ndraw=40, logz=-7279.54, remainder_fraction=100.0000%, Lmin=-6817.43, Lmax=-15.45
09:26:56 [ultranest] [DEBUG] iteration=200, ncalls=635, regioncalls=9400, ndraw=40, logz=-3981.33, remainder_fraction=100.0000%, Lmin=-3651.68, Lmax=-15.45
09:26:57 [ultranest] [DEBUG] iteration=228, ncalls=670, regioncalls=10800, ndraw=40, logz=-1362.55, remainder_fraction=100.0000%, Lmin=-1326.37, Lmax=-15.45
09:26:57 [ultranest] [DEBUG] iteration=240, ncalls=684, regioncalls=11360, ndraw=40, logz=-922.92, remainder_fraction=100.0000%, Lmin=-886.52, Lmax=-15.45
09:26:57 [ultranest] [DEBUG] iteration=266, ncalls=723, regioncalls=12920, ndraw=40, logz=-375.72, remainder_fraction=100.0000%, Lmin=-338.73, Lmax=-15.45
09:26:57 [ultranest] [DEBUG] iteration=280, ncalls=748, regioncalls=13920, ndraw=40, logz=-221.53, remainder_fraction=100.0000%, Lmin=-189.04, Lmax=-15.45
09:26:57 [ultranest] [DEBUG] iteration=303, ncalls=782, regioncalls=15280, ndraw=40, logz=-106.52, remainder_fraction=100.0000%, Lmin=-100.04, Lmax=-15.45
09:26:57 [ultranest] [DEBUG] iteration=320, ncalls=807, regioncalls=16280, ndraw=40, logz=-95.46, remainder_fraction=100.0000%, Lmin=-90.62, Lmax=-15.45
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] iteration=378, ncalls=813, regioncalls=16520, ndraw=40, logz=-93.24, remainder_fraction=100.0000%, Lmin=-90.62, Lmax=-15.45
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] iteration=381, ncalls=814, regioncalls=16560, ndraw=40, logz=-93.20, remainder_fraction=100.0000%, Lmin=-90.62, Lmax=-15.45
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
09:26:57 [ultranest] [DEBUG] Plateau detected at L=-9.061744e+01, not replacing live point.
