src1.lognorm src2.lognorm src1.logkT src1.lognH
-2.563847517464219905e+00 -2.476733505120328971e+00 1.472030225395979386e-01 2.198104357495225614e+01
-2.477520676493816687e+00 -2.336587039507318941e+00 1.020862509729676404e-01 2.210957679551464139e+01
-2.718950559995876759e+00 -2.562106647973040552e+00 1.867577170704319833e-01 2.198860031126065451e+01
-2.492455465595721620e+00 -2.380888032129365506e+00 1.357486231240594421e-01 2.209795097977578848e+01
-2.521432150428426056e+00 -2.299251008716185929e+00 9.817381966179494768e-02 2.208782427398128689e+01
-2.434388636361398461e+00 -2.378264315395904660e+00 1.126643417442436679e-01 2.196591303355688041e+01
-2.337217132094414396e+00 -2.145248232672431143e+00 5.293703314236797297e-02 2.218933864770785647e+01
-2.478759797999742887e+00 -2.243913983414162594e+00 8.584609235809237404e-02 2.206973130479267908e+01
-2.132890308829971993e+00 -1.977419337294440638e+00 9.472520211863511008e-03 2.215581917922502697e+01
-2.313033792752301920e+00 -2.147452855618891654e+00 5.404176270345928401e-02 2.219901828066131344e+01
-2.313888140128057991e+00 -2.238496826377638804e+00 6.320467721983558107e-02 2.211253835360679432e+01
-2.533724738575698687e+00 -2.411206883225730735e+00 1.281488790596929661e-01 2.210181499879257316e+01
-2.161983088511007622e+00 -2.039203591958631989e+00 2.589840059139936201e-02 2.224414535634129919e+01
-2.393740213425564534e+00 -2.231803211600020376e+00 8.410300812739501808e-02 2.218829356331124814e+01
-2.180358852361106159e+00 -2.041412848230945265e+00 2.703231741639955388e-02 2.221568338959735911e+01
-2.498414192399232903e+00 -2.272663443492371371e+00 1.007860957887056763e-01 2.209321715522277074e+01
-2.434018353641099530e+00 -2.303132589258168217e+00 9.082288022450946130e-02 2.218535901920917297e+01
-2.429943486304846800e+00 -2.213157360979019828e+00 7.904297206404997667e-02 2.217545501082271997e+01
-2.394499251277318663e+00 -2.222961411489114525e+00 7.107102645276208719e-02 2.218208400154859561e+01
-2.383209793131546128e+00 -2.290305137918312361e+00 8.974331346383612740e-02 2.216569554051065083e+01
-2.351425001889088762e+00 -2.217105985702992221e+00 8.009497400267573397e-02 2.216158067550544786e+01
-2.407241733556364949e+00 -2.357556663524746909e+00 9.253072390435734818e-02 2.199092469665585270e+01
-2.315184891323116112e+00 -2.187635206073061056e+00 5.244257047430833651e-02 2.214926554452831198e+01
-2.670981527593907501e+00 -2.527042697640894175e+00 1.781542427576616738e-01 2.193229569645841792e+01
-2.425796762716650790e+00 -2.303095015682623092e+00 9.697618168483046475e-02 2.218064890660605926e+01
