weight logl src1.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -8.265791547332130671e+08 9.927170955588277002e-01 4.867308414581419385e-01 2.824468585989968750e-01
0.000000000000000000e+00 -6.152551747762939930e+08 9.689311353716899555e-01 3.448335380643750003e-01 3.174596552625631452e-01
0.000000000000000000e+00 -4.777750847861657739e+08 9.840353796992250546e-01 9.600300602527347404e-01 3.728366055868894691e-01
0.000000000000000000e+00 -4.628767850798156261e+08 9.895771016502423745e-01 7.000858104553027150e-01 4.161574615998503424e-01
0.000000000000000000e+00 -4.172382831034476757e+08 9.549969118008108104e-01 2.495190264866111729e-01 2.413008770420077553e-01
0.000000000000000000e+00 -3.808666912265095711e+08 9.814535181573678102e-01 1.790318801399187754e-01 2.924972113507379179e-01
0.000000000000000000e+00 -3.074745972000485063e+08 9.400817168907280585e-01 3.259035655583810698e-01 3.155696897835350567e-01
0.000000000000000000e+00 -3.073328325035526156e+08 9.514012327675021030e-01 9.160442468798981608e-01 3.380029281144947273e-02
0.000000000000000000e+00 -2.714945605716605186e+08 9.278630299097504475e-01 3.316773620693810321e-01 2.775668394869810207e-01
0.000000000000000000e+00 -2.141061040040254891e+08 9.192566993028815636e-01 2.579671547096681339e-01 1.158454193880570360e-01
0.000000000000000000e+00 -1.759017907439940274e+08 9.276562061374451496e-01 9.259375509382716807e-01 1.018877409730549743e-01
0.000000000000000000e+00 -1.731621415064722002e+08 9.256237486552538751e-01 5.378195259417077878e-01 2.356136554474151934e-01
0.000000000000000000e+00 -1.699003102408090830e+08 9.228821491585150749e-01 8.087036695461857772e-01 2.399963549821937381e-02
0.000000000000000000e+00 -1.436901857166798115e+08 9.174711809364406445e-01 7.277985066922444402e-01 2.573746890099209983e-01
0.000000000000000000e+00 -1.124954752036392987e+08 9.859495848847816823e-01 9.319981992711895424e-01 5.895352435772469590e-01
0.000000000000000000e+00 -1.102961745644297302e+08 9.319362373852434489e-01 8.579653718141558860e-01 4.401847681094899212e-01
0.000000000000000000e+00 -7.941062261577422917e+07 9.485912433821732659e-01 6.903661260460068894e-01 5.142552311508159502e-01
0.000000000000000000e+00 -5.856688086874569207e+07 8.783445081457516013e-01 8.571888567873099385e-01 1.816778199041063635e-01
0.000000000000000000e+00 -5.561201831586400419e+07 8.883632750714977044e-01 5.702405336045439643e-01 3.573984394323117542e-01
0.000000000000000000e+00 -5.387095330525077879e+07 8.595942725832192988e-01 3.059170569737519330e-01 2.787127835680022203e-01
0.000000000000000000e+00 -4.924216351103941351e+07 9.309074444332221532e-01 7.303751140886682869e-01 5.293941739595292573e-01
0.000000000000000000e+00 -4.830490823312157393e+07 8.465922737411540888e-01 3.049258274393658041e-01 5.282613436677685570e-02
0.000000000000000000e+00 -3.576404905251622945e+07 8.547071140943127698e-01 7.394186509574279809e-01 1.163948111428004806e-01
0.000000000000000000e+00 -2.868771506676777825e+07 8.865255620844889606e-01 1.517539060211888780e-01 3.048960248722014654e-01
0.000000000000000000e+00 -2.842033311388537288e+07 9.041198350971092479e-01 8.490265402016818896e-01 5.341837820856825125e-01
0.000000000000000000e+00 -2.655300800850062817e+07 8.436392282120566133e-01 8.541078649748545804e-01 1.525119551135185603e-01
0.000000000000000000e+00 -2.417434333529731259e+07 9.464382147286619640e-01 4.808914573277812687e-01 5.383281569724880367e-01
0.000000000000000000e+00 -2.258746657191458344e+07 9.325503774846121141e-01 7.344890062479141335e-01 6.070085381674609204e-01
