11:11:59 [ultranest] [DEBUG] ReactiveNestedSampler: dims=3+0, resume=True, log_dir=/home/orion51/Desktop/Research/spectral_fitting/FGL_spectral_fitting/Individual_sources/2CXOJ223708.5+183939/powerlaw_out_, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
11:11:59 [ultranest] [INFO] Sampling 400 live points from prior ...
11:12:00 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
11:12:00 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
11:12:00 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
11:12:00 [ultranest] [DEBUG] iteration=0, ncalls=401, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-26016687822.69, Lmax=-9.58
11:12:00 [ultranest] [DEBUG] iteration=30, ncalls=432, regioncalls=1280, ndraw=40, logz=-188869402.63, remainder_fraction=100.0000%, Lmin=-180223716.22, Lmax=-9.58
11:12:00 [ultranest] [DEBUG] iteration=40, ncalls=442, regioncalls=1680, ndraw=40, logz=-32664264.64, remainder_fraction=100.0000%, Lmin=-27625198.99, Lmax=-9.58
11:12:01 [ultranest] [DEBUG] iteration=69, ncalls=476, regioncalls=3040, ndraw=40, logz=-2859645.82, remainder_fraction=100.0000%, Lmin=-2816405.90, Lmax=-9.58
11:12:01 [ultranest] [DEBUG] iteration=80, ncalls=488, regioncalls=3520, ndraw=40, logz=-1744754.63, remainder_fraction=100.0000%, Lmin=-1483127.77, Lmax=-9.58
11:12:01 [ultranest] [DEBUG] iteration=90, ncalls=501, regioncalls=4040, ndraw=40, logz=-1073685.50, remainder_fraction=100.0000%, Lmin=-966517.29, Lmax=-9.58
11:12:01 [ultranest] [DEBUG] iteration=114, ncalls=531, regioncalls=5240, ndraw=40, logz=-142922.40, remainder_fraction=100.0000%, Lmin=-99644.78, Lmax=-9.58
11:12:01 [ultranest] [DEBUG] iteration=120, ncalls=538, regioncalls=5520, ndraw=40, logz=-61494.76, remainder_fraction=100.0000%, Lmin=-57680.38, Lmax=-9.58
11:12:01 [ultranest] [DEBUG] iteration=146, ncalls=571, regioncalls=6840, ndraw=40, logz=-10827.43, remainder_fraction=100.0000%, Lmin=-10681.44, Lmax=-9.58
11:12:01 [ultranest] [DEBUG] iteration=160, ncalls=588, regioncalls=7520, ndraw=40, logz=-6246.42, remainder_fraction=100.0000%, Lmin=-6153.25, Lmax=-9.58
11:12:01 [ultranest] [DEBUG] iteration=180, ncalls=612, regioncalls=8480, ndraw=40, logz=-2679.99, remainder_fraction=100.0000%, Lmin=-2372.49, Lmax=-9.58
11:12:01 [ultranest] [DEBUG] iteration=200, ncalls=635, regioncalls=9400, ndraw=40, logz=-998.72, remainder_fraction=100.0000%, Lmin=-981.91, Lmax=-9.58
11:12:01 [ultranest] [DEBUG] iteration=230, ncalls=668, regioncalls=10720, ndraw=40, logz=-340.82, remainder_fraction=100.0000%, Lmin=-311.91, Lmax=-9.58
11:12:01 [ultranest] [DEBUG] iteration=240, ncalls=680, regioncalls=11200, ndraw=40, logz=-209.37, remainder_fraction=100.0000%, Lmin=-196.40, Lmax=-9.58
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] iteration=266, ncalls=717, regioncalls=12680, ndraw=40, logz=-93.93, remainder_fraction=100.0000%, Lmin=-88.67, Lmax=-9.58
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
11:12:01 [ultranest] [DEBUG] Plateau detected at L=-8.867286e+01, not replacing live point.
