src1.lognorm src2.lognorm src3.lognorm src1.logkT src1.lognH
-3.541804341843613813e+00 -4.060593973841677418e+00 -4.004147825838177077e+00 1.279953030293305982e+00 2.202994300519441850e+01
-3.557380906275207977e+00 -4.066794350242086686e+00 -4.056377549101402025e+00 1.314823992036135092e+00 2.202921286963174197e+01
-3.538126470708239601e+00 -4.013080965613261775e+00 -4.058602148255376463e+00 1.429120474219925274e+00 2.203959813023517000e+01
-3.516896627320734048e+00 -4.090337449561738836e+00 -4.081312182359894791e+00 1.446764258134221492e+00 2.200593845204917187e+01
-3.556458212521804718e+00 -4.035958045876059330e+00 -4.066719076530194599e+00 1.399536071470925069e+00 2.202487958759990860e+01
-3.536794406629844900e+00 -4.068620452524243092e+00 -4.137829686945194041e+00 1.365241929288952605e+00 2.200477749964769458e+01
-3.569200760809105866e+00 -4.043330841817486032e+00 -3.948250326225009488e+00 1.437294787166252252e+00 2.198117550499527439e+01
-3.511997602691053544e+00 -4.004230530979484115e+00 -4.091377976682552209e+00 1.465176121689141020e+00 2.204791933319819464e+01
-3.526571996037857204e+00 -4.085208741106557184e+00 -3.992747318411703716e+00 1.472966853208650839e+00 2.199588231933148208e+01
-3.584338167463377189e+00 -4.060145107048152013e+00 -4.165144201569546567e+00 1.462224104986048712e+00 2.192648349037810007e+01
-3.556773216620577216e+00 -4.057283698713122888e+00 -4.009874219643812410e+00 1.259264337442977499e+00 2.200939397766504158e+01
-3.549211635620300953e+00 -4.053045834810598436e+00 -4.012754391672295640e+00 1.472567095102951917e+00 2.197522781834426553e+01
-3.579595758914213555e+00 -4.098150718045573626e+00 -3.951758560575655110e+00 1.428626311624869416e+00 2.195661600400004687e+01
-3.531779526313155948e+00 -4.079738587263269878e+00 -4.062644771858061610e+00 1.403043113816270004e+00 2.202030502928850098e+01
-3.516908938632842485e+00 -4.068486740882606867e+00 -4.073191192381965919e+00 1.451734611390408602e+00 2.202567570944534481e+01
-3.549634090778525319e+00 -4.049913435551033558e+00 -3.920202437699254361e+00 1.348273191618991618e+00 2.203176277088615365e+01
-3.557449924865652591e+00 -4.078089109021122205e+00 -4.125051680072294502e+00 1.295870544944110136e+00 2.206077008732273370e+01
-3.539664087290691263e+00 -4.099490099113829444e+00 -4.040707228217637947e+00 1.467705024371700695e+00 2.200271083545160167e+01
-3.571316299196249489e+00 -4.115644479249999321e+00 -3.997823753368185073e+00 1.453371961254479316e+00 2.196456525420945383e+01
-3.545513478037399580e+00 -4.049918661824498223e+00 -4.004009751457898503e+00 1.461671525189736975e+00 2.200751709389122723e+01
-3.515058693541828205e+00 -4.094594196512858275e+00 -4.170861941220746161e+00 1.422760036767388048e+00 2.195230358192131703e+01
-3.547675412707450349e+00 -4.122236391060960514e+00 -4.238637610582136617e+00 1.403767439044769638e+00 2.194915300084627319e+01
-3.535296832123208333e+00 -4.055458010974247074e+00 -3.985658684943328645e+00 1.475573205386046638e+00 2.199004418141420558e+01
-3.530469773708148296e+00 -4.112248583603426155e+00 -3.938981062525998667e+00 1.476103392221613131e+00 2.197418315785284548e+01
-3.542260242045451868e+00 -4.050682213998891612e+00 -4.028639654553943572e+00 1.230624984770161134e+00 2.203661499463046880e+01
-3.559536911081421451e+00 -4.059993891180770476e+00 -4.162459595659234957e+00 1.344674140836147558e+00 2.200256218109485573e+01
-3.524366355610769830e+00 -4.058096774545435714e+00 -3.960476032636422339e+00 1.391656484787439307e+00 2.202798391307454651e+01
-3.548798803494538134e+00 -4.038344263415968527e+00 -4.081357150938499601e+00 1.456825974192063278e+00 2.201589601514249139e+01
