weight logl src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -3.510260522140862427e+11 6.059384010220487671e-01 9.896180908022305101e-01 2.776558173065013513e-02 2.498982206550197649e-01
0.000000000000000000e+00 -8.105659393862701416e+10 9.907751412751584219e-01 2.002715051190888662e-01 3.086064620056949703e-02 7.031341456272071078e-01
0.000000000000000000e+00 -6.248529459349257660e+10 9.673164994893913571e-01 5.028119748713212322e-01 8.532669386328517458e-02 1.995160780147510193e-01
0.000000000000000000e+00 -4.123760776141171265e+10 9.391593842146296334e-01 7.858320839565102744e-02 7.440269370183039133e-02 3.553829187911516918e-02
0.000000000000000000e+00 -3.478133658319770050e+10 7.303443679177035186e-01 8.792345160217657218e-01 1.852692948154399666e-02 1.605566202113448693e-01
0.000000000000000000e+00 -2.668978142699453354e+10 6.038944470287805899e-01 8.793775424751584247e-01 2.976962848459907551e-02 5.515351363193743417e-02
0.000000000000000000e+00 -2.591764813404545212e+10 9.158621101824035993e-01 1.995769457832388127e-01 1.154894810457141041e-02 6.971842533576600998e-01
0.000000000000000000e+00 -2.324918562610257721e+10 9.744439775491954281e-01 7.819884393954283919e-01 1.426613068284635633e-01 2.470076386024572246e-01
0.000000000000000000e+00 -2.213540706400072479e+10 9.747942980558949033e-01 3.285240543723983997e-01 9.830260032966764427e-02 6.561604423180865675e-01
0.000000000000000000e+00 -1.896018809730216980e+10 9.163754098866039310e-01 6.612093369801237408e-01 3.233013317368804707e-03 7.229684003854519592e-01
0.000000000000000000e+00 -1.377018565777236176e+10 5.405527670246484950e-01 8.905129198361437792e-01 4.004782840193887861e-02 6.354445793127418973e-01
0.000000000000000000e+00 -9.103551752550693512e+09 9.836852376301523648e-01 3.046329899486257542e-01 1.812339324983612832e-01 5.491870718265696727e-01
0.000000000000000000e+00 -5.825308366994408607e+09 5.337780053277607628e-01 9.548677534353788854e-01 9.792198808317171821e-01 2.001960570064080791e-01
0.000000000000000000e+00 -5.628905014853405952e+09 9.815516597572099267e-01 4.399656057879661741e-01 1.710806999412198826e-01 6.422092563955470457e-01
0.000000000000000000e+00 -4.841649407095765114e+09 9.531787048070241575e-01 2.145400395867153032e-01 5.157680693727240140e-02 7.553151653953893430e-01
0.000000000000000000e+00 -4.454905027063183784e+09 8.403329099570181482e-01 7.643739665661669624e-01 5.468671484981157960e-02 6.201983080786738212e-01
0.000000000000000000e+00 -4.267346864444794655e+09 9.973396886219895174e-01 6.792465917334642445e-01 9.945173432319783791e-01 3.065873769172791086e-01
0.000000000000000000e+00 -4.245040883727066994e+09 9.314452807519694177e-01 8.356964563673544566e-01 1.867273704595393546e-01 2.233478459946378614e-01
0.000000000000000000e+00 -3.520487335192911148e+09 9.944174237804914718e-01 6.058915266352504769e-02 2.899859776633540998e-01 4.999865702982497773e-02
0.000000000000000000e+00 -3.070362669057220459e+09 2.667192504705386824e-01 8.044513916462757708e-01 5.069893529600777438e-02 5.668323958486043423e-03
