"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.480365732133645196e+00,3.421529983938160213e-01,-4.491559688772818859e+00,-4.817966640392263855e+00,-4.131407845870677775e+00,1.923731461646299712e+00,4.827943410096220411e-01,1.909469693885194275e+00,1.442732744378604437e+00,2.412091181157872022e+00,2.292196467841168683e+01,1.005757495394193485e-01,2.292212071158672870e+01,2.282155042560446034e+01,2.302307836214453829e+01
