weight logl src1.lognorm src2.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -1.177586749108150330e+11 7.457610027453349666e-01 9.616824137423689578e-01 1.679251295822747903e-02 5.533242685394197391e-01
0.000000000000000000e+00 -3.831161882741084290e+10 3.036258949307019117e-01 9.669326493630862052e-01 8.733874688274101405e-02 3.644334890643011748e-01
0.000000000000000000e+00 -3.264160294035759735e+10 7.106886881306553327e-01 8.976676418881882613e-01 1.830242691529981869e-02 2.714911102796593312e-01
0.000000000000000000e+00 -7.989992314310195923e+09 9.615981052611648483e-01 1.706682664500720481e-01 1.302247250571095805e-01 5.615851091095066527e-01
0.000000000000000000e+00 -6.819279157921689034e+09 6.720905466468100053e-01 8.163835141617848956e-01 4.513421236567505268e-03 2.883136325226592911e-01
0.000000000000000000e+00 -6.309820466413578987e+09 9.753685530781226465e-01 6.213139087538666061e-02 9.602075268732999103e-01 2.493382313760253988e-01
0.000000000000000000e+00 -6.222817780463397026e+09 7.694801657717709187e-01 8.439259796219366061e-01 4.449155721088060567e-02 2.245560496911362947e-01
0.000000000000000000e+00 -3.988968839636856556e+09 1.576430908034642808e-02 8.683818306292206968e-01 8.802756422031099426e-02 1.965146935229286074e-01
0.000000000000000000e+00 -3.069726809935536385e+09 5.407819666099229483e-01 8.569540884248466606e-01 8.485362708073984628e-02 4.381346873825047172e-01
0.000000000000000000e+00 -2.722631780415532112e+09 9.778635711076116843e-01 9.144376074432232215e-01 2.808400064283768094e-01 2.000049494792439653e-01
0.000000000000000000e+00 -2.539714353404025078e+09 9.819253901557143394e-01 8.667756690206123160e-01 9.264377454947636537e-02 7.337111474234270236e-01
0.000000000000000000e+00 -2.062110201315760136e+09 9.961418378512157945e-01 4.129330315525724382e-01 6.727078826964636438e-01 2.352773165699524327e-01
0.000000000000000000e+00 -1.804511083505513191e+09 9.173814805601202549e-01 8.563835631519978175e-01 9.135837775254634918e-01 1.170344453329984491e-01
0.000000000000000000e+00 -1.562169621863995075e+09 4.851429197921752756e-01 8.841077716324986513e-01 1.573099867935909835e-01 1.970131641124106547e-02
