logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -2.100468566231119037e+08 -2.100468626158261895e+08 nan
-2.100468626158261895e+08 nan -2.500000000000000052e-03 4.000000000000000000e+02 -6.277948143303020298e+07 -6.277948742824448645e+07 nan
-6.277948742824448645e+07 nan -5.000000000000000104e-03 4.000000000000000000e+02 -1.360115252192049846e+07 -1.360115851963478513e+07 nan
-1.360115851963478513e+07 5.430145693375812471e+07 -7.499999999999999722e-03 4.000000000000000000e+02 -1.311525482084411755e+07 -1.311526082105840370e+07 nan
-1.311526082105840370e+07 5.439278829736921936e+07 -1.000000000000000021e-02 4.000000000000000000e+02 -1.099867260697619803e+07 -1.099867860969048552e+07 nan
-1.099867860969048552e+07 5.475740413299839944e+07 -1.250000000000000069e-02 4.000000000000000000e+02 -1.093295307709404081e+07 -1.093295908230832778e+07 nan
-1.093295908230832778e+07 8.040362769170182291e+05 -1.500000000000000118e-02 4.000000000000000000e+02 -9.917155899744862691e+06 -9.917161907459149137e+06 nan
-9.917161907459149137e+06 1.177764385295863962e+06 -1.750000000000000167e-02 4.000000000000000000e+02 -1.418982070185349789e+06 -1.418988080399636412e+06 nan
-1.418988080399636412e+06 4.674819090219492093e+06 -2.000000000000000042e-02 4.000000000000000000e+02 -5.834437481997070136e+05 -5.834497609139936976e+05 nan
-5.834497609139936976e+05 4.050534890435131267e+06 -2.249999999999999917e-02 4.000000000000000000e+02 -3.890396776959852432e+05 -3.890456929102719296e+05 nan
-3.890456929102719296e+05 2.848473409625374479e+05 -2.499999999999999792e-02 4.000000000000000000e+02 -3.220499376677198452e+05 -3.220559553820065339e+05 nan
-3.220559553820065339e+05 3.302675632818778104e+04 -2.749999999999999667e-02 4.000000000000000000e+02 -1.738069467340073315e+05 -1.738129669482940226e+05 nan
-1.738129669482940226e+05 8.500893578089933726e+04 -2.999999999999999542e-02 4.000000000000000000e+02 -1.435482358210727107e+05 -1.435542585353594040e+05 nan
-1.435542585353594040e+05 4.910343628554554016e+04 -3.249999999999999417e-02 4.000000000000000000e+02 -1.144148907274000812e+05 -1.144209159416867769e+05 nan
-1.144209159416867769e+05 1.888149150635578553e+04 -3.499999999999999639e-02 4.000000000000000000e+02 -1.131860471064336889e+05 -1.131920748207203869e+05 nan
-1.131920748207203869e+05 1.783736732718948770e+04 -3.749999999999999861e-02 4.000000000000000000e+02 -9.553457599483146623e+04 -9.554060620911815204e+04 nan
-9.554060620911815204e+04 2.151344049762638315e+04 -4.000000000000000083e-02 4.000000000000000000e+02 -9.262846562436064414e+04 -9.263449833864733228e+04 nan
-9.263449833864733228e+04 5.883731479634663629e+03 -4.250000000000000305e-02 4.000000000000000000e+02 -6.433814236641007301e+04 -6.434417758069676347e+04 nan
-6.434417758069676347e+04 1.404655083241405737e+04 -4.500000000000000527e-02 4.000000000000000000e+02 -5.845897693017400888e+04 -5.846501464446070167e+04 nan
-5.846501464446070167e+04 9.257680405091772627e+03 -4.750000000000000749e-02 4.000000000000000000e+02 -5.478528755461650144e+04 -5.479132776890318928e+04 nan
-5.479132776890318928e+04 2.805703727009271461e+03 -5.000000000000000971e-02 4.000000000000000000e+02 -3.658859251010189473e+04 -3.659463522438858490e+04 nan
-3.659463522438858490e+04 9.528847069616645967e+03 -5.250000000000001193e-02 4.000000000000000000e+02 -3.187059239970212366e+04 -3.187663761398881616e+04 nan
-3.187663761398881616e+04 8.677840655938229247e+03 -5.500000000000001416e-02 4.000000000000000000e+02 -2.747973389989913994e+04 -2.748578161418583113e+04 nan
-2.748578161418583113e+04 3.764522803619705428e+03 -5.750000000000001638e-02 4.000000000000000000e+02 -2.650629992368920648e+04 -2.651235013797589636e+04 nan
-2.651235013797589636e+04 3.627934686995355946e+02 -6.000000000000001860e-02 4.000000000000000000e+02 -2.646521971351242246e+04 -2.647127242779911467e+04 nan
-2.647127242779911467e+04 1.974920881467711808e+01 -6.250000000000001388e-02 4.000000000000000000e+02 -2.272678407467662691e+04 -2.273283928896331781e+04 nan
-2.273283928896331781e+04 1.855664767751302179e+03 -6.500000000000001610e-02 4.000000000000000000e+02 -2.145771302671287049e+04 -2.146377074099956008e+04 nan
-2.146377074099956008e+04 1.411755105511796046e+03 -6.750000000000001832e-02 4.000000000000000000e+02 -1.810883068062888560e+04 -1.811489089491557752e+04 nan
-1.811489089491557752e+04 1.811054488322032967e+03 -7.000000000000002054e-02 4.000000000000000000e+02 -1.278102728362092239e+04 -1.278708999790761300e+04 nan
-1.278708999790761300e+04 3.024126748740655330e+03 -7.250000000000002276e-02 4.000000000000000000e+02 -1.100461115831386087e+04 -1.101067637260055199e+04 nan
-1.101067637260055199e+04 4.909732206708117133e+02 -7.500000000000002498e-02 4.000000000000000000e+02 -8.282374882985199292e+03 -8.288442597271890918e+03 nan
-8.288442597271890918e+03 1.014140835228764672e+03 -7.750000000000002720e-02 4.000000000000000000e+02 -5.520786466724297497e+03 -5.526856681010988723e+03 nan
-5.526856681010988723e+03 1.361736243058671334e+03 -8.000000000000002942e-02 4.000000000000000000e+02 -5.462547664519610407e+03 -5.468620378806302142e+03 nan
-5.468620378806302142e+03 1.215735918281770182e+03 -8.250000000000003164e-02 4.000000000000000000e+02 -2.746039737136426083e+03 -2.752114951423117418e+03 nan
-2.752114951423117418e+03 7.506542731053777970e+02 -8.500000000000003386e-02 4.000000000000000000e+02 -2.576934637643846600e+03 -2.583012351930537989e+03 nan
