src1.lognorm src2.lognorm src1.logkT src1.lognH
-4.838230928159408251e-01 -1.905209883477274602e-01 -1.813398696943639976e-01 2.156553505571170248e+01
-4.986564380627704907e-01 -1.701913954067419965e-01 -1.826875817648172529e-01 2.160108622075870244e+01
-4.782847562884331438e-01 -1.478086834060707844e-01 -1.849080546533317104e-01 2.164540278545799623e+01
-4.759645831058127996e-01 -1.499221245827815352e-01 -1.875910617995160123e-01 2.166462845133520787e+01
-4.928059207950319376e-01 -1.759277312096738655e-01 -1.846460038172703655e-01 2.157234576262474945e+01
-4.782847562884331438e-01 -1.478086834060707844e-01 -1.849080546533317104e-01 2.164540278545799623e+01
-4.458210830350459730e-01 -1.428923068252636597e-01 -1.918593760048499242e-01 2.161449392418110449e+01
-4.801106362430767049e-01 -1.641647039502736050e-01 -1.851131431109953596e-01 2.160216232948176440e+01
-4.612009208992020604e-01 -1.560934329583076874e-01 -1.851570951684795574e-01 2.164026682009264135e+01
-4.434619595089461797e-01 -1.196598610819421538e-01 -1.898262836240736107e-01 2.167172248043548421e+01
-4.936298504500387097e-01 -1.705360743119763711e-01 -1.796883955706567448e-01 2.163985155272643723e+01
-4.488200934961392718e-01 -1.407431424573442058e-01 -1.875803351539193642e-01 2.161032742943583074e+01
-5.098973105276609630e-01 -1.753537468714814196e-01 -1.806686193233946192e-01 2.160323217842960375e+01
-4.929029709230645651e-01 -1.834278428963340701e-01 -1.823743886681676862e-01 2.157163329617604930e+01
-4.883250418387161673e-01 -1.616965731105350912e-01 -1.810109456480892831e-01 2.164259012000960070e+01
-4.227146768833494050e-01 -1.155072118000326498e-01 -1.950894117919856896e-01 2.167742696941441238e+01
-4.609247577927648720e-01 -1.367693080459098098e-01 -1.902253452233360065e-01 2.164278376347363064e+01
-4.352631993655657894e-01 -9.439363580080950555e-02 -1.994897516024454198e-01 2.167024906859893107e+01
-4.782917893070681714e-01 -1.668773728553460955e-01 -1.853109039840683536e-01 2.159695797241652926e+01
-4.912631291149986978e-01 -1.648232300940515316e-01 -1.872687139568811610e-01 2.157647258438732152e+01
-4.933915732564138068e-01 -1.713648448405784563e-01 -1.812344907524026105e-01 2.160294572503305943e+01
-4.672933617629810854e-01 -1.785970659571329833e-01 -1.822137290769685336e-01 2.160213651278884228e+01
-4.893495393463727083e-01 -1.817807777730413576e-01 -1.796398643026120290e-01 2.160260409074048482e+01
-4.757276304482047635e-01 -1.630253530314753618e-01 -1.902389537179991486e-01 2.159213292284133345e+01
-5.246061086651110372e-01 -2.153103563677873922e-01 -1.743911684451027178e-01 2.155258037330416343e+01
-5.198856967222589276e-01 -2.066353869084887052e-01 -1.765382296076820623e-01 2.154965973460267747e+01
-4.304007782311778385e-01 -1.251967795821924412e-01 -1.938371250819157510e-01 2.165427859242861075e+01
-4.726112169232745686e-01 -1.960510997620215079e-01 -1.799653111010708351e-01 2.158418479439615822e+01
-4.777800537698855265e-01 -1.933740503195817695e-01 -1.819964457350540243e-01 2.156385267969785247e+01
-4.888333619087177340e-01 -1.838591920674321756e-01 -1.781760522721476114e-01 2.158761169416656855e+01
-4.646276019987647388e-01 -1.534269307361757484e-01 -1.839481929770516722e-01 2.162617938555190022e+01
-4.222426992760306419e-01 -1.188647957370161379e-01 -1.945501853963453875e-01 2.164664658957351762e+01
-5.121671774471288074e-01 -1.886403779227343591e-01 -1.777696391876517623e-01 2.158054672970034460e+01
-4.577889530226091352e-01 -1.313684413556082120e-01 -1.885618217790634432e-01 2.162723540805132316e+01
-4.295072061390188267e-01 -1.379408766455458846e-01 -1.939648948024657038e-01 2.162173773905903218e+01
-4.786270260076070926e-01 -1.738362429312410029e-01 -1.830648009689981315e-01 2.161977413096608913e+01
-4.769094943961569300e-01 -1.800928706316478056e-01 -1.845521006687622645e-01 2.158985051030941094e+01
-4.947105375306222186e-01 -1.750744763830027750e-01 -1.825292709604098285e-01 2.159758992492155372e+01
-4.917792595748631257e-01 -1.843320642633639039e-01 -1.808393117414519580e-01 2.154678934067869278e+01
-5.321086464324640275e-01 -1.985630934042363904e-01 -1.775240544821272692e-01 2.152206120780681076e+01
-4.851923426070534617e-01 -1.787505029679170576e-01 -1.811618416512561502e-01 2.158516686857041833e+01
-4.629478238340505314e-01 -1.568238813899851536e-01 -1.861525487784971844e-01 2.162330801545133596e+01
-4.572759955133065546e-01 -1.517573286380624609e-01 -1.880271869085832215e-01 2.162634319486601697e+01
-4.622143580280555497e-01 -1.459751926698444890e-01 -1.883460698289622925e-01 2.164414574226013244e+01
-5.032296727749239196e-01 -2.040600947261310694e-01 -1.713678101821809463e-01 2.159598570999756362e+01
-4.879250878644301181e-01 -1.842219185762514755e-01 -1.800697302649738596e-01 2.160623247218843801e+01
-4.657229805241440701e-01 -1.520047476537405018e-01 -1.896225502348913849e-01 2.164839868073295293e+01
-4.832079950382901501e-01 -1.739344258014634548e-01 -1.803876776269524029e-01 2.160893472419213168e+01
-4.434619595089461797e-01 -1.196598610819421538e-01 -1.898262836240736107e-01 2.167172248043548421e+01
-5.112864283118589981e-01 -1.959224322296346799e-01 -1.761541267583579540e-01 2.154817155571041809e+01
-4.889697356980677867e-01 -1.872294794293605236e-01 -1.823116813092418020e-01 2.157235561996835571e+01
-4.677605623550444847e-01 -1.457635370592917923e-01 -1.867068604346924232e-01 2.161700156780139181e+01
-4.508766174820184602e-01 -1.500006610195061540e-01 -1.869071569837461588e-01 2.162601646771540231e+01
-4.951677379800685230e-01 -1.850642641203030792e-01 -1.835944492950400964e-01 2.157461208761787219e+01
-4.434287173175315289e-01 -1.103495706184824954e-01 -1.929818195364787492e-01 2.162271404160317090e+01
-5.096138336264317559e-01 -1.839046948306242157e-01 -1.778417911647860450e-01 2.159864122390845154e+01
-4.857667066594348881e-01 -1.770828926775749323e-01 -1.818276911037557397e-01 2.160953914444608159e+01
-4.804441673321750983e-01 -1.807773788197302167e-01 -1.849187851916749281e-01 2.161628791222736012e+01
-5.081025679152491037e-01 -1.981971083517777288e-01 -1.785158733713423374e-01 2.155120669454250759e+01
-5.475658070101072639e-01 -2.351731909780072627e-01 -1.651224795413099855e-01 2.156368808126444492e+01
-5.354090373961284399e-01 -2.035503100502848994e-01 -1.717015680223372698e-01 2.159363025408075032e+01
-4.966828967098022574e-01 -1.667218153604039799e-01 -1.845123942750510615e-01 2.157970937363490549e+01
-4.964136628144597552e-01 -1.783221812210173951e-01 -1.798293824332084512e-01 2.159570214880921313e+01
-5.158779718647883428e-01 -1.855243976634577407e-01 -1.768243627602168466e-01 2.161670603755815634e+01
-5.279836958939032598e-01 -2.039620162629471878e-01 -1.735348808416148358e-01 2.156805151482678440e+01
-4.708223071320789543e-01 -1.512035605080956913e-01 -1.871587440437294525e-01 2.161399439361460750e+01
-4.654400745517470739e-01 -1.668902902097126884e-01 -1.856028327772913933e-01 2.159828712414487129e+01
-4.844218811587426288e-01 -1.459470824697053359e-01 -1.830213653314034516e-01 2.161908920093281949e+01
-4.995258367822419387e-01 -1.766037055701294989e-01 -1.802001184727042293e-01 2.161096646802544896e+01
-5.068179153335883314e-01 -1.798239373943921748e-01 -1.815113040536324718e-01 2.159593331902561175e+01
-5.134847458149325305e-01 -1.835207129830553896e-01 -1.815382383135237809e-01 2.153459919790828181e+01
