weight logl src1.lognorm src2.lognorm src1.logkT src1.lognH
0.000000000000000000e+00 -4.431968043022133410e+07 7.065361346023946165e-01 9.437689253368936049e-01 9.818184022379474740e-01 2.152423762410338171e-02
0.000000000000000000e+00 -3.382607249581262469e+07 3.369032723197189494e-01 9.250222000020864588e-01 9.962086754664442045e-01 1.030211870239153837e-01
0.000000000000000000e+00 -1.973513474042074010e+07 2.556023012098286307e-01 9.948338444063951069e-01 8.539689894595557940e-01 4.425524553526916094e-01
0.000000000000000000e+00 -1.780507914240783826e+07 4.744941250782713782e-01 9.084367204144760954e-01 9.738446728132107433e-01 2.506319075406149288e-02
0.000000000000000000e+00 -1.646096235542999022e+07 6.830528432432106944e-01 9.528251896298373103e-01 8.943392186633848384e-01 3.582797082110280584e-01
0.000000000000000000e+00 -1.462006740779545158e+07 5.655812094249897948e-01 9.556298991674688770e-01 8.791353443714299276e-01 5.418613010465467283e-02
0.000000000000000000e+00 -1.265167237980679981e+07 2.836325549068379193e-01 9.426253903784533872e-01 8.891243423344070695e-01 2.768945400846356542e-02
0.000000000000000000e+00 -1.181556882938015647e+07 9.222952536804155388e-01 7.982094438982477724e-01 9.191998857153956815e-01 1.134207862438685321e-01
0.000000000000000000e+00 -8.714445813551751897e+06 2.287433385038446509e-01 8.884921633436970723e-01 9.547959169956666825e-01 3.131266026579886397e-01
0.000000000000000000e+00 -6.823829266362599097e+06 6.644045291885458671e-01 9.825153874319991765e-01 8.048300309725869850e-01 1.436925652561752420e-01
0.000000000000000000e+00 -5.652077324985034764e+06 9.519596573892389335e-01 6.509356458654980138e-02 8.818891594455305905e-01 5.796624408203849832e-01
0.000000000000000000e+00 -3.803156986016224138e+06 9.004638443513451884e-01 1.173926647120483446e-01 8.792553458515163234e-01 2.026462658531780203e-01
0.000000000000000000e+00 -3.144203203221205622e+06 9.172134575775450216e-01 5.051745713654700598e-01 8.503544768939258480e-01 3.898633319820611343e-01
0.000000000000000000e+00 -3.124523293230730109e+06 9.763307204466111777e-01 3.723924463562811038e-01 9.507237469804603602e-01 7.181035698647659782e-01
0.000000000000000000e+00 -2.566728263411789201e+06 9.996457819781950915e-01 4.744652126097306244e-01 7.818086204603320599e-01 5.376167657310081394e-01
0.000000000000000000e+00 -2.169757724158469122e+06 9.049492161931120826e-01 6.384098280572925166e-02 8.395495995687036750e-01 2.630672874523174443e-01
0.000000000000000000e+00 -1.870294350781260524e+06 8.853623093030432711e-01 1.571761680431342789e-01 8.603023481226026448e-01 3.543042336671389236e-01
0.000000000000000000e+00 -1.698369414473648882e+06 8.143847864121468438e-01 6.631834817514759006e-01 9.998176199149673149e-01 5.218090666532214650e-01
0.000000000000000000e+00 -1.287275292218102608e+06 9.040154999439715677e-01 7.227697835602220344e-01 8.121171312448901558e-01 1.571865627088977480e-01
0.000000000000000000e+00 -9.223344217491818126e+05 7.304316102100063546e-01 7.820519578968462282e-01 9.526826099112040147e-01 1.762597365716215281e-01
0.000000000000000000e+00 -6.314535710928579792e+05 1.688736892106238452e-01 7.670533479816529221e-01 9.831940266696391761e-01 4.643668937193244917e-01
0.000000000000000000e+00 -5.945635946428094758e+05 6.278371483189489899e-01 8.332224261043775781e-01 8.576630635950995840e-01 1.324379300821176830e-02
0.000000000000000000e+00 -5.896781001352324383e+05 8.655123391809655953e-01 6.477157011528472674e-01 8.380391828198819892e-01 4.832998243631698720e-01
0.000000000000000000e+00 -5.272557645652872743e+05 9.900055067990931601e-01 2.722713964719145618e-01 7.935298614015144913e-01 6.687250102266043550e-01
0.000000000000000000e+00 -4.786361115314167109e+05 9.281536870179739607e-01 6.425326990084765377e-01 7.481526522139598789e-01 3.195569059206556650e-01
0.000000000000000000e+00 -3.915142058566131745e+05 7.470166268676620147e-01 5.541923964654007495e-01 9.892791902773188095e-01 4.367615175619756762e-01
0.000000000000000000e+00 -3.188095709048543940e+05 9.746023052881465087e-01 9.510521361870782897e-02 6.912222800278388091e-01 1.512951477702684233e-01
0.000000000000000000e+00 -3.012616710308819311e+05 7.414044100015526606e-01 6.348258939001133472e-01 9.611522085598357412e-01 1.671126529837554386e-01
0.000000000000000000e+00 -3.009714711665639188e+05 6.058747132580193373e-01 7.755923657840670948e-01 9.408505964317128711e-01 5.755367163833798871e-01
0.000000000000000000e+00 -2.016691250561934721e+05 8.878777037308186459e-01 4.307952312908677195e-01 7.469450728216177060e-01 1.701820737935533234e-01
0.000000000000000000e+00 -1.960528038693338458e+05 8.596196534671978196e-01 3.445430714146633377e-01 8.430647893935039328e-01 6.296493524147205312e-01
0.000000000000000000e+00 -1.376610509697266389e+05 7.515986761552537754e-01 3.788110674431331981e-01 8.871487037254159880e-01 2.800316772679196653e-01
0.000000000000000000e+00 -8.316605346650157298e+04 2.302330044226371664e-01 9.216936271480741238e-01 7.246997977420016612e-01 4.975128870310989715e-01
0.000000000000000000e+00 -8.285168377796931600e+04 8.327667941235868954e-01 4.697732821433447947e-01 7.714766502742249621e-01 4.102989612831560162e-01
0.000000000000000000e+00 -8.012588380757837149e+04 9.106191809971970752e-01 7.760719520835459573e-01 8.042973568213727109e-01 6.918107188955083808e-01
0.000000000000000000e+00 -7.171818176121846773e+04 6.348334772577951535e-01 9.331625287242367728e-01 8.044855975876871179e-01 7.245298531192391200e-01
0.000000000000000000e+00 -6.098740062864331412e+04 6.768123245057077186e-01 2.173930372012692347e-01 9.732840693194536597e-01 4.966708119851788172e-01
0.000000000000000000e+00 -5.436759378318015661e+04 8.621822805395933376e-01 6.907052653837808531e-01 7.973796655088759566e-01 6.480775752760052910e-01
0.000000000000000000e+00 -5.347587572696218558e+04 8.231699379168305741e-01 1.706822390895791353e-01 8.087237547038126362e-01 6.116297159494307190e-01
0.000000000000000000e+00 -5.000286228342323739e+04 2.585869819081534349e-01 7.257209121703569465e-01 8.718517023553252754e-01 4.361699221197798959e-01
