"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","pl1.PhoIndex_mean","pl1.PhoIndex_stdev","pl1.PhoIndex_median","pl1.PhoIndex_errlo","pl1.PhoIndex_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-4.565200529533346874e+00,7.220481299479158954e-02,-4.563937329772620899e+00,-4.639334680170063230e+00,-4.492569869256314519e+00,1.861537977112833087e+00,1.591839993349131455e-01,1.858175602945637550e+00,1.706824636685671859e+00,2.018226230306605196e+00,2.142621461530821492e+01,1.627153620557524882e-01,2.144614269525595773e+01,2.128307118269913190e+01,2.156910987857827777e+01
