src1.lognorm src2.lognorm src3.lognorm pl1.PhoIndex src1.lognH
-4.999305373073827496e+00 -4.866877275773804357e+00 -4.943607388526560342e+00 1.919722989658222190e+00 2.106410853994194810e+01
-4.953686563148384181e+00 -4.882104423729174414e+00 -4.972846191293974982e+00 1.956678071994332413e+00 2.109176272046804712e+01
-4.934232865101614074e+00 -4.829227757523439024e+00 -4.990924602457157633e+00 2.044257223387610622e+00 2.114264281904418397e+01
-5.042941565869709208e+00 -4.893208571643111071e+00 -4.990040243862374325e+00 1.947552315337466311e+00 2.093602161569439701e+01
-4.990951668816208553e+00 -4.816709194301644459e+00 -4.959277015834897995e+00 1.922380845427978713e+00 2.113619955444888276e+01
-4.997586204926582454e+00 -4.882746486383275020e+00 -5.039698650621261322e+00 1.897172673057432313e+00 2.090157408496320812e+01
-4.983798337329510275e+00 -4.854220579588753637e+00 -4.994758438467238548e+00 1.937679608048725299e+00 2.117706811923133614e+01
-4.953634317731278713e+00 -4.856657056383220095e+00 -4.919459987531790368e+00 2.059195553760742925e+00 2.116053749811235463e+01
-4.976363346926618192e+00 -4.874652875900983062e+00 -5.010007776065749319e+00 1.921157744807247880e+00 2.091489548648855035e+01
-5.025011043365330998e+00 -4.901430660026075969e+00 -5.013227410342794066e+00 1.850954407359187037e+00 2.090738647844935372e+01
-5.033804824554628965e+00 -4.908845701542798423e+00 -5.046870600472901813e+00 1.847593113092218076e+00 2.086594087667728914e+01
-4.913866522381901802e+00 -4.855101442812705059e+00 -4.927591218658852412e+00 2.024000423149887595e+00 2.116316661050327852e+01
-4.939625656336474435e+00 -4.821317427258301258e+00 -4.993670873847730896e+00 1.942818221474885476e+00 2.112772009827634179e+01
-4.937381559007037346e+00 -4.808755576567322443e+00 -4.931011265352671202e+00 2.151004851232345416e+00 2.119635980127003805e+01
-4.921381446868757337e+00 -4.780917467697601175e+00 -4.892077081437495423e+00 2.061196948186625022e+00 2.121373779461638165e+01
-5.004029365426944764e+00 -4.897321677584018040e+00 -4.987448592976868156e+00 1.884403733748276188e+00 2.088539870630883755e+01
-4.999428167827076663e+00 -4.910646115180359317e+00 -5.013920400893645990e+00 1.873834844804186162e+00 2.096519715998814704e+01
-5.004095303738377076e+00 -4.922132926127563479e+00 -5.003146373100729960e+00 1.852954782894313368e+00 2.094987067370661649e+01
-4.996607834687253558e+00 -4.929963974399420579e+00 -5.006673052608492824e+00 1.883425631330307937e+00 2.094936561684047049e+01
-4.980944536858604721e+00 -4.898223492941788493e+00 -5.010504976531397148e+00 1.913826398410725993e+00 2.101847844814732014e+01
-5.021767444734289931e+00 -4.946835196820821068e+00 -4.980975362112545213e+00 1.804581781941672070e+00 2.087298898113346013e+01
-5.015575850148387360e+00 -4.934971793044677923e+00 -4.960690240486631097e+00 1.892684610184759642e+00 2.087862463914419209e+01
-4.929692624129026868e+00 -4.774872705603602441e+00 -4.931650053832609792e+00 2.030220099294555602e+00 2.117656427361610127e+01
-4.957443547373518555e+00 -4.841780279334175319e+00 -4.928166712793466075e+00 1.925827086856509496e+00 2.113248736439808084e+01
-4.901186447306548288e+00 -4.862152566034291468e+00 -4.906986685576849361e+00 2.083331244781489566e+00 2.125370162392680484e+01
-4.985201393404000036e+00 -4.886069341273877598e+00 -4.951609192090216105e+00 1.939278113855717578e+00 2.108290000529068209e+01
-4.960568763492318567e+00 -4.855449823167347745e+00 -5.002448090180592999e+00 1.890812042445637609e+00 2.089508992293614753e+01
-5.024222357382392090e+00 -4.916398067026649166e+00 -5.039720699709119955e+00 1.747667472906047514e+00 2.087670567912038067e+01
-4.949333208924858951e+00 -4.871292163508179840e+00 -4.972762626483920201e+00 2.001613727483118055e+00 2.106783769532294315e+01
-4.912064234301888099e+00 -4.788101593452001481e+00 -4.918140981384478749e+00 2.045916379829816556e+00 2.118397526424993771e+01
-4.981130936707930168e+00 -4.900074484347112680e+00 -4.972499013008198077e+00 1.880275653893980881e+00 2.088611984243561537e+01
-4.991506771686532673e+00 -4.917747892278007349e+00 -5.005315533287631347e+00 1.847646303969506576e+00 2.080178112775513810e+01
-4.971542911997785197e+00 -4.831645931295405205e+00 -4.957797887507337187e+00 1.932699150358850204e+00 2.105782646227606136e+01
-4.988205060102837152e+00 -4.889156626593315735e+00 -5.010173098375352296e+00 1.807490216391204996e+00 2.096717919903961302e+01
-4.925726122769491511e+00 -4.801591239874939632e+00 -4.903630831094675457e+00 2.167955497012297172e+00 2.125842238188503330e+01
-4.943746355532280035e+00 -4.842399539147985266e+00 -4.999584668772437901e+00 1.900632776597857010e+00 2.112948490363776699e+01
-4.943623454858436794e+00 -4.791793311822656776e+00 -4.911761887387293690e+00 1.996653444165170654e+00 2.112998781551658567e+01
-5.028233860963215562e+00 -4.910076308152744318e+00 -5.007586277199244762e+00 1.862716161531913883e+00 2.088924426597922235e+01
-4.898023618870356977e+00 -4.855724641996211233e+00 -4.959381904580522971e+00 2.017758718952377350e+00 2.116391883294410192e+01
-4.846821681964838646e+00 -4.705350098811774906e+00 -4.864742033806244592e+00 2.294858411123485098e+00 2.144038844243254260e+01
-4.934232865101614074e+00 -4.829227757523439024e+00 -4.990924602457157633e+00 2.044257223387610622e+00 2.114264281904418397e+01
-4.995285547072225718e+00 -4.824477573902788308e+00 -4.951204123647904076e+00 1.953051547913022823e+00 2.112130885592392460e+01
-4.902828498866264262e+00 -4.752057424768805660e+00 -4.958758775553546272e+00 2.093005996525462820e+00 2.126236320049866535e+01
-4.904303611456168888e+00 -4.831017364881004639e+00 -4.899624744095349982e+00 2.058855266202475498e+00 2.123416821903357388e+01
-4.971293021990632610e+00 -4.862246415580282033e+00 -4.952216299922109322e+00 1.970358515720478820e+00 2.106763258053006993e+01
-5.020016935265708469e+00 -4.884231050456950385e+00 -5.013545817107328162e+00 1.849111180604080751e+00 2.104919615260189403e+01
-4.947194266534438611e+00 -4.877078054897422632e+00 -5.026916314303861100e+00 1.932545378861025398e+00 2.097747948356836645e+01
-5.021767444734289931e+00 -4.946835196820821068e+00 -4.980975362112545213e+00 1.804581781941672070e+00 2.087298898113346013e+01
-5.017846244757048879e+00 -4.858938251547106013e+00 -5.047538911361657554e+00 1.846918709824188376e+00 2.089022531103300651e+01
-4.961227940254936186e+00 -4.872140446286742588e+00 -4.950035487469095941e+00 1.879278133297709985e+00 2.107164018171164699e+01
-4.916856171961393684e+00 -4.806795861045761953e+00 -4.932372238422142452e+00 2.051118087684274727e+00 2.124590482937282587e+01
-4.989667489714459059e+00 -4.836685468877904626e+00 -4.933576956454377438e+00 1.900363077443834037e+00 2.113001600257608104e+01
-4.920361831605707614e+00 -4.789744890662417376e+00 -4.915011477907200721e+00 2.037087694148937089e+00 2.129781667297485370e+01
-4.892355945822975727e+00 -4.822469297432657953e+00 -4.921460169266929086e+00 2.060072432121958563e+00 2.126636199969797048e+01
-5.025011043365330998e+00 -4.901430660026075969e+00 -5.013227410342794066e+00 1.850954407359187037e+00 2.090738647844935372e+01
-5.093163071563911792e+00 -4.947846824073375060e+00 -5.046162160364836780e+00 1.707088240819281566e+00 2.060398242148307091e+01
-4.940523327449472646e+00 -4.834015645421897212e+00 -4.905692948931567265e+00 2.167548652886707394e+00 2.121152074610817806e+01
-4.907056497190980693e+00 -4.847347760201673239e+00 -4.966228788184757548e+00 2.004228437629870463e+00 2.119235147786905316e+01
-4.945262023401839180e+00 -4.862584778636119154e+00 -4.953274757275386797e+00 2.017800689493435051e+00 2.115645641923510567e+01
-4.898214012371495230e+00 -4.833889696822351922e+00 -4.862401783048438730e+00 2.052765811304207766e+00 2.126189051938726848e+01
-5.047308998382051826e+00 -4.928353855202237455e+00 -5.066908560907712911e+00 1.776806980998561158e+00 2.073832942476584407e+01
-5.026492828687669778e+00 -4.942549537518996061e+00 -5.054607487210676098e+00 1.805664025532023764e+00 2.072633520802645535e+01
-4.972132436147052026e+00 -4.824429238963372946e+00 -4.989906975588560556e+00 1.961522402793323572e+00 2.104700181457816655e+01
-4.912064234301888099e+00 -4.788101593452001481e+00 -4.918140981384478749e+00 2.045916379829816556e+00 2.118397526424993771e+01
-4.940796784108164807e+00 -4.829800280223285114e+00 -4.927446573418611919e+00 2.117950496027824592e+00 2.120498523834589122e+01
-4.921169441508788545e+00 -4.841553049498610761e+00 -4.942165556557064576e+00 2.049330824887362290e+00 2.117931505716774154e+01
-4.903967495762914908e+00 -4.849887927004585819e+00 -4.901172857053545329e+00 2.011972095120281523e+00 2.122784858647625938e+01
-4.884373454836717698e+00 -4.786965772072155012e+00 -4.894009714755100049e+00 2.127936498268886645e+00 2.132189721327411647e+01
-4.963069418080028328e+00 -4.800230850002318306e+00 -4.905501537423146985e+00 2.037761971622505719e+00 2.126299835140184058e+01
-4.949383308741559517e+00 -4.828032814432867248e+00 -4.902423052361653433e+00 2.066301710489044652e+00 2.120838149849067733e+01
-4.930513626750917311e+00 -4.791761601862075892e+00 -4.938928853215195147e+00 1.959372867691035580e+00 2.121054118696522650e+01
-4.891462012142739013e+00 -4.830345721598808595e+00 -4.904215002800713208e+00 2.069585597672125132e+00 2.116530110075187920e+01
-4.920361831605707614e+00 -4.789744890662417376e+00 -4.915011477907200721e+00 2.037087694148937089e+00 2.129781667297485370e+01
-4.927131935443642696e+00 -4.780496333165078049e+00 -4.902349316192907480e+00 2.121403647830137906e+00 2.124014605559273505e+01
-4.987727934469541324e+00 -4.880090649202466047e+00 -4.988266167714007437e+00 1.877138527175827853e+00 2.105947824027862580e+01
-4.966648268872470240e+00 -4.832562773028602265e+00 -4.920967030815329046e+00 2.000457643509429673e+00 2.115347546364746378e+01
-4.982454383776888207e+00 -4.877132550076076711e+00 -4.969401835506661591e+00 2.016210219751219945e+00 2.112162178581698058e+01
-5.062272454655119880e+00 -4.968157711794678022e+00 -5.059376891491332628e+00 1.752427853353140108e+00 2.034255459278433520e+01
-4.995036769687789757e+00 -4.835565051178970286e+00 -4.972123805584637068e+00 1.933610617900335171e+00 2.106285113291774636e+01
-5.008812819839446817e+00 -4.875271603407870913e+00 -4.964819707168492080e+00 1.945873314030228229e+00 2.101534616085078611e+01
-4.964729715640652685e+00 -4.870135131861909272e+00 -4.998543993152559040e+00 1.925030248348337025e+00 2.115537850971420752e+01
-5.012729951230388892e+00 -4.909902395194588820e+00 -5.011518393744498923e+00 1.738988136432989329e+00 2.093879542005673500e+01
-4.924286664329245333e+00 -4.786544034012335302e+00 -4.935636347265460522e+00 2.163064677368070399e+00 2.124215744549228901e+01
-5.004745414878367882e+00 -4.894020426828220138e+00 -4.960507942214156252e+00 1.850382782528524395e+00 2.102359140390704795e+01
-5.012530506424956123e+00 -4.890896831681954993e+00 -5.010173035992030677e+00 1.884018005205485125e+00 2.089590723237637349e+01
-5.003231963182111386e+00 -4.877885706289331935e+00 -4.980893889989300050e+00 1.914523622431232752e+00 2.102569284500657787e+01
-4.905517357964136238e+00 -4.835781400036490929e+00 -4.976309670175466771e+00 2.087894935461079626e+00 2.119850926173722172e+01
-5.021023866087844567e+00 -4.962372485386845611e+00 -5.041354655587348965e+00 1.732814424401714959e+00 2.024836323139587080e+01
-4.928883109437243171e+00 -4.840410099458440030e+00 -4.985862416665954200e+00 1.927915292917496082e+00 2.107131121878413538e+01
-4.884037162809470090e+00 -4.785013507272923405e+00 -4.972979211627304608e+00 2.054365567120057356e+00 2.117819842332044189e+01
-5.018317596923484558e+00 -4.939910248129547377e+00 -5.027273436305732091e+00 1.738188216194732405e+00 2.076048749074187327e+01
-4.981630184298605712e+00 -4.880942310082492241e+00 -4.959344475119191742e+00 1.824921326752348527e+00 2.102355152469914756e+01
-4.942211411189287418e+00 -4.843654051130267923e+00 -4.956633230291837222e+00 2.039580789546773687e+00 2.111068995854427044e+01
-4.907997851677268208e+00 -4.825616072362439724e+00 -4.940943412136308055e+00 2.041005061724459502e+00 2.112221806394528301e+01
-5.050673272849315332e+00 -4.909396795092598076e+00 -5.043270421406992554e+00 1.774363006325237357e+00 2.069741567154374806e+01
-4.924286664329245333e+00 -4.786544034012335302e+00 -4.935636347265460522e+00 2.163064677368070399e+00 2.124215744549228901e+01
-4.998411058030455933e+00 -4.904202409025875120e+00 -5.010123161733437414e+00 1.839581391115743259e+00 2.088723158538306635e+01
-4.905517357964136238e+00 -4.835781400036490929e+00 -4.976309670175466771e+00 2.087894935461079626e+00 2.119850926173722172e+01
-4.969875251085618117e+00 -4.869278494088406184e+00 -5.035789997067724677e+00 1.917479386351103265e+00 2.102362707015741705e+01
-4.934032697380976273e+00 -4.783782521169341884e+00 -4.933376687109769065e+00 2.108734758120506037e+00 2.124315954659157413e+01
-4.950092495706959639e+00 -4.838844441907835581e+00 -4.919226704889320345e+00 1.948376732794956823e+00 2.117980093456150925e+01
-5.029704070997299326e+00 -4.969077228910535382e+00 -5.056630288282387475e+00 1.729498313416743649e+00 2.053758956267014568e+01
-4.952929950869650710e+00 -4.873282753781857046e+00 -4.941128284948563376e+00 1.994610311108388601e+00 2.108499094069241764e+01
-5.093163071563911792e+00 -4.947846824073375060e+00 -5.046162160364836780e+00 1.707088240819281566e+00 2.060398242148307091e+01
-4.955539760590459863e+00 -4.858684016414631657e+00 -4.976581154547234043e+00 1.970815416065040182e+00 2.116299384213090207e+01
-4.948607097446610759e+00 -4.872038552470439932e+00 -4.946198111648227425e+00 2.004745784290382637e+00 2.103020785171891305e+01
-4.950720872726353861e+00 -4.843317714670941854e+00 -4.922235151295041966e+00 1.989284532693790020e+00 2.114764006985934230e+01
-4.949371959777333352e+00 -4.889858855848213892e+00 -4.989537524832927673e+00 1.943780905674024062e+00 2.107149561947974803e+01
-4.965457905660748850e+00 -4.855335168979777904e+00 -4.998891453655128991e+00 1.899618344384098378e+00 2.112832238383939654e+01
-5.036561804793052488e+00 -4.946668741238588574e+00 -5.069953701768273646e+00 1.725707276479504060e+00 2.042195243898069634e+01
-4.937458813265957147e+00 -4.838153073574789076e+00 -4.948437567966384343e+00 2.065857647305469946e+00 2.120347517521274128e+01
-4.886227791286573918e+00 -4.857279559143737657e+00 -4.939377904045180401e+00 1.984365530587788307e+00 2.122602655608571354e+01
-5.001343766090800003e+00 -4.894958373467883206e+00 -4.956275654049536072e+00 1.901164658558795573e+00 2.107407138244535361e+01
-4.960603247955088335e+00 -4.853647225710742141e+00 -4.975956029213937093e+00 1.856198739721705238e+00 2.108455969225430593e+01
-4.951998686353507040e+00 -4.855369391371022303e+00 -5.012314926360494027e+00 2.013091313822803485e+00 2.105693886293591888e+01
-4.916965668875561413e+00 -4.857145293618827075e+00 -4.911968799659813811e+00 2.058080399205934441e+00 2.122747000657021488e+01
-4.997708890740502952e+00 -4.851679508773290017e+00 -4.982035663533290304e+00 2.016837346362233774e+00 2.107886257111055883e+01
-4.968173202422972778e+00 -4.791338255028859905e+00 -4.950706717163879667e+00 2.035511093585034459e+00 2.113514957163714669e+01
-4.904053772006585987e+00 -4.836207325396945755e+00 -4.946153460206382135e+00 1.952374925516531690e+00 2.129818069263839675e+01
-4.950300478261253190e+00 -4.832643168161848024e+00 -4.954765611037185380e+00 2.052036400468256083e+00 2.115697117694889684e+01
-4.954921976423121599e+00 -4.857303382742480302e+00 -4.985683978955041340e+00 2.033849177123336460e+00 2.100973663444076678e+01
-4.984979819313568150e+00 -4.914748832505990705e+00 -4.985016328466867819e+00 1.833289539794611400e+00 2.097995042911453112e+01
-5.010070332481787680e+00 -4.945760293332796209e+00 -4.991258558703376202e+00 1.876203203910442596e+00 2.097895478679370029e+01
-4.923455989740998184e+00 -4.787648416474983293e+00 -4.885773682313205413e+00 2.096144943624822510e+00 2.121058482218302288e+01
-4.959091980325755600e+00 -4.931933289769522055e+00 -5.051971386090123417e+00 1.893309791851284452e+00 2.090439084940858550e+01
-4.927095574318187232e+00 -4.857809301337717933e+00 -4.989537905364089809e+00 1.916866873564662122e+00 2.113208566397955224e+01
-5.099844362677750098e+00 -4.962306312520162521e+00 -5.094186067766995230e+00 1.694004663756710549e+00 2.064950111528676757e+01
-4.949333208924858951e+00 -4.871292163508179840e+00 -4.972762626483920201e+00 2.001613727483118055e+00 2.106783769532294315e+01
-4.981571057253846746e+00 -4.868344057560632265e+00 -4.999863156043780066e+00 1.881012359342241425e+00 2.108440104044289498e+01
-5.094758530038723698e+00 -4.884265616771545027e+00 -5.001785649829588287e+00 1.819669474348390104e+00 2.094377136148485619e+01
-4.974568051371427657e+00 -4.883298331167937434e+00 -4.936542207082945666e+00 1.957594199441818894e+00 2.114779279572002224e+01
-4.949340898092598806e+00 -4.814938264530660206e+00 -4.965962400795376652e+00 1.962600827013896598e+00 2.125489544980764833e+01
-4.946526224576014208e+00 -4.828145609013747119e+00 -4.921414318156685397e+00 1.923035979811561269e+00 2.114672696259475870e+01
-5.012633523035272987e+00 -4.873988885219149303e+00 -4.994478613586865734e+00 1.852721074998141759e+00 2.096157849655217476e+01
-4.982387911380063095e+00 -4.847287031897701937e+00 -4.914329686294223620e+00 2.090324107163831435e+00 2.112717262372297711e+01
-4.931388819262130241e+00 -4.891065778563090660e+00 -4.996902894585463883e+00 1.922327860961712709e+00 2.102642415290727129e+01
-4.956057933786237157e+00 -4.809249582445936255e+00 -4.989110204349284317e+00 1.890673935069206557e+00 2.106408463413339049e+01
-5.005996005696670359e+00 -4.853207027988716504e+00 -4.994138250386003897e+00 1.904343826641277104e+00 2.111525551834662906e+01
-5.043284444466808125e+00 -4.997216536513840346e+00 -5.061235311359553179e+00 1.723181577317312474e+00 2.026015468201648417e+01
