"src1.lognorm_mean","src1.lognorm_stdev","src1.lognorm_median","src1.lognorm_errlo","src1.lognorm_errup","src1.logkT_mean","src1.logkT_stdev","src1.logkT_median","src1.logkT_errlo","src1.logkT_errup","src1.lognH_mean","src1.lognH_stdev","src1.lognH_median","src1.lognH_errlo","src1.lognH_errup"
-2.014273789468972620e+00,1.052481826902836454e-01,-2.019279311249301045e+00,-2.111880182113118565e+00,-1.911657775530307468e+00,-4.045256528790675682e-02,3.174748437347321012e-02,-4.160250995828329579e-02,-7.085505534920599757e-02,-9.771678670811301259e-03,2.017632123489541840e+01,7.010575926031012983e-01,2.011341110635619600e+01,1.939342291588623368e+01,2.101238683505836136e+01
