src1.lognorm src1.logkT src1.lognH
-1.677849899148005974e+00 -1.053314406945338177e-01 2.182722380351333769e+01
-1.950262549495216824e+00 -5.630940084101743182e-02 2.142148711080842460e+01
-1.571377781744367041e+00 -1.325795995303664654e-01 2.194731144422918234e+01
-1.748893552680990560e+00 -9.554443540970414261e-02 2.186479334047547241e+01
-1.736828003142576016e+00 -9.892144256451151918e-02 2.187325672479018124e+01
-1.654338324069795974e+00 -1.085723194629504285e-01 2.180834069272066245e+01
-1.652372165157085959e+00 -1.174000312820919767e-01 2.189081887734263177e+01
-1.607130894484614103e+00 -1.344958997280794044e-01 2.183859340183688857e+01
-1.738436255540471542e+00 -9.778073964704159238e-02 2.182219176150008622e+01
-1.773164680069380772e+00 -9.970088723204284520e-02 2.185101875597402810e+01
-1.800225240785458425e+00 -7.594301105278633557e-02 2.182039511092520812e+01
-1.653037716348967123e+00 -1.131055521964046129e-01 2.190497456255207354e+01
-1.853064910809518295e+00 -7.401658572408065240e-02 2.172356782516520823e+01
-1.833876753258892656e+00 -7.663328351025455731e-02 2.156659527712956148e+01
-1.679126302274491778e+00 -1.045286946111558812e-01 2.178404622518441158e+01
-1.777282997381036012e+00 -8.893249681837733789e-02 2.167467945062382029e+01
-1.658557918147899102e+00 -1.088667782686605356e-01 2.190971153392111148e+01
-1.663386963771287697e+00 -1.172918887147389455e-01 2.188909092444417226e+01
-1.583335255089936666e+00 -1.421735478655974383e-01 2.181023637723028585e+01
-1.752425894187787492e+00 -1.066102371235202462e-01 2.162659311409851171e+01
-1.866013338379287845e+00 -7.884974481133610880e-02 2.169177950500082019e+01
-1.714547859304806465e+00 -1.028678011565276051e-01 2.186929836847288655e+01
-1.723977692528101180e+00 -9.903333187527563197e-02 2.179765725317434288e+01
-1.584744413029375742e+00 -1.407284163819131351e-01 2.193172863375738757e+01
-1.966388952904526199e+00 -5.288891603997791790e-02 2.156601751398382660e+01
-1.884528563463243600e+00 -7.691339967929744503e-02 2.137710061369415016e+01
-1.789359001460473664e+00 -8.714524622196284653e-02 2.182284732284994533e+01
-1.723441980912783222e+00 -1.046470000936636779e-01 2.169327789523931926e+01
-1.848169938579859561e+00 -7.126415368945693274e-02 2.159876299420913170e+01
-1.743254172947033886e+00 -1.072455608186793086e-01 2.166645794681419446e+01
-1.732259530200611408e+00 -9.626120161230078409e-02 2.178164770894115065e+01
-1.637852567477352750e+00 -1.306286125838935774e-01 2.181143096923303659e+01
-1.887204219197879951e+00 -7.628455153643676212e-02 2.143518663329713902e+01
-1.678622695615649363e+00 -1.152353594952288951e-01 2.181645240794061635e+01
-1.731109467900593835e+00 -1.028304149829639691e-01 2.176785690760881309e+01
-1.769665427769836263e+00 -8.925726038749592917e-02 2.176982154663156166e+01
-1.818412098851213798e+00 -8.309538772422575548e-02 2.165206146423561506e+01
-1.984221832010065079e+00 -4.058302604087193899e-02 2.152139617760382606e+01
-1.773888127943040516e+00 -8.782976411042353604e-02 2.166973377407239454e+01
-1.854017780755962796e+00 -7.827031100152392895e-02 2.152920542140523352e+01
-1.706543064566847789e+00 -1.040177986263661758e-01 2.193264926609542087e+01
-1.812787249846524062e+00 -8.383461307497652726e-02 2.153035486648005303e+01
-1.628306033330288116e+00 -1.273567118378631235e-01 2.178042446108472774e+01
-1.633172448057440995e+00 -1.290099331647396319e-01 2.172039812673174808e+01
-1.637852567477352750e+00 -1.306286125838935774e-01 2.181143096923303659e+01
-1.534016976072474669e+00 -1.416957286093531998e-01 2.195475542456618712e+01
-1.743171509229207494e+00 -9.670846162724977546e-02 2.177973667155593418e+01
-1.562339124035263538e+00 -1.433881136253902788e-01 2.191606511145734615e+01
-1.674718133913521534e+00 -1.193815656983074902e-01 2.172810453478022197e+01
-1.586494654451822583e+00 -1.340170987541307035e-01 2.194425425682687347e+01
-1.616506348475381216e+00 -1.309203785866714931e-01 2.188148644463930026e+01
-1.645495866073339641e+00 -1.160219430892257542e-01 2.191386122055986618e+01
-1.595596038267546923e+00 -1.362240546936432928e-01 2.191709035193646571e+01
-1.577054339865012977e+00 -1.380685712165719004e-01 2.185234111419500991e+01
