weight logl src1.lognorm pl1.PhoIndex src1.lognH
0.000000000000000000e+00 -1.757058348669833984e+12 1.998634744174001554e+00 -2.605374329084809037e+00 2.206160978573848652e+01
0.000000000000000000e+00 -1.102545760719650116e+11 1.399085802762298769e+00 9.216286523545836218e+00 2.023696502137073239e+01
0.000000000000000000e+00 -1.055459295104154816e+11 6.432461304508283462e-01 -2.763772768756847853e+00 1.999305039617601665e+01
0.000000000000000000e+00 -9.915411518665814209e+10 1.024316329858145025e+00 9.906630502405080918e+00 1.961909953233681847e+01
0.000000000000000000e+00 -3.879564682126160431e+10 8.835888775034881348e-01 -2.173262405236117800e+00 2.333357500625155723e+01
0.000000000000000000e+00 -3.800044030259101105e+10 1.515140739457404351e+00 7.765947834540680716e+00 2.057266891020140065e+01
0.000000000000000000e+00 -2.773013006504169464e+10 1.751528757520667057e+00 6.041166674643402956e+00 1.941780418031025590e+01
0.000000000000000000e+00 -1.415205059225318146e+10 -3.825573176928980246e-01 -2.970612907661301705e+00 1.914508670398296886e+01
0.000000000000000000e+00 -1.245455707226177979e+10 -1.217297042566727328e-01 -2.559950794679392239e+00 2.193862752445167530e+01
0.000000000000000000e+00 -1.085764774782375145e+10 9.258599976150705402e-01 7.440305405404554762e+00 1.909080619748148067e+01
0.000000000000000000e+00 -9.675766240330482483e+09 1.007295905405857894e+00 -6.383432318604529421e-01 1.989322221904956933e+01
0.000000000000000000e+00 -7.548201602546170235e+09 -1.138469145675102823e-02 -2.077950537715138601e+00 1.967220049240028956e+01
0.000000000000000000e+00 -6.878651467329825401e+09 1.773871845134678438e+00 4.031515074316731173e+00 2.103088723839012175e+01
0.000000000000000000e+00 -5.271730162115032196e+09 1.893375182904559750e+00 2.189523090899633040e+00 2.165188986208381650e+01
0.000000000000000000e+00 -5.041967616597779274e+09 -2.448145775086123521e-01 -2.162055961204351284e+00 2.040499090476249933e+01
0.000000000000000000e+00 -4.472240790864561081e+09 7.057902420424930767e-01 6.909989725693932883e+00 1.906237059828780644e+01
